CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
1,13168468,2024-01-08 21:00:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-6 ИНСКАЯ","2шт ч(к учету 2,58ч)",,,Неисправность резинового уплотнения клапана,CV,2024,2.0,"2,58ч",,,,,7 days 11:25:00,10765.0,38.0,22,0.014373716632443531
1,13170409,2024-01-10 01:41:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-23 БЕЛОВО","2шт ч(к учету 1,88ч)",,,"Обмотка, короткое замыкание",CV,2024,1.0,"1,88ч",,,,,8 days 16:06:00,12486.0,1721.0,23,0.015058179329226557
2,13172715,2024-01-10 17:07:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК","5шт ч(к учету 2,07ч)",,,Износ тормозной колодки грузового вагона,CV,2024,2.0,"2,07ч",,,,,9 days 07:32:00,13412.0,926.0,24,0.01574264202600958
3,13172934,2024-01-10 23:46:00,Южно-Уральская,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",,,,"Неисправности роликов (шелушение, намины, раковины, трещины и др.)",CV,2024,,,,,,,9 days 14:11:00,13811.0,399.0,25,0.01642710472279261
3,13176359,2024-01-11 01:00:00,Красноярская,"З-СИБ, ВЧДЭ-6 ИНСКАЯ",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,,,,,,,9 days 15:25:00,13885.0,74.0,26,0.017111567419575632
3,13176511,2024-01-11 02:39:00,Куйбышевская,"Ю-ВОСТ, ВЧДЭ-5 КАЗИНКА",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,9 days 17:04:00,13984.0,99.0,27,0.01779603011635866
3,13180318,2024-01-11 04:21:00,Куйбышевская,"Ю-ВОСТ, ВЧДЭ-3 СТОЙЛЕНСКАЯ",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,,,,,,,9 days 18:46:00,14086.0,102.0,28,0.018480492813141684
2,13175939,2024-01-11 09:33:00,Восточно-Сибирская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","1шт ч(к учету 0,67ч)",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,0.0,"0,67ч",,,,,9 days 23:58:00,14398.0,312.0,29,0.019164955509924708
3,13173724,2024-01-11 09:36:00,Свердловская,"СВЕРД, ВЧДЭ-4",,,,"Дефект (расслоение, раздавливание) прокладки усл. № 183.9",CV,2024,,,,,,,10 days 00:01:00,14401.0,3.0,30,0.019849418206707735
3,13182530,2024-01-11 11:50:00,Западно-Сибирская,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",,,,Повреждение обвязочных брусьев грузового вагона,CV,2024,,,,,,,10 days 02:15:00,14535.0,134.0,31,0.02053388090349076
3,13180066,2024-01-11 13:13:00,Дальневосточная,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК",,,,Выщербина на ободе колеса грузового вагона,CV,2024,,,,,,,10 days 03:38:00,14618.0,83.0,32,0.021218343600273786
