CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
3,12647829,2023-01-01 03:30:00,Свердловская,"СВЕРД, ВЧДЭ-4",,,,Обводнение смазки в буксе грузового вагона,CV,2023,,,,,,,0 days 00:00:00,0.0,0.0,1,0.0
2,12683986,2023-01-01 06:41:00,Забайкальская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ","1шт 0,25ч",,,Выщербина на ободе колеса грузового вагона,CV,2023,1.0,"0,25ч",,,,,0 days 03:11:00,191.0,191.0,2,0.0006242197253433209
2,12683984,2023-01-01 07:40:00,Забайкальская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ","1шт 0,25ч",,,Тонкий гребень колеса грузового вагона,CV,2023,1.0,"0,25ч",,,,,0 days 04:10:00,250.0,59.0,3,0.0012484394506866417
3,12647894,2023-01-01 08:46:00,Свердловская,"СВЕРД, ВЧДЭ-4",,,,Неисправность магистральной части воздухораспределителя,CV,2023,,,,,,,0 days 05:16:00,316.0,66.0,4,0.0018726591760299626
2,12649144,2023-01-01 13:10:00,Восточно-Сибирская,"КРАС, ВЧДЭ-8 АБАКАН","1шт 0,98ч",,,Выщербина на ободе колеса грузового вагона,CV,2023,1.0,"0,98ч",,,,,0 days 09:40:00,580.0,264.0,5,0.0024968789013732834
3,12648451,2023-01-01 13:21:00,Южно-Уральская,"С-КАВ, ВЧДЭ-5 БАТАЙСК",,,,Тонкий гребень колеса грузового вагона,CV,2023,,,,,,,0 days 09:51:00,591.0,11.0,6,0.003121098626716604
1,12650849,2023-01-01 13:33:00,Дальневосточная,"ЗАБ, ВЧДЭ-7 БЕЛОГОРСК","28шт (к учету 15) 11,58ч",,,Выпадение валика подвески тормозного подвешивания грузового вагона,CV,2023,15.0,"11,58ч",,,,,0 days 10:03:00,603.0,12.0,7,0.003745318352059925
3,12648029,2023-01-01 13:45:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-6 ИНСКАЯ",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,,,,,,,0 days 10:15:00,615.0,12.0,8,0.004369538077403246
2,12654751,2023-01-01 16:42:00,Дальневосточная,"ЗАБ, ВЧДЭ-7 БЕЛОГОРСК","7шт 3,05ч",,,Обрыв маятниковой подвески грузового вагона,CV,2023,7.0,"3,05ч",,,,,0 days 13:12:00,792.0,177.0,9,0.004993757802746567
3,12649015,2023-01-01 17:05:00,Красноярская,"З-СИБ, ВЧДЭ-6 ИНСКАЯ",,,,Тонкий гребень колеса грузового вагона,CV,2023,,,,,,,0 days 13:35:00,815.0,23.0,10,0.0056179775280898875
1,12654752,2023-01-01 17:22:00,Дальневосточная,"ЗАБ, ВЧДЭ-6 МОГОЧА","3шт 0,95ч",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,3.0,"0,95ч",,,,,0 days 13:52:00,832.0,17.0,11,0.006242197253433208
2,12649749,2023-01-01 19:55:00,Забайкальская,"КРАС, ВЧДЭ-8 АБАКАН","1шт 0,58ч",,,Выщербина на ободе колеса грузового вагона,CV,2023,1.0,"0,58ч",,,,,0 days 16:25:00,985.0,153.0,12,0.00686641697877653
1,12649141,2023-01-01 21:03:00,Восточно-Сибирская,"КРАС, ВЧДЭ-8 АБАКАН","1шт 2,72ч",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,1.0,"2,72ч",,,,,0 days 17:33:00,1053.0,68.0,13,0.00749063670411985
3,12648189,2023-01-01 21:34:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК",,,,Выщербина на ободе колеса грузового вагона,CV,2023,,,,,,,0 days 18:04:00,1084.0,31.0,14,0.008114856429463172
1,12649750,2023-01-01 21:40:00,Забайкальская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","19шт 12,45ч",,,Выщербина на ободе колеса грузового вагона,CV,2023,19.0,"12,45ч",,,,,0 days 18:10:00,1090.0,6.0,15,0.008739076154806492
2,12648219,2023-01-01 22:55:00,Восточно-Сибирская,"В-СИБ, ВЧДЭ-10 УЛАН-УДЭ","1шт 0,3ч",,,Технологический нагрев буксового узла,CV,2023,1.0,"0,3ч",,,,,0 days 19:25:00,1165.0,75.0,16,0.009363295880149813
3,12665805,2023-01-02 02:25:00,Дальневосточная,"ЗАБ, ВЧДЭ-7 БЕЛОГОРСК",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,,,,,,,0 days 22:55:00,1375.0,210.0,17,0.009987515605493134
3,12648556,2023-01-02 11:22:00,Свердловская,"СВЕРД, ВЧДЭ-4",,,,Подтверждённые неисправности кассетных подшипников,CV,2023,,,,,,,1 days 07:52:00,1912.0,537.0,18,0.010611735330836454
3,12648587,2023-01-02 11:47:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,,,,,,,1 days 08:17:00,1937.0,25.0,19,0.011235955056179775
3,12652383,2023-01-02 13:49:00,Свердловская,"З-СИБ, ВЧДЭ-23 БЕЛОВО",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,,,,,,,1 days 10:19:00,2059.0,122.0,20,0.011860174781523096
2,12659610,2023-01-02 14:41:00,Восточно-Сибирская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ",2шт 1ч,,,Тонкий гребень колеса грузового вагона,CV,2023,2.0,,,,,,1 days 11:11:00,2111.0,52.0,21,0.012484394506866416
2,12650982,2023-01-02 19:42:00,Забайкальская,"В-СИБ, ВЧДЭ-10 УЛАН-УДЭ","1шт 0,88ч",,,Выпадение валика подвески тормозного подвешивания грузового вагона,CV,2023,1.0,"0,88ч",,,,,1 days 16:12:00,2412.0,301.0,22,0.013108614232209739
3,12649087,2023-01-03 06:10:00,Восточно-Сибирская,"В-СИБ, ВЧДЭ-10 УЛАН-УДЭ",,,,Неисправность тройника воздухопровода тормозной магистрали,CV,2023,,,,,,,2 days 02:40:00,3040.0,628.0,23,0.01373283395755306
3,12649926,2023-01-03 06:20:00,Западно-Сибирская,"СВЕРД, ВЧДЭ-19",,,,Завар тормозного башмака грузового вагона,CV,2023,,,,,,,2 days 02:50:00,3050.0,10.0,24,0.01435705368289638
1,12649439,2023-01-03 12:26:00,Дальневосточная,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК","7шт (к учету 6) 7,1ч",,,Неисправность тройника воздухопровода тормозной магистрали,CV,2023,6.0,"7,1ч",,,,,2 days 08:56:00,3416.0,366.0,25,0.0149812734082397
2,12649758,2023-01-04 01:51:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК","2шт 0,55ч",,,Неисправность воздухораспределителя грузового вагона,CV,2023,2.0,"0,55ч",,,,,2 days 22:21:00,4221.0,805.0,26,0.015605493133583021
1,12651012,2023-01-04 03:24:00,Восточно-Сибирская,"КРАС, ВЧДЭ-8 АБАКАН","1шт 2,6ч",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,1.0,"2,6ч",,,,,2 days 23:54:00,4314.0,93.0,27,0.016229712858926344
3,12650965,2023-01-04 04:11:00,Южно-Уральская,"З-СИБ, ВЧДЭ-12 ВХОДНАЯ",,,,Тонкий гребень колеса грузового вагона,CV,2023,,,,,,,3 days 00:41:00,4361.0,47.0,28,0.016853932584269662
2,12650215,2023-01-04 10:33:00,Восточно-Сибирская,"В-СИБ, ВЧДЭ-10 УЛАН-УДЭ","2шт 0,77ч",,,Технологический нагрев буксового узла,CV,2023,2.0,"0,77ч",,,,,3 days 07:03:00,4743.0,382.0,29,0.017478152309612985
2,12652239,2023-01-04 15:40:00,Восточно-Сибирская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","1шт 0,98ч",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,1.0,"0,98ч",,,,,3 days 12:10:00,5050.0,307.0,30,0.018102372034956304
3,12651132,2023-01-05 08:30:00,Красноярская,"КРАС, ВЧДЭ-8 АБАКАН",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,,,,,,,4 days 05:00:00,6060.0,1010.0,31,0.018726591760299626
2,12670173,2023-01-05 10:51:00,Восточно-Сибирская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ","1шт 0,43ч",,,Тонкий гребень колеса грузового вагона,CV,2023,1.0,"0,43ч",,,,,4 days 07:21:00,6201.0,141.0,32,0.019350811485642945
1,12659670,2023-01-05 11:07:00,Восточно-Сибирская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ","1шт 1,1ч",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2023,1.0,"1,1ч",,,,,4 days 07:37:00,6217.0,16.0,33,0.019975031210986267
