INDEX,START_TIME,SEASON,LAMBDA0,LAMBDA_HAT,DELTA_HAT,CUSUM_S,H,COOLDOWN,IN_SPIKE_PERIOD
37,2024-01-09 02:27:00,Зима,0.0016700299213694,0.0036044695422323683,2.1583263246425886,4.263117222433804,4.1,30,
750,2024-11-22 01:39:00,Осень,0.0013760670190003,0.0016338028169014085,1.1872988701439493,4.329930360278036,4.1,30,
