CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0,CUSUM_ALARM
3,13663177,2024-12-20 19:59:00,Красноярская,"КРАС, ШЧ-12 (Э)",,,,Отключение внешнего электроснабжения,CSH,2024,,,,,,,353 days 21:35:00,509615.0,1385.0,722,0.9703903095558546,Зима,0.0013077699293642,0
3,13663534,2024-12-21 13:47:00,Красноярская,"КРАС, ШЧ-11 (Э)",,,,"Транзистор, обрыв",CSH,2024,,,,,,,354 days 15:23:00,510683.0,1068.0,723,0.971736204576043,Зима,0.0013077699293642,0
2,13663765,2024-12-21 23:19:00,Красноярская,"КРАС, ШЧ-8 (Р)","1шт ч(к учету 0,75ч)",,,"Обрыв, коррозия металла",CSH,2024,1.0,"0,75ч",,,,,355 days 00:55:00,511255.0,572.0,724,0.9730820995962316,Зима,0.0013077699293642,0
2,13666337,2024-12-22 10:33:00,Красноярская,"КРАС, ТЧЭ-1","1шт ч(к учету 0,52ч)",,,"Потеря упругости, наличие рисок, излом уплотнительного кольца крана машиниста больше нормы",CT,2024,1.0,"0,52ч",,,,,355 days 12:09:00,511929.0,674.0,725,0.97442799461642,Зима,0.0013077699293642,0
3,13664080,2024-12-22 12:16:00,Красноярская,"КРАС, ШЧ-7 (Э)",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,,355 days 13:52:00,512032.0,103.0,726,0.9757738896366084,Зима,0.0013077699293642,0
3,13664573,2024-12-23 06:15:00,Красноярская,"КРАС, ШЧ-7 (Э)",,,,"Срабатывание, коммутационные перенапряжения",CSH,2024,,,,,,,356 days 07:51:00,513111.0,1079.0,727,0.9771197846567968,Зима,0.0013077699293642,0
3,13668999,2024-12-25 16:47:00,Красноярская,"КРАС, ШЧ-1 (Э)",,,,"Пульт резервного управления, неисправность",CSH,2024,,,,,,,358 days 18:23:00,516623.0,3512.0,728,0.9784656796769852,Зима,0.0013077699293642,0
3,13670528,2024-12-25 21:50:00,Красноярская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,358 days 23:26:00,516926.0,303.0,729,0.9798115746971736,Зима,0.0013077699293642,0
3,13669582,2024-12-26 08:42:00,Красноярская,"КРАС, ШЧ-11 (Э)",,,,"Контакт, неисправность",CSH,2024,,,,,,,359 days 10:18:00,517578.0,652.0,730,0.981157469717362,Зима,0.0013077699293642,0
2,13669769,2024-12-26 09:30:00,Красноярская,"КРАС, ТЧЭ-5","2шт ч(к учету 0,9ч)",,,Заклинивание плунжера регулятора числа оборотов объединенного регулятора,CT,2024,2.0,"0,9ч",,,,,359 days 11:06:00,517626.0,48.0,731,0.9825033647375504,Зима,0.0013077699293642,0
3,13671311,2024-12-27 05:00:00,Красноярская,"КРАС, ШЧ-4 (Э)",,,,Пережог плавкой вставки предохранителя линии СЦБ,CSH,2024,,,,,,,360 days 06:36:00,518796.0,0.0,732,0.9838492597577388,Зима,0.0013077699293642,0
3,13671322,2024-12-27 05:00:00,Красноярская,"КРАС, ШЧ-4 (Э)",,,,Пережог плавкой вставки предохранителя линии СЦБ,CSH,2024,,,,,,,360 days 06:36:00,518796.0,1170.0,733,0.9851951547779272,Зима,0.0013077699293642,0
3,13671393,2024-12-27 19:30:00,Красноярская,"КРАС, ШЧ-6 (Э)",,,,"Клеммная колодка резьб, прожег изоляции",CSH,2024,,,,,,,360 days 21:06:00,519666.0,870.0,734,0.9865410497981156,Зима,0.0013077699293642,0
3,13672781,2024-12-27 22:00:00,Красноярская,"З-СИБ, ВЧДЭ-23 БЕЛОВО",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,360 days 23:36:00,519816.0,150.0,735,0.9878869448183042,Зима,0.0013077699293642,0
2,13671963,2024-12-28 10:05:00,Красноярская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","1шт ч(к учету 0,28ч)",,,Технологический нагрев буксового узла,CV,2024,1.0,"0,28ч",,,,,361 days 11:41:00,520541.0,725.0,736,0.9892328398384926,Зима,0.0013077699293642,0
2,13672692,2024-12-28 15:50:00,Красноярская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","1шт ч(к учету 0,33ч)",,,Технологический нагрев буксового узла,CV,2024,1.0,"0,33ч",,,,,361 days 17:26:00,520886.0,345.0,737,0.990578734858681,Зима,0.0013077699293642,0
2,13672636,2024-12-29 00:23:00,Красноярская,"КРАС, ШЧ-11 (Э)","2шт ч(к учету 0,83ч)",,,"Лампы, перегорание основной нити",CSH,2024,2.0,"0,83ч",,,,,362 days 01:59:00,521399.0,513.0,738,0.9919246298788694,Зима,0.0013077699293642,0
2,13673379,2024-12-30 04:30:00,Красноярская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","5шт ч(к учету 1,48ч)",,,Другие причины,CV,2024,5.0,"1,48ч",,,,,363 days 06:06:00,523086.0,1687.0,739,0.993270524899058,Зима,0.0013077699293642,0
3,13673473,2024-12-30 07:03:00,Красноярская,"КРАС, ШЧ-7 (Э)",,,,"Срабатывание, воздействие тягового тока",CSH,2024,,,,,,,363 days 08:39:00,523239.0,153.0,740,0.9946164199192464,Зима,0.0013077699293642,0
2,13673489,2024-12-30 07:30:00,Красноярская,"КРАС, ШЧ-1 (Э)","2шт ч(к учету 0,47ч)","1шт ч(к учету 0,13ч)",,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,2.0,"0,47ч",1.0,"0,13ч",,,363 days 09:06:00,523266.0,27.0,741,0.9959623149394348,Зима,0.0013077699293642,0
3,13673528,2024-12-30 07:37:00,Красноярская,"КРАС, ШЧ-7 (Э)",,,,"Срабатывание, коммутационные перенапряжения",CSH,2024,,,,,,,363 days 09:13:00,523273.0,7.0,742,0.9973082099596232,Зима,0.0013077699293642,0
