INDEX,START_TIME,SEASON,LAMBDA0,LAMBDA_HAT,DELTA_HAT,CUSUM_S,H,COOLDOWN,IN_SPIKE_PERIOD
163,2024-06-19 15:04:00,Лето,0.0007456559889733,0.0010927767457108513,1.4655239974877756,4.866263168266785,4.1,30,
