INDEX,START_TIME,SEASON,LAMBDA0,LAMBDA_HAT,DELTA_HAT,CUSUM_S,H,COOLDOWN,IN_SPIKE_PERIOD
724,2024-11-08 09:53:00,Осень,0.0015478445686827,0.0023452157598499064,1.5151493937442393,4.168463847644764,4.1,30,
