,START_TIME,CATEGORY,DELTA_TIME,DELTA_SECONDS,TIME_DIFF,INDEX
0,2024-01-01 06:11:00,1,0 days 00:00:00,0.0,,0.0
1,2024-01-03 07:05:00,1,2 days 00:54:00,2934.0,2934.0,0.009900990099009901
2,2024-01-03 18:43:00,1,2 days 12:32:00,3632.0,698.0,0.019801980198019802
3,2024-01-03 22:00:00,1,2 days 15:49:00,3829.0,197.0,0.0297029702970297
4,2024-01-04 19:10:00,1,3 days 12:59:00,5099.0,1270.0,0.039603960396039604
5,2024-01-10 00:54:00,1,8 days 18:43:00,12643.0,7544.0,0.04950495049504951
6,2024-01-11 23:40:00,1,10 days 17:29:00,15449.0,2806.0,0.0594059405940594
7,2024-01-13 00:03:00,1,11 days 17:52:00,16912.0,1463.0,0.06930693069306931
8,2024-01-13 04:27:00,1,11 days 22:16:00,17176.0,264.0,0.07920792079207921
9,2024-01-14 10:53:00,1,13 days 04:42:00,19002.0,1826.0,0.0891089108910891
10,2024-01-14 14:46:00,1,13 days 08:35:00,19235.0,233.0,0.09900990099009901
11,2024-01-14 22:50:00,1,13 days 16:39:00,19719.0,484.0,0.10891089108910891
12,2024-01-15 15:49:00,1,14 days 09:38:00,20738.0,1019.0,0.1188118811881188
13,2024-01-22 15:49:00,1,21 days 09:38:00,30818.0,10080.0,0.12871287128712872
14,2024-01-22 22:55:00,1,21 days 16:44:00,31244.0,426.0,0.13861386138613863
15,2024-01-25 06:36:00,1,24 days 00:25:00,34585.0,3341.0,0.1485148514851485
16,2024-01-25 21:42:00,1,24 days 15:31:00,35491.0,906.0,0.15841584158415842
17,2024-01-26 01:16:00,1,24 days 19:05:00,35705.0,214.0,0.16831683168316833
18,2024-01-29 04:00:00,1,27 days 21:49:00,40189.0,4484.0,0.1782178217821782
19,2024-02-07 07:40:00,1,37 days 01:29:00,53369.0,13180.0,0.18811881188118812
20,2024-02-08 16:24:00,1,38 days 10:13:00,55333.0,1964.0,0.19801980198019803
21,2024-02-10 03:49:00,1,39 days 21:38:00,57458.0,2125.0,0.2079207920792079
22,2024-02-11 19:46:00,1,41 days 13:35:00,59855.0,2397.0,0.21782178217821782
23,2024-02-12 14:35:00,1,42 days 08:24:00,60984.0,1129.0,0.22772277227722773
24,2024-02-12 16:47:00,1,42 days 10:36:00,61116.0,132.0,0.2376237623762376
25,2024-02-13 05:01:00,1,42 days 22:50:00,61850.0,734.0,0.24752475247524752
26,2024-02-18 00:58:00,1,47 days 18:47:00,68807.0,6957.0,0.25742574257425743
27,2024-02-18 04:26:00,1,47 days 22:15:00,69015.0,208.0,0.26732673267326734
28,2024-02-20 21:16:00,1,50 days 15:05:00,72905.0,3890.0,0.27722772277227725
29,2024-02-28 00:00:00,1,57 days 17:49:00,83149.0,10244.0,0.2871287128712871
30,2024-03-01 00:10:00,1,59 days 17:59:00,86039.0,2890.0,0.297029702970297
31,2024-03-01 01:01:00,1,59 days 18:50:00,86090.0,51.0,0.3069306930693069
32,2024-03-07 03:03:00,1,65 days 20:52:00,94852.0,8762.0,0.31683168316831684
33,2024-03-14 14:49:00,1,73 days 08:38:00,105638.0,10786.0,0.32673267326732675
34,2024-03-15 07:04:00,1,74 days 00:53:00,106613.0,975.0,0.33663366336633666
35,2024-03-16 09:51:00,1,75 days 03:40:00,108220.0,1607.0,0.34653465346534656
36,2024-03-17 00:50:00,1,75 days 18:39:00,109119.0,899.0,0.3564356435643564
37,2024-03-27 08:24:00,1,86 days 02:13:00,123973.0,14854.0,0.36633663366336633
38,2024-03-29 16:26:00,1,88 days 10:15:00,127335.0,3362.0,0.37623762376237624
39,2024-03-30 03:35:00,1,88 days 21:24:00,128004.0,669.0,0.38613861386138615
40,2024-04-08 14:49:00,1,98 days 08:38:00,141638.0,13634.0,0.39603960396039606
41,2024-04-10 22:30:00,1,100 days 16:19:00,144979.0,3341.0,0.40594059405940597
42,2024-05-05 22:52:00,1,125 days 16:41:00,181001.0,36022.0,0.4158415841584158
43,2024-05-09 23:46:00,1,129 days 17:35:00,186815.0,5814.0,0.42574257425742573
44,2024-05-25 13:27:00,1,145 days 07:16:00,209236.0,22421.0,0.43564356435643564
45,2024-06-01 12:22:00,1,152 days 06:11:00,219251.0,10015.0,0.44554455445544555
46,2024-06-01 21:06:00,1,152 days 14:55:00,219775.0,524.0,0.45544554455445546
47,2024-06-02 02:00:00,1,152 days 19:49:00,220069.0,294.0,0.46534653465346537
48,2024-06-11 06:48:00,1,162 days 00:37:00,233317.0,13248.0,0.4752475247524752
49,2024-06-21 17:04:00,1,172 days 10:53:00,248333.0,15016.0,0.48514851485148514
50,2024-06-30 06:56:00,1,181 days 00:45:00,260685.0,12352.0,0.49504950495049505
51,2024-07-02 00:07:00,1,182 days 17:56:00,263156.0,2471.0,0.504950495049505
52,2024-07-02 00:42:00,1,182 days 18:31:00,263191.0,35.0,0.5148514851485149
53,2024-07-02 17:02:00,1,183 days 10:51:00,264171.0,980.0,0.5247524752475248
54,2024-07-03 23:31:00,1,184 days 17:20:00,266000.0,1829.0,0.5346534653465347
55,2024-07-04 15:07:00,1,185 days 08:56:00,266936.0,936.0,0.5445544554455446
56,2024-07-04 19:11:00,1,185 days 13:00:00,267180.0,244.0,0.5544554455445545
57,2024-07-05 02:40:00,1,185 days 20:29:00,267629.0,449.0,0.5643564356435644
58,2024-07-05 21:25:00,1,186 days 15:14:00,268754.0,1125.0,0.5742574257425742
59,2024-07-10 12:03:00,1,191 days 05:52:00,275392.0,6638.0,0.5841584158415841
60,2024-07-10 23:17:00,1,191 days 17:06:00,276066.0,674.0,0.594059405940594
61,2024-07-16 11:42:00,1,197 days 05:31:00,284011.0,7945.0,0.6039603960396039
