CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0
2,13606462,2024-11-05 11:14:00,Южно-Уральская,"Ю-УР, ШЧ-13 (Р)","2шт ч(к учету 1,03ч)",,,"Контактная система, потеря контакта",CSH,2024,2.0,"1,03ч",,,,,308 days 15:47:00,444467.0,1411.0,321,0.8142493638676844,Осень,0.0008876441465225
3,13613989,2024-11-05 13:46:00,Южно-Уральская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,308 days 18:19:00,444619.0,152.0,322,0.816793893129771,Осень,0.0008876441465225
3,13614465,2024-11-06 04:45:00,Южно-Уральская,"З-СИБ, ВЧДЭ-23 БЕЛОВО",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,309 days 09:18:00,445518.0,899.0,323,0.8193384223918575,Осень,0.0008876441465225
3,13612080,2024-11-06 08:29:00,Южно-Уральская,"Ю-УР, ТЧЭ-1",,,,"Ползун, выбоина на поверхности катания бандажа колесной пары локомотива",CT,2024,,,,,,,309 days 13:02:00,445742.0,224.0,324,0.821882951653944,Осень,0.0008876441465225
3,13609388,2024-11-06 16:50:00,Южно-Уральская,"Ю-УР, ШЧ-1 (Э)",,,,"Срабатывание (перегорание), коммутационные перенапряжения",CSH,2024,,,,,,,309 days 21:23:00,446243.0,501.0,325,0.8244274809160306,Осень,0.0008876441465225
3,13610986,2024-11-06 20:59:00,Южно-Уральская,"Ю-УР, ТЧЭ-16",,,,Нарушение регулировочного режима,CT,2024,,,,,,,310 days 01:32:00,446492.0,249.0,326,0.8269720101781171,Осень,0.0008876441465225
3,13609572,2024-11-06 21:05:00,Южно-Уральская,"Ю-УР, ШЧ-8 (Э)",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,,310 days 01:38:00,446498.0,6.0,327,0.8295165394402035,Осень,0.0008876441465225
2,13609723,2024-11-07 03:00:00,Южно-Уральская,"Ю-УР, ШЧ-10 (Р)","7шт (к учету 5) ч(к учету 2,12ч)","1шт ч(к учету 0,1ч)",,"Лампы, перегорание основной нити",CSH,2024,5.0,"2,12ч",1.0,"0,1ч",,,310 days 07:33:00,446853.0,355.0,328,0.8320610687022901,Осень,0.0008876441465225
3,13612286,2024-11-08 09:00:00,Южно-Уральская,"Ю-УР, ШЧ-8 (Э)",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,311 days 13:33:00,448653.0,1800.0,329,0.8346055979643766,Осень,0.0008876441465225
2,13613883,2024-11-09 13:33:00,Южно-Уральская,"Ю-УР, ШЧ-13 (Р)","2шт ч(к учету 0,83ч)",,,"Диод, пробой",CSH,2024,2.0,"0,83ч",,,,,312 days 18:06:00,450366.0,1713.0,330,0.8371501272264631,Осень,0.0008876441465225
3,13617636,2024-11-09 14:19:00,Южно-Уральская,"ОКТ, ВЧДЭ-13 САНКТ-ПЕТЕРБУРГ-СОРТ-ВИТ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,312 days 18:52:00,450412.0,46.0,331,0.8396946564885496,Осень,0.0008876441465225
2,13614190,2024-11-09 23:18:00,Южно-Уральская,"Ю-УР, ШЧ-10 (Р)","1шт ч(к учету 0,27ч)",,,Неисправность,CSH,2024,1.0,"0,27ч",,,,,313 days 03:51:00,450951.0,539.0,332,0.8422391857506362,Осень,0.0008876441465225
1,13618234,2024-11-12 19:31:00,Южно-Уральская,"Ю-УР, ТЧЭ-1","4шт ч(к учету 9,92ч)",,,"Прочая неисправность проводов, кабелей силовых цепей",CT,2024,4.0,"9,92ч",,,,,316 days 00:04:00,455044.0,4093.0,333,0.8447837150127226,Осень,0.0008876441465225
3,13618345,2024-11-12 23:16:00,Южно-Уральская,"Ю-УР, ТЧЭ-16",,,,Прочая неисправность силовых контактов электромагнитного контактора вспомогательных цепей и цепей управления,CT,2024,,,,,,,316 days 03:49:00,455269.0,225.0,334,0.8473282442748091,Осень,0.0008876441465225
1,13621520,2024-11-14 15:49:00,Южно-Уральская,"Ю-УР, ТЧЭ-1",,,,Ослабление крепления,CT,2024,,,,,,,317 days 20:22:00,457702.0,2433.0,335,0.8498727735368957,Осень,0.0008876441465225
3,13624497,2024-11-15 22:16:00,Южно-Уральская,"Ю-ВОСТ, ВЧДЭ-3 СТОЙЛЕНСКАЯ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,319 days 02:49:00,459529.0,1827.0,336,0.8524173027989822,Осень,0.0008876441465225
3,13626047,2024-11-16 03:18:00,Южно-Уральская,"ОКТ, ВЧДЭ-6 СПБ-СОРТ-МОСК",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,319 days 07:51:00,459831.0,302.0,337,0.8549618320610687,Осень,0.0008876441465225
3,13626048,2024-11-16 03:19:00,Южно-Уральская,"ОКТ, ВЧДЭ-6 СПБ-СОРТ-МОСК",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,319 days 07:52:00,459832.0,1.0,338,0.8575063613231552,Осень,0.0008876441465225
3,13624519,2024-11-16 12:16:00,Южно-Уральская,"З-СИБ, ВЧДЭ-12 ВХОДНАЯ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,319 days 16:49:00,460369.0,537.0,339,0.8600508905852418,Осень,0.0008876441465225
2,13624320,2024-11-18 05:15:00,Южно-Уральская,"Ю-УР, ШЧ-6 (Э)","1шт ч(к учету 0,68ч)","1шт ч(к учету 0,13ч)",,Разрегулировка проводов линий СЦБ,CSH,2024,1.0,"0,68ч",1.0,"0,13ч",,,321 days 09:48:00,462828.0,2459.0,340,0.8625954198473282,Осень,0.0008876441465225
2,13625409,2024-11-19 04:15:00,Южно-Уральская,"Ю-УР, ШЧ-4 (Э)",,,"1шт ч(к учету 0,13)ч",Механическое разрушение оборудования пункта питания линий СЦБ,CSH,2024,,,,,1.0,"0,13ч",322 days 08:48:00,464208.0,1380.0,341,0.8651399491094147,Осень,0.0008876441465225
3,13629413,2024-11-19 23:51:00,Южно-Уральская,"Ю-УР, ШЧ-4 (Э)",,,,"Автопереключатель, разрегулировка контактов",CSH,2024,,,,,,,323 days 04:24:00,465384.0,1176.0,342,0.8676844783715013,Осень,0.0008876441465225
3,13627777,2024-11-21 05:50:00,Южно-Уральская,"Ю-УР, ШЧ-8 (Э)",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,,324 days 10:23:00,467183.0,1799.0,343,0.8702290076335878,Осень,0.0008876441465225
3,13627909,2024-11-21 08:35:00,Южно-Уральская,"Ю-УР, ШЧ-4 (Э)",,,,Неисправность блока контроля напряжения,CSH,2024,,,,,,,324 days 13:08:00,467348.0,165.0,344,0.8727735368956743,Осень,0.0008876441465225
3,13628333,2024-11-21 13:29:00,Южно-Уральская,"Ю-УР, ШЧ-13 (Р)",,,,"Контактная система, потеря контакта",CSH,2024,,,,,,,324 days 18:02:00,467642.0,294.0,345,0.8753180661577609,Осень,0.0008876441465225
3,13629242,2024-11-22 09:34:00,Южно-Уральская,"Ю-УР, ШЧ-6 (Э)",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,,325 days 14:07:00,468847.0,1205.0,346,0.8778625954198473,Осень,0.0008876441465225
3,13631626,2024-11-23 01:20:00,Южно-Уральская,"КРАС, ВЧДЭ-8 АБАКАН",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,326 days 05:53:00,469793.0,946.0,347,0.8804071246819338,Осень,0.0008876441465225
3,13635047,2024-11-25 18:25:00,Южно-Уральская,"КРАС, ВЧДЭ-8 АБАКАН",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,328 days 22:58:00,473698.0,3905.0,348,0.8829516539440203,Осень,0.0008876441465225
3,13635883,2024-11-27 13:01:00,Южно-Уральская,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,330 days 17:34:00,476254.0,2556.0,349,0.8854961832061069,Осень,0.0008876441465225
2,13634212,2024-11-27 14:48:00,Южно-Уральская,"Ю-УР, ШЧ-5 (Э)","1шт ч(к учету 0,25ч)",,,Понижение сопротивления изоляции,CSH,2024,1.0,"0,25ч",,,,,330 days 19:21:00,476361.0,107.0,350,0.8880407124681934,Осень,0.0008876441465225
3,13635887,2024-11-27 23:59:00,Южно-Уральская,"КРАС, ВЧДЭ-1 БОГОТОЛ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,331 days 04:32:00,476912.0,551.0,351,0.8905852417302799,Осень,0.0008876441465225
2,13634959,2024-11-28 09:45:00,Южно-Уральская,"Ю-УР, ШЧ-8 (Э)","1шт ч(к учету 0,73ч)",,,"Электродвигатель, постоянного тока (МСП, ДСП), неисправность щеточного  узла",CSH,2024,1.0,"0,73ч",,,,,331 days 14:18:00,477498.0,586.0,352,0.8931297709923665,Осень,0.0008876441465225
3,13638147,2024-11-28 21:05:00,Южно-Уральская,"КРАС, ВЧДЭ-8 АБАКАН",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,332 days 01:38:00,478178.0,680.0,353,0.8956743002544529,Осень,0.0008876441465225
3,13639807,2024-11-29 04:00:00,Южно-Уральская,"ОКТ, ВЧДЭ-13 САНКТ-ПЕТЕРБУРГ-СОРТ-ВИТ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,332 days 08:33:00,478593.0,415.0,354,0.8982188295165394,Осень,0.0008876441465225
3,13636804,2024-11-30 00:27:00,Южно-Уральская,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",,,,Обрыв маятниковой подвески грузового вагона,CV,2024,,,,,,,333 days 05:00:00,479820.0,1227.0,355,0.900763358778626,Осень,0.0008876441465225
3,13637291,2024-11-30 19:57:00,Южно-Уральская,"Ю-УР, ШЧ-4 (Э)",,,,Механическое разрушение оборудования пункта питания линий СЦБ,CSH,2024,,,,,,,334 days 00:30:00,480990.0,1170.0,356,0.9033078880407124,Осень,0.0008876441465225
3,13637404,2024-12-01 02:03:00,Южно-Уральская,"Ю-УР, ШЧ-8 (Э)",,,,Излом датчика УКСПС по старой трещине,CSH,2024,,,,,,,334 days 06:36:00,481356.0,366.0,357,0.905852417302799,Зима,0.0006334806240957
3,13638055,2024-12-02 04:20:00,Южно-Уральская,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",,,,Несоответствие норм высоты автосцепки грузового вагона,CV,2024,,,,,,,335 days 08:53:00,482933.0,1577.0,358,0.9083969465648856,Зима,0.0006334806240957
3,13644552,2024-12-02 11:25:00,Южно-Уральская,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,335 days 15:58:00,483358.0,425.0,359,0.910941475826972,Зима,0.0006334806240957
3,13641177,2024-12-04 01:00:00,Южно-Уральская,"Ю-УР, ШЧ-6 (Э)",,,,Разрегулировка проводов линий СЦБ,CSH,2024,,,,,,,337 days 05:33:00,485613.0,2255.0,360,0.9134860050890584,Зима,0.0006334806240957
3,13646608,2024-12-04 07:48:00,Южно-Уральская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,337 days 12:21:00,486021.0,408.0,361,0.916030534351145,Зима,0.0006334806240957
2,13683467,2024-12-04 08:08:00,Южно-Уральская,"Ю-УР, ШЧ-10 (Р)",,,"1шт ч(к учету 0,1)ч",Излом провода под гайкой,CSH,2024,,,,,1.0,"0,1ч",337 days 12:41:00,486041.0,20.0,362,0.9185750636132316,Зима,0.0006334806240957
3,13646089,2024-12-06 10:20:00,Южно-Уральская,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",,,,Завышение фрикционного клина гасителя колебаний относительно опорной поверхности надрессорной балки,CV,2024,,,,,,,339 days 14:53:00,489053.0,3012.0,363,0.921119592875318,Зима,0.0006334806240957
3,13648020,2024-12-06 14:00:00,Южно-Уральская,"Ю-УР, ШЧ-16 (Э)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,339 days 18:33:00,489273.0,220.0,364,0.9236641221374046,Зима,0.0006334806240957
3,13650259,2024-12-07 15:03:00,Южно-Уральская,"СВЕРД, ВЧДЭ-19",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,340 days 19:36:00,490776.0,1503.0,365,0.926208651399491,Зима,0.0006334806240957
3,13646952,2024-12-07 17:00:00,Южно-Уральская,"Ю-УР, ШЧ-11 (Э)",,,,"Контакт, неисправность",CSH,2024,,,,,,,340 days 21:33:00,490893.0,117.0,366,0.9287531806615776,Зима,0.0006334806240957
3,13652383,2024-12-08 10:11:00,Южно-Уральская,"З-СИБ, ВЧДЭ-23 БЕЛОВО",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,,,,,,,341 days 14:44:00,491924.0,1031.0,367,0.931297709923664,Зима,0.0006334806240957
3,13651797,2024-12-09 04:40:00,Южно-Уральская,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,342 days 09:13:00,493033.0,1109.0,368,0.9338422391857506,Зима,0.0006334806240957
2,13648572,2024-12-09 13:07:00,Южно-Уральская,"Ю-УР, ШЧ-4 (Э)",,,"1шт ч(к учету 0,18)ч",Механическое разрушение оборудования пункта питания линий СЦБ,CSH,2024,,,,,1.0,"0,18ч",342 days 17:40:00,493540.0,507.0,369,0.9363867684478372,Зима,0.0006334806240957
3,13648986,2024-12-09 14:55:00,Южно-Уральская,"Ю-УР, ТЧЭ-5",,,,Прочая неисправность бандажа колесной пары локомотива,CT,2024,,,,,,,342 days 19:28:00,493648.0,108.0,370,0.9389312977099236,Зима,0.0006334806240957
2,13652734,2024-12-12 01:41:00,Южно-Уральская,"Ю-УР, ВЧДЭ-2 ОРЕНБУРГ","1шт ч(к учету 0,33ч)",,,Неправильное включение грузовых режимов торможения воздухораспределителя,CV,2024,1.0,"0,33ч",,,,,345 days 06:14:00,497174.0,3526.0,371,0.9414758269720102,Зима,0.0006334806240957
2,13653837,2024-12-12 13:10:00,Южно-Уральская,"Ю-УР, ШЧ-6 (Э)","1шт ч(к учету 0,25ч)",,,"Обмотка, обрыв",CSH,2024,1.0,"0,25ч",,,,,345 days 17:43:00,497863.0,689.0,372,0.9440203562340967,Зима,0.0006334806240957
2,13654461,2024-12-13 02:34:00,Южно-Уральская,"Ю-УР, ТЧЭ-5","1шт ч(к учету 0,38ч)",,,Прочая неисправность уплотнительного кольца крана машиниста,CT,2024,1.0,"0,38ч",,,,,346 days 07:07:00,498667.0,804.0,373,0.9465648854961832,Зима,0.0006334806240957
2,13654482,2024-12-13 03:16:00,Южно-Уральская,"Ю-УР, ВЧДЭ-2 ОРЕНБУРГ","2шт (к учету 1) ч(к учету 0,73ч)",,,Неправильное включение грузовых режимов торможения воздухораспределителя,CV,2024,1.0,"0,73ч",,,,,346 days 07:49:00,498709.0,42.0,374,0.9491094147582696,Зима,0.0006334806240957
3,13654986,2024-12-13 10:07:00,Южно-Уральская,"Ю-УР, ШЧ-4 (Э)",,,,Механическое разрушение оборудования пункта питания линий СЦБ,CSH,2024,,,,,,,346 days 14:40:00,499120.0,411.0,375,0.9516539440203562,Зима,0.0006334806240957
3,13658320,2024-12-14 04:57:00,Южно-Уральская,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,347 days 09:30:00,500250.0,1130.0,376,0.9541984732824428,Зима,0.0006334806240957
2,13656565,2024-12-15 00:59:00,Южно-Уральская,"Ю-УР, ШЧ-13 (Р)","1шт ч(к учету 0,35ч)","1шт ч(к учету 0,35ч)",,Обрыв,CSH,2024,1.0,"0,35ч",1.0,"0,35ч",,,348 days 05:32:00,501452.0,1202.0,377,0.9567430025445292,Зима,0.0006334806240957
3,13658703,2024-12-15 17:10:00,Южно-Уральская,"З-СИБ, ВЧДЭ-6 ИНСКАЯ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,348 days 21:43:00,502423.0,971.0,378,0.9592875318066156,Зима,0.0006334806240957
2,13669882,2024-12-18 09:48:00,Южно-Уральская,"Ю-УР, ШЧ-4 (Э)","1шт ч(к учету 0,25ч)",,,Механическое разрушение оборудования пункта питания линий СЦБ,CSH,2024,1.0,"0,25ч",,,,,351 days 14:21:00,506301.0,3878.0,379,0.9618320610687024,Зима,0.0006334806240957
2,13660722,2024-12-18 22:03:00,Южно-Уральская,"Ю-УР, ШЧ-4 (Э)","1шт ч(к учету 0,78ч)",,,Механическое разрушение оборудования пункта питания линий СЦБ,CSH,2024,1.0,"0,78ч",,,,,352 days 02:36:00,507036.0,735.0,380,0.9643765903307888,Зима,0.0006334806240957
2,13661398,2024-12-19 11:16:00,Южно-Уральская,"Ю-УР, ШЧ-13 (Р)","1шт ч(к учету 0,73ч)",,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,1.0,"0,73ч",,,,,352 days 15:49:00,507829.0,793.0,381,0.9669211195928752,Зима,0.0006334806240957
3,13662304,2024-12-20 07:15:00,Южно-Уральская,"Ю-УР, ШЧ-10 (Р)",,,,"Транзистор, короткое замыкание  транзистора",CSH,2024,,,,,,,353 days 11:48:00,509028.0,1199.0,382,0.9694656488549618,Зима,0.0006334806240957
2,13662542,2024-12-20 10:32:00,Южно-Уральская,"Ю-УР, ШЧ-5 (Э)","1шт ч(к учету 0,53ч)",,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,1.0,"0,53ч",,,,,353 days 15:05:00,509225.0,197.0,383,0.9720101781170484,Зима,0.0006334806240957
3,13666192,2024-12-24 09:14:00,Южно-Уральская,"Ю-УР, ШЧ-4 (Э)",,,,"Контактная система, потеря контакта",CSH,2024,,,,,,,357 days 13:47:00,514907.0,5682.0,384,0.9745547073791349,Зима,0.0006334806240957
2,13666513,2024-12-24 11:30:00,Южно-Уральская,"Ю-УР, ШЧ-6 (Э)","6шт ч(к учету 2,35ч)",,,Разрегулировка проводов линий СЦБ,CSH,2024,6.0,"2,35ч",,,,,357 days 16:03:00,515043.0,136.0,385,0.9770992366412212,Зима,0.0006334806240957
3,13668733,2024-12-24 15:50:00,Южно-Уральская,"СВЕРД, ТЧЭ-15",,,,"Код 14.2 Пробоксовки в виде местного износа и выкрашивания металла в местах термомеханических повреждений головки рельса из-за боксования, юза колес подвижного состава или нарушения режимов шлифования рельсошлифовальными поездами",CT,2024,,,,,,,357 days 20:23:00,515303.0,260.0,386,0.979643765903308,Зима,0.0006334806240957
3,13667827,2024-12-25 08:36:00,Южно-Уральская,"Ю-УР, ШЧ-1 (Э)",,,,"Кнопки, подгар, сваривание контактов",CSH,2024,,,,,,,358 days 13:09:00,516309.0,1006.0,387,0.9821882951653944,Зима,0.0006334806240957
3,13668355,2024-12-25 12:00:00,Южно-Уральская,"Ю-УР, ШЧ-16 (Э)",,,,"Монтаж, ослабление крепления",CSH,2024,,,,,,,358 days 16:33:00,516513.0,204.0,388,0.9847328244274808,Зима,0.0006334806240957
3,13670189,2024-12-26 16:23:00,Южно-Уральская,"Ю-УР, ТЧЭ-5",,,,Прочая неисправность корпуса буксы локомотива,CT,2024,,,,,,,359 days 20:56:00,518216.0,1703.0,389,0.9872773536895676,Зима,0.0006334806240957
3,13672193,2024-12-27 08:00:00,Южно-Уральская,"Ю-УР, ШЧ-5 (Э)",,,,"Блок автоматического регулирования, неисправность диодов",CSH,2024,,,,,,,360 days 12:33:00,519153.0,937.0,390,0.989821882951654,Зима,0.0006334806240957
3,13673418,2024-12-28 00:16:00,Южно-Уральская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,361 days 04:49:00,520129.0,976.0,391,0.9923664122137404,Зима,0.0006334806240957
3,13673475,2024-12-28 14:57:00,Южно-Уральская,"КРАС, ВЧДЭ-1 БОГОТОЛ",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,,,,,,,361 days 19:30:00,521010.0,881.0,392,0.9949109414758268,Зима,0.0006334806240957
3,13672854,2024-12-29 08:30:00,Южно-Уральская,"Ю-УР, ШЧ-8 (Э)",,,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,,,,,,,362 days 13:03:00,522063.0,1053.0,393,0.9974554707379136,Зима,0.0006334806240957
2,13674106,2024-12-31 05:57:00,Южно-Уральская,"Ю-УР, ШЧ-13 (Р)",,"1шт ч(к учету 0,57ч)","2шт (к учету 1) ч(к учету 0,52)ч","Диод, короткое замыкание диода",CSH,2024,,,1.0,"0,57ч",1.0,"0,52ч",364 days 10:30:00,524790.0,2727.0,394,1.0,Зима,0.0006334806240957
