CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
3,13612830,2024-11-08 08:49:00,Свердловская,"СВЕРД, ШЧ-9",,,,"Остальные, неисправность",CSH,2024,,,,,,,312 days 06:17:00,449657.0,4.0,723,0.8494117647058823
3,13612449,2024-11-08 09:01:00,Свердловская,"СВЕРД, ТЧЭ-1",,,,"Неисправность манжеты, пружины, штока и т.д.",CT,2024,,,,,,,312 days 06:29:00,449669.0,12.0,724,0.8505882352941176
2,13613176,2024-11-08 09:53:00,Свердловская,"СВЕРД, ШЧ-8 (Р)","1шт ч(к учету 0,45ч)",,,"Контактная система, Потеря контакта",CSH,2024,1.0,"0,45ч",,,,,312 days 07:21:00,449721.0,52.0,725,0.851764705882353
3,13613177,2024-11-08 14:23:00,Свердловская,"СВЕРД, ШЧ-22",,,,Обрыв монтажного провода,CSH,2024,,,,,,,312 days 11:51:00,449991.0,270.0,726,0.8529411764705882
3,13613233,2024-11-08 15:54:00,Свердловская,"СВЕРД, ШЧ-17",,,,"Электродвигатель, прочие типы, неисправность",CSH,2024,,,,,,,312 days 13:22:00,450082.0,91.0,727,0.8541176470588235
3,13613394,2024-11-08 18:03:00,Свердловская,"СВЕРД, ШЧ-9",,,,"Выключатели, некачественная пайка",CSH,2024,,,,,,,312 days 15:31:00,450211.0,129.0,728,0.8552941176470589
3,13613395,2024-11-08 19:59:00,Свердловская,"СВЕРД, ШЧ-20",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,312 days 17:27:00,450327.0,116.0,729,0.8564705882352941
3,13613487,2024-11-08 20:20:00,Свердловская,"СВЕРД, ШЧ-3",,,,"Резистор, обрыв",CSH,2024,,,,,,,312 days 17:48:00,450348.0,21.0,730,0.8576470588235294
2,13622488,2024-11-09 09:08:00,Свердловская,"ЗАБ, ВЧДЭ-13 БОРЗЯ","1шт ч(к учету 0,45ч)",,,Обводнение смазки,CV,2024,1.0,"0,45ч",,,,,313 days 06:36:00,451116.0,768.0,731,0.8588235294117647
2,13613786,2024-11-09 10:18:00,Свердловская,"СВЕРД, ВЧДЭ-4","1шт ч(к учету 0,7ч)",,,"Отверстие диаметром 0,5 мм в полости главного поршня менее нормы или засорено",CV,2024,1.0,"0,7ч",,,,,313 days 07:46:00,451186.0,70.0,732,0.86
3,13614010,2024-11-09 16:19:00,Свердловская,"СВЕРД, ШЧ-7",,,,"Автопереключатель, разрегулировка контактов",CSH,2024,,,,,,,313 days 13:47:00,451547.0,361.0,733,0.8611764705882353
3,13614054,2024-11-09 18:15:00,Свердловская,"СВЕРД, ШЧ-9",,,,"Срабатывание, коммутационные перенапряжения",CSH,2024,,,,,,,313 days 15:43:00,451663.0,116.0,734,0.8623529411764705
3,13614274,2024-11-10 01:50:00,Свердловская,"СВЕРД, ШЧ-17",,,,"Срабатывание, воздействие тягового тока",CSH,2024,,,,,,,313 days 23:18:00,452118.0,455.0,735,0.8635294117647059
3,13614425,2024-11-10 07:07:00,Свердловская,"СВЕРД, ТЧЭ-1",,,,Прочая неисправность рукоятки клапана песочницы,CT,2024,,,,,,,314 days 04:35:00,452435.0,317.0,736,0.8647058823529412
2,13614739,2024-11-10 08:30:00,Свердловская,"СВЕРД, ШЧ-5","6шт ч(к учету 1,82ч)","1шт ч(к учету 0,55ч)","3шт (к учету 1) ч(к учету 0,32)ч",Неисправность элементов,CSH,2024,6.0,"1,82ч",1.0,"0,55ч",1.0,"0,32ч",314 days 05:58:00,452518.0,83.0,737,0.8658823529411764
2,13615474,2024-11-11 08:20:00,Свердловская,"СВЕРД, ИЧ ЕГОРШИНСКАЯ Ш",,,"3шт ч(к учету 0,42)ч","Жилы, обрыв",CSH,2024,,,,,3.0,"0,42ч",315 days 05:48:00,453948.0,1430.0,738,0.8670588235294118
3,13616257,2024-11-11 13:16:00,Свердловская,"СВЕРД, ИЧ ЕГОРШИНСКАЯ Ш",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,315 days 10:44:00,454244.0,296.0,739,0.8682352941176471
3,13621358,2024-11-12 07:55:00,Свердловская,"СВЕРД, ТЧЭ-1",,,,Прочая неисправность втулки антивибратора дизеля,CT,2024,,,,,,,316 days 05:23:00,455363.0,1119.0,740,0.8694117647058823
2,13617979,2024-11-12 12:55:00,Свердловская,"СВЕРД, ИЧ ЧУСОВСКАЯ Ш",,"2шт (к учету 1) ч(к учету 0,22ч)","1шт ч(к учету 0,27)ч",Повреждение,CSH,2024,,,1.0,"0,22ч",1.0,"0,27ч",316 days 10:23:00,455663.0,300.0,741,0.8705882352941177
3,13618233,2024-11-12 19:28:00,Свердловская,"СВЕРД, ШЧ-13",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,316 days 16:56:00,456056.0,393.0,742,0.8717647058823529
3,13619166,2024-11-13 10:37:00,Свердловская,"СВЕРД, ШЧ-16",,,,"Жилы, обрыв",CSH,2024,,,,,,,317 days 08:05:00,456965.0,909.0,743,0.8729411764705882
2,13619910,2024-11-13 15:41:00,Свердловская,"СВЕРД, ВЧДЭ-19","3шт (к учету 1) ч(к учету 1,67ч)",,,"Дефект (расслоение, раздавливание) диафрагмы усл. № 270.379",CV,2024,1.0,"1,67ч",,,,,317 days 13:09:00,457269.0,304.0,744,0.8741176470588236
2,13621137,2024-11-14 07:49:00,Свердловская,"СВЕРД, ШЧ-1 (Р)",,,"1шт ч(к учету 0,33)ч","Диод, обрыв диода",CSH,2024,,,,,1.0,"0,33ч",318 days 05:17:00,458237.0,968.0,745,0.8752941176470588
2,13621996,2024-11-15 06:48:00,Свердловская,"СВЕРД, ШЧ-23","6шт ч(к учету 2,3ч)",,,"Конденсатор, снижение емкости",CSH,2024,6.0,"2,3ч",,,,,319 days 04:16:00,459616.0,1379.0,746,0.8764705882352941
