CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
2,13244513,2024-02-29 20:58:00,Куйбышевская,"КБШ, ШЧ-13","1шт ч(к учету 0,35ч)",,,"Срабатывание (перегорание), коммутационные перенапряжения",CSH,2024,1.0,"0,35ч",,,,,58 days 00:51:00,83571.0,41.0,21,0.17543859649122806
2,13245094,2024-02-29 23:40:00,Куйбышевская,"КБШ, ШЧ-12","1шт ч(к учету 0,27ч)",,,"Конденсатор, обрыв конденсатора",CSH,2024,1.0,"0,27ч",,,,,58 days 03:33:00,83733.0,162.0,22,0.18421052631578946
3,13259009,2024-03-08 19:06:00,Куйбышевская,"С-КАВ, ВЧДЗ-13 КРАСНОДАР",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,65 days 22:59:00,94979.0,11246.0,23,0.19298245614035087
3,13275464,2024-03-26 11:58:00,Куйбышевская,"КБШ, ШЧ-13",,,,"Срабатывание (перегорание), коммутационные перенапряжения",CSH,2024,,,,,,,83 days 15:51:00,120471.0,25492.0,24,0.20175438596491227
3,13283444,2024-03-29 20:08:00,Куйбышевская,"КБШ, ШЧ-9",,,,"Нарушение контакта в разъемах блоков, замятие контакта",CSH,2024,,,,,,,87 days 00:01:00,125281.0,4810.0,25,0.21052631578947367
3,13284636,2024-03-31 11:15:00,Куйбышевская,"КБШ, ШЧ-12",,,,"Монтаж, ослабление крепления",CSH,2024,,,,,,,88 days 15:08:00,127628.0,2347.0,26,0.21929824561403508
2,13284572,2024-03-31 18:18:00,Куйбышевская,"КБШ, ШЧ-12","1шт ч(к учету 0,27ч)",,,"Монтаж, ослабление крепления",CSH,2024,1.0,"0,27ч",,,,,88 days 22:11:00,128051.0,423.0,27,0.22807017543859648
3,13292143,2024-04-02 14:00:00,Куйбышевская,"Ю-УР, ВЧДЭ-5 КАРТАЛЫ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,90 days 17:53:00,130673.0,2622.0,28,0.23684210526315788
3,13296231,2024-04-03 13:30:00,Куйбышевская,"З-СИБ, ВЧДЭ-11 АЛТАЙСКАЯ",,,,Тонкий обод колеса грузового вагона,CV,2024,,,,,,,91 days 17:23:00,132083.0,1410.0,29,0.24561403508771928
3,13311668,2024-04-10 09:12:00,Куйбышевская,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,98 days 13:05:00,141905.0,9822.0,30,0.2543859649122807
3,13307150,2024-04-10 15:40:00,Куйбышевская,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,98 days 19:33:00,142293.0,388.0,31,0.2631578947368421
3,13313426,2024-04-13 22:47:00,Куйбышевская,"ОКТ, ВЧДЭ-27 ПЕТРОЗАВОДСК",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,102 days 02:40:00,147040.0,4747.0,32,0.2719298245614035
3,13317084,2024-04-16 10:50:00,Куйбышевская,"КБШ, ШЧ-4",,,,Ослабление крепления,CSH,2024,,,,,,,104 days 14:43:00,150643.0,3603.0,33,0.2807017543859649
3,13317733,2024-04-17 13:05:00,Куйбышевская,"Ю-ВОСТ, ВЧДЭ-6 КОЧЕТОВКА",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,105 days 16:58:00,152218.0,1575.0,34,0.2894736842105263
2,13318012,2024-04-19 11:54:00,Куйбышевская,"КБШ, ШЧ-5",,"1шт ч(к учету 0,2ч)",,"Обмотка, короткое замыкание",CSH,2024,,,1.0,"0,2ч",,,107 days 15:47:00,155027.0,2809.0,35,0.2982456140350877
2,13317045,2024-04-22 16:41:00,Куйбышевская,"КБШ, ШЧ-6","1шт ч(к учету 0,25ч)",,,Потеря контакта,CSH,2024,1.0,"0,25ч",,,,,110 days 20:34:00,159634.0,4607.0,36,0.30701754385964913
2,13336075,2024-04-27 18:36:00,Куйбышевская,"КБШ, ШЧ-13","1шт ч(к учету 0,27ч)",,,"Диод, пробой",CSH,2024,1.0,"0,27ч",,,,,115 days 22:29:00,166949.0,7315.0,37,0.3157894736842105
2,13338371,2024-04-30 12:48:00,Куйбышевская,"КБШ, ШЧ-1","1шт ч(к учету 0,27ч)",,,"Срабатывание, несоответствие номинала",CSH,2024,1.0,"0,27ч",,,,,118 days 16:41:00,170921.0,3972.0,38,0.32456140350877194
3,13376936,2024-05-21 11:09:00,Куйбышевская,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,139 days 15:02:00,201062.0,30141.0,39,0.3333333333333333
3,13369148,2024-05-21 14:24:00,Куйбышевская,"КБШ, ШЧ-10",,,,"Кнопки, нарушение состояния паек",CSH,2024,,,,,,,139 days 18:17:00,201257.0,195.0,40,0.34210526315789475
3,13379496,2024-05-25 21:30:00,Куйбышевская,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,144 days 01:23:00,207443.0,6186.0,41,0.3508771929824561
3,13386044,2024-05-30 20:29:00,Куйбышевская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,149 days 00:22:00,214582.0,7139.0,42,0.35964912280701755
2,13387184,2024-05-31 04:58:00,Куйбышевская,"КБШ, ШЧ-16","1шт ч(к учету 0,27ч)",,,"Срабатывание, коммутационные перенапряжения",CSH,2024,1.0,"0,27ч",,,,,149 days 08:51:00,215091.0,509.0,43,0.3684210526315789
2,13387861,2024-05-31 17:27:00,Куйбышевская,"КБШ, ШЧ-10","1шт ч(к учету 0,27ч)",,,Сбой АЛС с задержкой поезда,CSH,2024,1.0,"0,27ч",,,,,149 days 21:20:00,215840.0,749.0,44,0.37719298245614036
2,13389198,2024-05-31 20:08:00,Куйбышевская,"КБШ, ШЧ-1",,"1шт ч(к учету 0,15ч)",,"Обмотка, короткое замыкание",CSH,2024,,,1.0,"0,15ч",,,150 days 00:01:00,216001.0,161.0,45,0.38596491228070173
3,13392381,2024-06-03 16:18:00,Куйбышевская,"С-КАВ, ВЧДЗ-13 КРАСНОДАР",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,152 days 20:11:00,220091.0,4090.0,46,0.39473684210526316
3,13398728,2024-06-06 18:42:00,Куйбышевская,"С-КАВ, ВЧДЗ-13 КРАСНОДАР",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,155 days 22:35:00,224555.0,4464.0,47,0.40350877192982454
3,13394520,2024-06-07 04:15:00,Куйбышевская,"КБШ, ШЧ-5",,,,"Обмотка, короткое замыкание обмотки",CSH,2024,,,,,,,156 days 08:08:00,225128.0,573.0,48,0.41228070175438597
3,13403415,2024-06-09 02:07:00,Куйбышевская,"С-КАВ, ВЧДЗ-13 КРАСНОДАР",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,158 days 06:00:00,227880.0,2752.0,49,0.42105263157894735
3,13428962,2024-06-28 17:28:00,Куйбышевская,"КБШ, ШЧ-1",,,,"Нарушение контакта в штепсельных розетках, излом розеток",CSH,2024,,,,,,,177 days 21:21:00,256161.0,28281.0,50,0.4298245614035088
3,13427689,2024-06-29 08:45:00,Куйбышевская,"КБШ, ШЧ-9",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,178 days 12:38:00,257078.0,917.0,51,0.43859649122807015
2,13431952,2024-06-29 23:50:00,Куйбышевская,"КБШ, ШЧ-12","1шт ч(к учету 0,28ч)",,,"Срабатывание, атмосферные перенапряжения",CSH,2024,1.0,"0,28ч",,,,,179 days 03:43:00,257983.0,905.0,52,0.4473684210526316
2,13430956,2024-06-30 00:00:00,Куйбышевская,"КБШ, ШЧ-4","1шт ч(к учету 0,27ч)",,,"Контактная система, увеличенное сопротивление",CSH,2024,1.0,"0,27ч",,,,,179 days 03:53:00,257993.0,10.0,53,0.45614035087719296
2,13432135,2024-06-30 03:39:00,Куйбышевская,"КБШ, ШЧ-12","1шт ч(к учету 0,27ч)",,,"Нарушение контакта в разъемах блоков, излом розеток",CSH,2024,1.0,"0,27ч",,,,,179 days 07:32:00,258212.0,219.0,54,0.4649122807017544
2,13427838,2024-06-30 06:05:00,Куйбышевская,"КБШ, ШЧ-2","1шт ч(к учету 0,42ч)",,,"Лампы, перегорание основной нити",CSH,2024,1.0,"0,42ч",,,,,179 days 09:58:00,258358.0,146.0,55,0.47368421052631576
2,13431901,2024-06-30 08:32:00,Куйбышевская,"КБШ, ШЧ-16","1шт ч(к учету 0,27ч)",,,"Кнопки, излом контакта",CSH,2024,1.0,"0,27ч",,,,,179 days 12:25:00,258505.0,147.0,56,0.4824561403508772
3,13428710,2024-06-30 10:36:00,Куйбышевская,"З-СИБ, ВЧДЭ-23 БЕЛОВО",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,179 days 14:29:00,258629.0,124.0,57,0.49122807017543857
2,13431571,2024-06-30 19:08:00,Куйбышевская,"КБШ, ШЧ-1",,"1шт ч(к учету 0,15ч)",,"Срабатывание, несоответствие номинала",CSH,2024,,,1.0,"0,15ч",,,179 days 23:01:00,259141.0,512.0,58,0.5
3,13433102,2024-07-02 14:50:00,Куйбышевская,"Ю-ВОСТ, ВЧДЭ-3 СТОЙЛЕНСКАЯ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,181 days 18:43:00,261763.0,2622.0,59,0.5087719298245614
3,13448871,2024-07-12 20:07:00,Куйбышевская,"КБШ, ТЧЭ-16",,,,Прочая неисправность корпуса водяного насоса охлаждения дизеля,CT,2024,,,,,,,192 days 00:00:00,276480.0,14717.0,60,0.5175438596491229
3,13461395,2024-07-20 18:20:00,Куйбышевская,"ОКТ, ВЧДЭ-23 АПАТИТЫ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,199 days 22:13:00,287893.0,11413.0,61,0.5263157894736842
2,13460426,2024-07-23 00:19:00,Куйбышевская,"КБШ, ШЧ-6",,"1шт ч(к учету 0,2ч)",,Неисправность аппаратной части объектного контроллера,CSH,2024,,,1.0,"0,2ч",,,202 days 04:12:00,291132.0,3239.0,62,0.5350877192982456
2,13474183,2024-07-30 19:20:00,Куйбышевская,"КБШ, ШЧ-1","1шт ч(к учету 0,27ч)",,,"Контактная система, подгар контактов",CSH,2024,1.0,"0,27ч",,,,,209 days 23:13:00,302353.0,11221.0,63,0.543859649122807
3,13474185,2024-07-30 20:00:00,Куйбышевская,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,209 days 23:53:00,302393.0,40.0,64,0.5526315789473685
2,13472749,2024-07-31 07:52:00,Куйбышевская,"КБШ, ШЧ-13","1шт ч(к учету 0,27ч)",,,"Срабатывание, несоответствие номинала",CSH,2024,1.0,"0,27ч",,,,,210 days 11:45:00,303105.0,712.0,65,0.5614035087719298
2,13475793,2024-07-31 14:20:00,Куйбышевская,"КБШ, ШЧ-5","1шт ч(к учету 0,27ч)",,,"Лампы, перегорание основной нити",CSH,2024,1.0,"0,27ч",,,,,210 days 18:13:00,303493.0,388.0,66,0.5701754385964912
2,13474361,2024-07-31 14:28:00,Куйбышевская,"КБШ, ШЧ-10",,"1шт ч(к учету 0,25ч)",,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,1.0,"0,25ч",,,210 days 18:21:00,303501.0,8.0,67,0.5789473684210527
2,13471244,2024-07-31 14:55:00,Куйбышевская,"КБШ, ШЧ-9","1шт ч(к учету 0,27ч)",,,"Нарушение контакта в разъемах блоков, замятие контакта",CSH,2024,1.0,"0,27ч",,,,,210 days 18:48:00,303528.0,27.0,68,0.5877192982456141
2,13474348,2024-07-31 15:15:00,Куйбышевская,"КБШ, ШЧ-4","1шт ч(к учету 0,27ч)",,,"Конденсатор, снижение емкости конденсатора",CSH,2024,1.0,"0,27ч",,,,,210 days 19:08:00,303548.0,20.0,69,0.5964912280701754
3,13493726,2024-08-14 22:13:00,Куйбышевская,"КБШ, ТЧЭ-16",,,,Неисправность регулятора мощности объединенного регулятора,CT,2024,,,,,,,225 days 02:06:00,324126.0,20578.0,70,0.6052631578947368
3,13508494,2024-08-27 14:20:00,Куйбышевская,"КБШ, ШЧ-9",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,,237 days 18:13:00,342373.0,18247.0,71,0.6140350877192983
3,13508645,2024-08-27 21:51:00,Куйбышевская,"КБШ, ШЧ-10",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,,238 days 01:44:00,342824.0,451.0,72,0.6228070175438597
2,13518533,2024-08-31 16:04:00,Куйбышевская,"КБШ, ШЧ-4",,"1шт ч(к учету 0,1ч)",,"Срабатывание, несоответствие номинала",CSH,2024,,,1.0,"0,1ч",,,241 days 19:57:00,348237.0,5413.0,73,0.631578947368421
2,13519458,2024-08-31 17:31:00,Куйбышевская,"КБШ, ШЧ-6","1шт ч(к учету 0,27ч)",,,Неисправность,CSH,2024,1.0,"0,27ч",,,,,241 days 21:24:00,348324.0,87.0,74,0.6403508771929824
2,13518529,2024-08-31 17:32:00,Куйбышевская,"КБШ, ШЧ-10","1шт ч(к учету 0,27ч)",,,Излом основания,CSH,2024,1.0,"0,27ч",,,,,241 days 21:25:00,348325.0,1.0,75,0.6491228070175439
2,13519561,2024-08-31 20:31:00,Куйбышевская,"КБШ, ШЧ-5","1шт ч(к учету 0,27ч)",,,"Контактная система, увеличенное сопротивление",CSH,2024,1.0,"0,27ч",,,,,242 days 00:24:00,348504.0,179.0,76,0.6578947368421053
2,13519616,2024-08-31 21:30:00,Куйбышевская,"КБШ, ШЧ-13","1шт ч(к учету 0,27ч)",,,"Срабатывание, атмосферные перенапряжения",CSH,2024,1.0,"0,27ч",,,,,242 days 01:23:00,348563.0,59.0,77,0.6666666666666666
1,13579034,2024-09-09 14:42:00,Куйбышевская,"Ю-УР, ТЧЭ-2","28шт (к учету 23) ч(к учету 49,7ч)",,"2шт ч(к учету 1,1)ч",Неисправность электрооборудования локомотива,CT,2024,23.0,"49,7ч",,,2.0,"1,1ч",250 days 18:35:00,361115.0,12552.0,78,0.6754385964912281
2,13564442,2024-09-30 19:40:00,Куйбышевская,"КБШ, ШЧ-13","1шт ч(к учету 0,27ч)",,,"Срабатывание, воздействие тягового тока",CSH,2024,1.0,"0,27ч",,,,,271 days 23:33:00,391653.0,30538.0,79,0.6842105263157895
1,13570503,2024-10-07 21:15:00,Куйбышевская,"КБШ, ШЧ-1","15шт ч(к учету 26,3ч)","2шт ч(к учету 1,35ч)","2шт ч(к учету 1,23)ч",Ошибка проекта,CSH,2024,15.0,"26,3ч",2.0,"1,35ч",2.0,"1,23ч",279 days 01:08:00,401828.0,10175.0,80,0.6929824561403509
2,13578580,2024-10-11 19:35:00,Куйбышевская,"КБШ, ШЧ-4",,"1шт ч(к учету 0,12ч)",,"Резистор, обрыв",CSH,2024,,,1.0,"0,12ч",,,282 days 23:28:00,407488.0,5660.0,81,0.7017543859649122
3,13582685,2024-10-13 10:10:00,Куйбышевская,"Ю-ВОСТ, ВЧДЭ-3 СТОЙЛЕНСКАЯ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,284 days 14:03:00,409803.0,2315.0,82,0.7105263157894737
2,13598612,2024-10-28 14:04:00,Куйбышевская,"КБШ, ШЧ-1","4шт (к учету 3) ч(к учету 1,72ч)",,,"Нарушение контакта в штепсельных розетках, замятие контакта",CSH,2024,3.0,"1,72ч",,,,,299 days 17:57:00,431637.0,21834.0,83,0.7192982456140351
2,13598577,2024-10-29 01:19:00,Куйбышевская,"КБШ, ШЧ-1",,"1шт ч(к учету 0,12ч)",,"Контактная система, подгар контактов",CSH,2024,,,1.0,"0,12ч",,,300 days 05:12:00,432312.0,675.0,84,0.7280701754385965
3,13602864,2024-10-30 14:33:00,Куйбышевская,"КБШ, ШЧ-2",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,301 days 18:26:00,434546.0,2234.0,85,0.7368421052631579
2,13602999,2024-10-30 14:57:00,Куйбышевская,"КБШ, ШЧ-2","1шт ч(к учету 0,27ч)",,,"Нарушение контакта в штепсельных розетках, сообщение",CSH,2024,1.0,"0,27ч",,,,,301 days 18:50:00,434570.0,24.0,86,0.7456140350877193
3,13602869,2024-10-30 18:03:00,Куйбышевская,"КБШ, ШЧ-2",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,,301 days 21:56:00,434756.0,186.0,87,0.7543859649122807
2,13604165,2024-10-31 05:15:00,Куйбышевская,"КБШ, ШЧ-13","1шт ч(к учету 0,27ч)",,,"Срабатывание, коммутационные перенапряжения",CSH,2024,1.0,"0,27ч",,,,,302 days 09:08:00,435428.0,672.0,88,0.7631578947368421
3,13602567,2024-10-31 07:42:00,Куйбышевская,"КБШ, ШЧ-1",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,302 days 11:35:00,435575.0,147.0,89,0.7719298245614035
3,13602553,2024-10-31 08:06:00,Куйбышевская,"КБШ, ШЧ-1",,,,"Изоляция, понижение сопротивления",CSH,2024,,,,,,,302 days 11:59:00,435599.0,24.0,90,0.7807017543859649
3,13602537,2024-10-31 11:55:00,Куйбышевская,"КБШ, ШЧ-1",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,302 days 15:48:00,435828.0,229.0,91,0.7894736842105263
3,13602571,2024-11-01 02:00:00,Куйбышевская,"КБШ, ШЧ-1",,,,"Обмотка, короткое замыкание",CSH,2024,,,,,,,303 days 05:53:00,436673.0,845.0,92,0.7982456140350878
3,13602593,2024-11-01 04:08:00,Куйбышевская,"КБШ, ШЧ-1",,,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,,,,,,,303 days 08:01:00,436801.0,128.0,93,0.8070175438596491
3,13602880,2024-11-01 23:01:00,Куйбышевская,"КБШ, ШЧ-2",,,,"Контактная система, подгар контактов",CSH,2024,,,,,,,304 days 02:54:00,437934.0,1133.0,94,0.8157894736842105
2,13651829,2024-11-04 06:08:00,Куйбышевская,"КБШ, ШЧ-2",,"1шт ч(к учету 0,1ч)",,Неисправность болометра,CSH,2024,,,1.0,"0,1ч",,,306 days 10:01:00,441241.0,3307.0,95,0.8245614035087719
2,13639161,2024-11-29 09:35:00,Куйбышевская,"КБШ, ШЧ-13","1шт ч(к учету 0,27ч)",,,"Кнопки, нарушение регулировки контакта при работе внутри пульта",CSH,2024,1.0,"0,27ч",,,,,331 days 13:28:00,477448.0,36207.0,96,0.8333333333333334
2,13639620,2024-11-30 02:30:00,Куйбышевская,"КБШ, ШЧ-13","2шт ч(к учету 1,07ч)",,,"Срабатывание, воздействие тягового тока",CSH,2024,2.0,"1,07ч",,,,,332 days 06:23:00,478463.0,1015.0,97,0.8421052631578947
3,13637295,2024-11-30 20:30:00,Куйбышевская,"КБШ, ТЧЭ-14",,,,Прочая неисправность корпуса буксы локомотива,CT,2024,,,,,,,333 days 00:23:00,479543.0,1080.0,98,0.8508771929824561
3,13640131,2024-11-30 22:27:00,Куйбышевская,"КБШ, ШЧ-5",,,,"Резистор, обрыв",CSH,2024,,,,,,,333 days 02:20:00,479660.0,117.0,99,0.8596491228070176
2,13641998,2024-11-30 23:00:00,Куйбышевская,"КБШ, ШЧ-5","1шт ч(к учету 0,27ч)",,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,1.0,"0,27ч",,,,,333 days 02:53:00,479693.0,33.0,100,0.868421052631579
2,13641606,2024-11-30 23:50:00,Куйбышевская,"КБШ, ШЧ-5","1шт ч(к учету 0,27ч)",,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,1.0,"0,27ч",,,,,333 days 03:43:00,479743.0,50.0,101,0.8771929824561403
3,13651538,2024-12-07 07:26:00,Куйбышевская,"ПРИВ, ВЧД АТКАРСК",,,,"Дефект (расслоение, раздавливание) прокладки усл. № 183.9",CV,2024,,,,,,,339 days 11:19:00,488839.0,9096.0,102,0.8859649122807017
2,13657034,2024-12-15 16:52:00,Куйбышевская,"КБШ, ШЧ-12","5шт ч(к учету 1,32ч)","1шт ч(к учету 0,12ч)",,"Нарушение контакта в штепсельных розетках, замятие контакта",CSH,2024,5.0,"1,32ч",1.0,"0,12ч",,,347 days 20:45:00,500925.0,12086.0,103,0.8947368421052632
1,13672162,2024-12-26 12:14:00,Куйбышевская,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК","1шт ч(к учету 2,33ч)",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,1.0,"2,33ч",,,,,358 days 16:07:00,516487.0,15562.0,104,0.9035087719298246
2,13672977,2024-12-26 15:20:00,Куйбышевская,"КБШ, ИЧ СТЕРЛИТАМАК Ш","1шт ч(к учету 0,27ч)",,,"Лампочки индикации, перегорание",CSH,2024,1.0,"0,27ч",,,,,358 days 19:13:00,516673.0,186.0,105,0.9122807017543859
2,13673701,2024-12-26 17:03:00,Куйбышевская,"КБШ, ИЧ СТЕРЛИТАМАК Ш","1шт ч(к учету 0,27ч)",,,"Срабатывание (перегорание), коммутационные перенапряжения",CSH,2024,1.0,"0,27ч",,,,,358 days 20:56:00,516776.0,103.0,106,0.9210526315789473
2,13673910,2024-12-27 00:55:00,Куйбышевская,"КБШ, ШЧ-13",,"1шт ч(к учету 0,1ч)",,"Кнопки, нарушение регулировки контакта при работе внутри пульта",CSH,2024,,,1.0,"0,1ч",,,359 days 04:48:00,517248.0,472.0,107,0.9298245614035088
2,13674200,2024-12-27 12:02:00,Куйбышевская,"КБШ, ШЧ-1",,"1шт ч(к учету 0,1ч)",,"Срабатывание, коммутационные перенапряжения",CSH,2024,,,1.0,"0,1ч",,,359 days 15:55:00,517915.0,667.0,108,0.9385964912280702
2,13674437,2024-12-28 09:40:00,Куйбышевская,"КБШ, ШЧ-9",,"1шт ч(к учету 0,1ч)",,"Кнопки, излом контакта",CSH,2024,,,1.0,"0,1ч",,,360 days 13:33:00,519213.0,1298.0,109,0.9473684210526315
