CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR
3,2023-03-01 02:34:00,Приволжская,CSH,2023
3,2023-03-01 18:47:00,Приволжская,CSH,2023
3,2023-07-01 04:34:00,Приволжская,CSH,2023
3,2023-07-01 10:34:00,Приволжская,CSH,2023
3,2023-07-01 11:46:00,Приволжская,CSH,2023
3,2023-08-01 11:43:00,Приволжская,CSH,2023
3,2023-09-01 02:00:00,Приволжская,CSH,2023
3,2023-09-01 15:45:00,Приволжская,CSH,2023
3,2023-10-01 08:18:00,Приволжская,CSH,2023
3,2023-10-01 15:49:00,Приволжская,CSH,2023
3,2023-11-01 01:22:00,Приволжская,CSH,2023
3,2023-01-13 08:05:00,Приволжская,CSH,2023
3,2023-01-13 15:31:00,Приволжская,CSH,2023
3,2023-01-13 18:52:00,Приволжская,CSH,2023
3,2023-01-16 23:28:00,Приволжская,CSH,2023
3,2023-01-17 21:57:00,Приволжская,CSH,2023
3,2023-01-23 12:15:00,Приволжская,CSH,2023
3,2023-01-24 05:20:00,Приволжская,CSH,2023
3,2023-01-28 04:30:00,Приволжская,CSH,2023
3,2023-01-28 08:28:00,Приволжская,CSH,2023
3,2023-01-29 03:02:00,Приволжская,CSH,2023
3,2023-01-30 00:35:00,Приволжская,CSH,2023
3,2023-01-30 23:45:00,Приволжская,CSH,2023
3,2023-01-31 18:01:00,Приволжская,CSH,2023
3,2023-01-02 13:29:00,Приволжская,CSH,2023
3,2023-02-02 03:55:00,Приволжская,CSH,2023
3,2023-02-02 12:10:00,Приволжская,CSH,2023
3,2023-04-02 06:29:00,Приволжская,CSH,2023
3,2023-06-02 08:08:00,Приволжская,CSH,2023
3,2023-06-02 14:25:00,Приволжская,CSH,2023
3,2023-07-02 16:49:00,Приволжская,CSH,2023
3,2023-09-02 18:50:00,Приволжская,CSH,2023
3,2023-10-02 02:30:00,Приволжская,CSH,2023
3,2023-11-02 10:20:00,Приволжская,CSH,2023
3,2023-12-02 02:14:00,Приволжская,CSH,2023
3,2023-12-02 15:08:00,Приволжская,CSH,2023
3,2023-02-14 07:21:00,Приволжская,CSH,2023
3,2023-02-15 04:34:00,Приволжская,CSH,2023
3,2023-02-20 14:33:00,Приволжская,CSH,2023
3,2023-02-21 16:45:00,Приволжская,CSH,2023
3,2023-02-22 12:12:00,Приволжская,CSH,2023
3,2023-02-23 14:28:00,Приволжская,CSH,2023
3,2023-02-26 21:26:00,Приволжская,CSH,2023
3,2023-02-28 20:37:00,Приволжская,CSH,2023
3,2023-01-03 15:04:00,Приволжская,CSH,2023
3,2023-09-03 12:29:00,Приволжская,CSH,2023
3,2023-09-03 19:10:00,Приволжская,CSH,2023
3,2023-10-03 21:18:00,Приволжская,CSH,2023
3,2023-11-03 15:45:00,Приволжская,CSH,2023
3,2023-03-13 01:50:00,Приволжская,CSH,2023
3,2023-03-15 01:39:00,Приволжская,CSH,2023
3,2023-03-15 06:10:00,Приволжская,CSH,2023
