CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR
3,2024-02-29 20:17:00,Куйбышевская,CSH,2024
3,2024-03-26 11:58:00,Куйбышевская,CSH,2024
3,2024-03-29 20:08:00,Куйбышевская,CSH,2024
3,2024-03-31 11:15:00,Куйбышевская,CSH,2024
3,2024-04-16 10:50:00,Куйбышевская,CSH,2024
3,2024-05-21 14:24:00,Куйбышевская,CSH,2024
3,2024-07-06 04:15:00,Куйбышевская,CSH,2024
3,2024-06-28 17:28:00,Куйбышевская,CSH,2024
3,2024-06-29 08:45:00,Куйбышевская,CSH,2024
3,2024-08-27 14:20:00,Куйбышевская,CSH,2024
3,2024-08-27 21:51:00,Куйбышевская,CSH,2024
3,2024-10-30 14:33:00,Куйбышевская,CSH,2024
3,2024-10-30 18:03:00,Куйбышевская,CSH,2024
3,2024-10-31 07:42:00,Куйбышевская,CSH,2024
3,2024-10-31 08:06:00,Куйбышевская,CSH,2024
3,2024-10-31 11:55:00,Куйбышевская,CSH,2024
3,2024-01-11 02:00:00,Куйбышевская,CSH,2024
3,2024-01-11 04:08:00,Куйбышевская,CSH,2024
3,2024-01-11 23:01:00,Куйбышевская,CSH,2024
3,2024-11-30 22:27:00,Куйбышевская,CSH,2024
3,2024-12-28 14:10:00,Куйбышевская,CSH,2024
3,2024-11-01 04:11:00,Куйбышевская,CT,2024
3,2024-01-16 15:03:00,Куйбышевская,CT,2024
3,2024-01-18 11:22:00,Куйбышевская,CT,2024
3,2024-01-18 23:59:00,Куйбышевская,CT,2024
3,2024-12-07 20:07:00,Куйбышевская,CT,2024
3,2024-08-14 22:13:00,Куйбышевская,CT,2024
3,2024-11-30 20:30:00,Куйбышевская,CT,2024
3,2024-12-28 13:00:00,Куйбышевская,CT,2024
3,2024-11-01 02:39:00,Куйбышевская,CV,2024
3,2024-11-01 04:21:00,Куйбышевская,CV,2024
3,2024-01-16 00:30:00,Куйбышевская,CV,2024
3,2024-01-17 19:33:00,Куйбышевская,CV,2024
3,2024-01-23 13:14:00,Куйбышевская,CV,2024
3,2024-01-28 19:00:00,Куйбышевская,CV,2024
3,2024-11-02 23:40:00,Куйбышевская,CV,2024
3,2024-08-03 19:06:00,Куйбышевская,CV,2024
3,2024-02-04 14:00:00,Куйбышевская,CV,2024
3,2024-03-04 13:30:00,Куйбышевская,CV,2024
3,2024-10-04 09:12:00,Куйбышевская,CV,2024
3,2024-10-04 15:40:00,Куйбышевская,CV,2024
3,2024-04-13 22:47:00,Куйбышевская,CV,2024
3,2024-04-17 13:05:00,Куйбышевская,CV,2024
3,2024-05-21 11:09:00,Куйбышевская,CV,2024
3,2024-05-25 21:30:00,Куйбышевская,CV,2024
3,2024-05-30 20:29:00,Куйбышевская,CV,2024
3,2024-03-06 16:18:00,Куйбышевская,CV,2024
3,2024-06-06 18:42:00,Куйбышевская,CV,2024
3,2024-09-06 02:07:00,Куйбышевская,CV,2024
3,2024-06-30 10:36:00,Куйбышевская,CV,2024
3,2024-02-07 14:50:00,Куйбышевская,CV,2024
3,2024-07-20 18:20:00,Куйбышевская,CV,2024
3,2024-07-30 20:00:00,Куйбышевская,CV,2024
3,2024-10-13 10:10:00,Куйбышевская,CV,2024
3,2024-07-12 07:26:00,Куйбышевская,CV,2024
3,2024-12-30 16:01:00,Куйбышевская,CV,2024
