CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR
3,2024-01-01 07:32:00,Восточно-Сибирская,CSH,2024
3,2024-07-01 09:05:00,Восточно-Сибирская,CSH,2024
3,2024-07-01 15:17:00,Восточно-Сибирская,CSH,2024
3,2024-07-01 19:26:00,Восточно-Сибирская,CSH,2024
3,2024-07-01 19:40:00,Восточно-Сибирская,CSH,2024
3,2024-08-01 01:50:00,Восточно-Сибирская,CSH,2024
3,2024-08-01 03:24:00,Восточно-Сибирская,CSH,2024
3,2024-09-01 00:00:00,Восточно-Сибирская,CSH,2024
3,2024-09-01 01:05:00,Восточно-Сибирская,CSH,2024
3,2024-09-01 15:00:00,Восточно-Сибирская,CSH,2024
3,2024-09-01 15:59:00,Восточно-Сибирская,CSH,2024
3,2024-09-01 20:00:00,Восточно-Сибирская,CSH,2024
3,2024-10-01 02:29:00,Восточно-Сибирская,CSH,2024
3,2024-10-01 13:47:00,Восточно-Сибирская,CSH,2024
3,2024-10-01 17:25:00,Восточно-Сибирская,CSH,2024
3,2024-11-01 10:43:00,Восточно-Сибирская,CSH,2024
3,2024-12-01 02:16:00,Восточно-Сибирская,CSH,2024
3,2024-01-14 16:10:00,Восточно-Сибирская,CSH,2024
3,2024-01-16 08:44:00,Восточно-Сибирская,CSH,2024
3,2024-01-16 13:56:00,Восточно-Сибирская,CSH,2024
3,2024-01-16 15:54:00,Восточно-Сибирская,CSH,2024
3,2024-01-17 10:13:00,Восточно-Сибирская,CSH,2024
3,2024-01-17 11:44:00,Восточно-Сибирская,CSH,2024
3,2024-01-17 14:20:00,Восточно-Сибирская,CSH,2024
3,2024-01-18 15:23:00,Восточно-Сибирская,CSH,2024
3,2024-01-19 09:09:00,Восточно-Сибирская,CSH,2024
3,2024-01-20 03:30:00,Восточно-Сибирская,CSH,2024
3,2024-01-20 23:05:00,Восточно-Сибирская,CSH,2024
3,2024-01-21 01:03:00,Восточно-Сибирская,CSH,2024
3,2024-01-22 12:15:00,Восточно-Сибирская,CSH,2024
3,2024-01-22 16:51:00,Восточно-Сибирская,CSH,2024
3,2024-01-23 05:21:00,Восточно-Сибирская,CSH,2024
3,2024-01-23 05:55:00,Восточно-Сибирская,CSH,2024
3,2024-01-23 23:48:00,Восточно-Сибирская,CSH,2024
3,2024-01-24 09:03:00,Восточно-Сибирская,CSH,2024
3,2024-01-24 12:01:00,Восточно-Сибирская,CSH,2024
3,2024-01-25 04:56:00,Восточно-Сибирская,CSH,2024
3,2024-01-25 06:36:00,Восточно-Сибирская,CSH,2024
3,2024-01-27 02:42:00,Восточно-Сибирская,CSH,2024
3,2024-01-27 16:53:00,Восточно-Сибирская,CSH,2024
3,2024-01-27 19:05:00,Восточно-Сибирская,CSH,2024
3,2024-01-28 11:18:00,Восточно-Сибирская,CSH,2024
3,2024-01-28 18:04:00,Восточно-Сибирская,CSH,2024
3,2024-01-29 03:39:00,Восточно-Сибирская,CSH,2024
3,2024-01-29 10:05:00,Восточно-Сибирская,CSH,2024
3,2024-01-29 14:44:00,Восточно-Сибирская,CSH,2024
3,2024-01-30 09:35:00,Восточно-Сибирская,CSH,2024
3,2024-01-30 23:26:00,Восточно-Сибирская,CSH,2024
3,2024-01-31 04:36:00,Восточно-Сибирская,CSH,2024
3,2024-01-31 10:32:00,Восточно-Сибирская,CSH,2024
3,2024-01-31 23:55:00,Восточно-Сибирская,CSH,2024
3,2024-01-02 14:22:00,Восточно-Сибирская,CSH,2024
3,2024-01-02 14:55:00,Восточно-Сибирская,CSH,2024
3,2024-01-02 21:35:00,Восточно-Сибирская,CSH,2024
3,2024-02-02 09:00:00,Восточно-Сибирская,CSH,2024
3,2024-02-02 10:00:00,Восточно-Сибирская,CSH,2024
3,2024-04-02 05:32:00,Восточно-Сибирская,CSH,2024
3,2024-05-02 02:53:00,Восточно-Сибирская,CSH,2024
3,2024-05-02 19:47:00,Восточно-Сибирская,CSH,2024
3,2024-06-02 05:40:00,Восточно-Сибирская,CSH,2024
3,2024-06-02 07:17:00,Восточно-Сибирская,CSH,2024
3,2024-07-02 06:59:00,Восточно-Сибирская,CSH,2024
3,2024-08-02 08:55:00,Восточно-Сибирская,CSH,2024
3,2024-08-02 13:14:00,Восточно-Сибирская,CSH,2024
3,2024-09-02 04:23:00,Восточно-Сибирская,CSH,2024
3,2024-09-02 10:10:00,Восточно-Сибирская,CSH,2024
3,2024-10-02 00:43:00,Восточно-Сибирская,CSH,2024
3,2024-10-02 12:30:00,Восточно-Сибирская,CSH,2024
3,2024-12-02 19:49:00,Восточно-Сибирская,CSH,2024
3,2024-02-13 05:59:00,Восточно-Сибирская,CSH,2024
3,2024-02-15 21:10:00,Восточно-Сибирская,CSH,2024
3,2024-02-16 16:18:00,Восточно-Сибирская,CSH,2024
3,2024-02-17 06:09:00,Восточно-Сибирская,CSH,2024
3,2024-02-17 14:06:00,Восточно-Сибирская,CSH,2024
3,2024-02-18 12:09:00,Восточно-Сибирская,CSH,2024
3,2024-02-18 12:57:00,Восточно-Сибирская,CSH,2024
3,2024-02-18 23:21:00,Восточно-Сибирская,CSH,2024
3,2024-02-20 11:06:00,Восточно-Сибирская,CSH,2024
3,2024-02-20 14:19:00,Восточно-Сибирская,CSH,2024
3,2024-02-20 16:48:00,Восточно-Сибирская,CSH,2024
3,2024-02-21 05:38:00,Восточно-Сибирская,CSH,2024
3,2024-02-22 09:27:00,Восточно-Сибирская,CSH,2024
3,2024-02-23 02:35:00,Восточно-Сибирская,CSH,2024
3,2024-02-23 07:20:00,Восточно-Сибирская,CSH,2024
3,2024-02-24 05:50:00,Восточно-Сибирская,CSH,2024
3,2024-02-26 10:45:00,Восточно-Сибирская,CSH,2024
3,2024-02-26 11:08:00,Восточно-Сибирская,CSH,2024
3,2024-02-26 15:12:00,Восточно-Сибирская,CSH,2024
3,2024-02-26 17:47:00,Восточно-Сибирская,CSH,2024
3,2024-02-27 06:30:00,Восточно-Сибирская,CSH,2024
3,2024-02-28 03:38:00,Восточно-Сибирская,CSH,2024
3,2024-02-28 05:00:00,Восточно-Сибирская,CSH,2024
3,2024-02-28 06:00:00,Восточно-Сибирская,CSH,2024
3,2024-02-28 07:00:00,Восточно-Сибирская,CSH,2024
3,2024-02-28 08:00:00,Восточно-Сибирская,CSH,2024
3,2024-02-28 14:38:00,Восточно-Сибирская,CSH,2024
3,2024-02-28 16:20:00,Восточно-Сибирская,CSH,2024
3,2024-02-29 11:05:00,Восточно-Сибирская,CSH,2024
3,2024-02-29 19:58:00,Восточно-Сибирская,CSH,2024
3,2024-01-03 06:46:00,Восточно-Сибирская,CSH,2024
3,2024-02-03 20:06:00,Восточно-Сибирская,CSH,2024
3,2024-04-03 02:38:00,Восточно-Сибирская,CSH,2024
3,2024-04-03 14:10:00,Восточно-Сибирская,CSH,2024
3,2024-04-03 16:29:00,Восточно-Сибирская,CSH,2024
3,2024-05-03 09:11:00,Восточно-Сибирская,CSH,2024
3,2024-05-03 10:07:00,Восточно-Сибирская,CSH,2024
3,2024-07-03 09:23:00,Восточно-Сибирская,CSH,2024
3,2024-09-03 04:40:00,Восточно-Сибирская,CSH,2024
3,2024-09-03 15:43:00,Восточно-Сибирская,CSH,2024
3,2024-09-03 18:39:00,Восточно-Сибирская,CSH,2024
3,2024-10-03 14:27:00,Восточно-Сибирская,CSH,2024
3,2024-10-03 15:48:00,Восточно-Сибирская,CSH,2024
3,2024-03-13 09:18:00,Восточно-Сибирская,CSH,2024
3,2024-03-13 10:43:00,Восточно-Сибирская,CSH,2024
3,2024-03-13 21:26:00,Восточно-Сибирская,CSH,2024
3,2024-03-13 23:35:00,Восточно-Сибирская,CSH,2024
3,2024-03-15 05:12:00,Восточно-Сибирская,CSH,2024
3,2024-03-15 08:37:00,Восточно-Сибирская,CSH,2024
3,2024-03-15 11:55:00,Восточно-Сибирская,CSH,2024
3,2024-03-15 16:00:00,Восточно-Сибирская,CSH,2024
3,2024-03-15 23:20:00,Восточно-Сибирская,CSH,2024
3,2024-03-16 11:17:00,Восточно-Сибирская,CSH,2024
3,2024-03-16 15:49:00,Восточно-Сибирская,CSH,2024
3,2024-03-17 03:50:00,Восточно-Сибирская,CSH,2024
3,2024-03-18 05:30:00,Восточно-Сибирская,CSH,2024
3,2024-03-18 12:17:00,Восточно-Сибирская,CSH,2024
3,2024-03-18 19:40:00,Восточно-Сибирская,CSH,2024
3,2024-03-19 01:26:00,Восточно-Сибирская,CSH,2024
3,2024-03-19 18:50:00,Восточно-Сибирская,CSH,2024
3,2024-03-20 09:10:00,Восточно-Сибирская,CSH,2024
3,2024-03-20 17:55:00,Восточно-Сибирская,CSH,2024
3,2024-03-22 06:33:00,Восточно-Сибирская,CSH,2024
3,2024-03-22 18:25:00,Восточно-Сибирская,CSH,2024
3,2024-03-23 11:01:00,Восточно-Сибирская,CSH,2024
3,2024-03-23 16:20:00,Восточно-Сибирская,CSH,2024
3,2024-03-23 17:43:00,Восточно-Сибирская,CSH,2024
3,2024-03-24 06:08:00,Восточно-Сибирская,CSH,2024
3,2024-03-24 08:30:00,Восточно-Сибирская,CSH,2024
3,2024-03-24 08:49:00,Восточно-Сибирская,CSH,2024
3,2024-03-25 04:29:00,Восточно-Сибирская,CSH,2024
3,2024-03-25 10:24:00,Восточно-Сибирская,CSH,2024
3,2024-03-26 08:50:00,Восточно-Сибирская,CSH,2024
3,2024-03-26 19:22:00,Восточно-Сибирская,CSH,2024
3,2024-03-27 05:30:00,Восточно-Сибирская,CSH,2024
3,2024-03-27 12:42:00,Восточно-Сибирская,CSH,2024
3,2024-03-27 13:28:00,Восточно-Сибирская,CSH,2024
3,2024-03-28 14:03:00,Восточно-Сибирская,CSH,2024
