CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR
3,2024-05-01 11:40:00,Приволжская,CSH,2024
3,2024-06-01 22:19:00,Приволжская,CSH,2024
3,2024-09-01 10:58:00,Приволжская,CSH,2024
3,2024-09-01 14:35:00,Приволжская,CSH,2024
3,2024-09-01 14:45:00,Приволжская,CSH,2024
3,2024-09-01 19:18:00,Приволжская,CSH,2024
3,2024-09-01 22:19:00,Приволжская,CSH,2024
3,2024-10-01 22:17:00,Приволжская,CSH,2024
3,2024-11-01 10:09:00,Приволжская,CSH,2024
3,2024-11-01 12:08:00,Приволжская,CSH,2024
3,2024-11-01 23:32:00,Приволжская,CSH,2024
3,2024-01-13 10:37:00,Приволжская,CSH,2024
3,2024-01-20 19:23:00,Приволжская,CSH,2024
3,2024-01-22 00:09:00,Приволжская,CSH,2024
3,2024-01-22 02:27:00,Приволжская,CSH,2024
3,2024-01-22 10:35:00,Приволжская,CSH,2024
3,2024-01-23 15:09:00,Приволжская,CSH,2024
3,2024-01-24 00:55:00,Приволжская,CSH,2024
3,2024-01-24 14:23:00,Приволжская,CSH,2024
3,2024-01-28 20:05:00,Приволжская,CSH,2024
3,2024-01-29 11:27:00,Приволжская,CSH,2024
3,2024-01-30 07:50:00,Приволжская,CSH,2024
3,2024-01-31 18:16:00,Приволжская,CSH,2024
3,2024-02-02 16:30:00,Приволжская,CSH,2024
3,2024-03-02 12:31:00,Приволжская,CSH,2024
3,2024-08-02 22:01:00,Приволжская,CSH,2024
3,2024-12-02 21:01:00,Приволжская,CSH,2024
3,2024-02-15 02:26:00,Приволжская,CSH,2024
3,2024-02-17 04:48:00,Приволжская,CSH,2024
3,2024-02-18 02:40:00,Приволжская,CSH,2024
3,2024-02-19 00:45:00,Приволжская,CSH,2024
3,2024-02-20 18:55:00,Приволжская,CSH,2024
3,2024-02-21 12:43:00,Приволжская,CSH,2024
3,2024-02-25 12:30:00,Приволжская,CSH,2024
3,2024-02-25 20:20:00,Приволжская,CSH,2024
3,2024-02-26 18:40:00,Приволжская,CSH,2024
3,2024-02-26 19:48:00,Приволжская,CSH,2024
3,2024-02-27 20:20:00,Приволжская,CSH,2024
3,2024-02-28 02:10:00,Приволжская,CSH,2024
3,2024-02-28 10:56:00,Приволжская,CSH,2024
3,2024-02-29 15:28:00,Приволжская,CSH,2024
3,2024-01-03 13:01:00,Приволжская,CSH,2024
3,2024-04-03 21:35:00,Приволжская,CSH,2024
3,2024-04-03 22:37:00,Приволжская,CSH,2024
3,2024-05-03 16:49:00,Приволжская,CSH,2024
3,2024-07-03 14:25:00,Приволжская,CSH,2024
3,2024-07-03 22:22:00,Приволжская,CSH,2024
3,2024-08-03 04:43:00,Приволжская,CSH,2024
3,2024-08-03 08:00:00,Приволжская,CSH,2024
3,2024-08-03 08:13:00,Приволжская,CSH,2024
3,2024-08-03 14:10:00,Приволжская,CSH,2024
3,2024-09-03 18:00:00,Приволжская,CSH,2024
3,2024-12-03 15:17:00,Приволжская,CSH,2024
3,2024-12-03 19:20:00,Приволжская,CSH,2024
3,2024-03-14 01:00:00,Приволжская,CSH,2024
3,2024-03-14 18:55:00,Приволжская,CSH,2024
3,2024-03-15 11:42:00,Приволжская,CSH,2024
3,2024-03-15 15:14:00,Приволжская,CSH,2024
3,2024-03-15 20:16:00,Приволжская,CSH,2024
3,2024-03-16 03:10:00,Приволжская,CSH,2024
3,2024-03-17 08:00:00,Приволжская,CSH,2024
3,2024-03-17 19:26:00,Приволжская,CSH,2024
3,2024-03-19 12:00:00,Приволжская,CSH,2024
3,2024-03-20 04:59:00,Приволжская,CSH,2024
3,2024-03-20 19:01:00,Приволжская,CSH,2024
3,2024-03-23 15:30:00,Приволжская,CSH,2024
3,2024-03-24 09:19:00,Приволжская,CSH,2024
3,2024-03-24 09:40:00,Приволжская,CSH,2024
3,2024-03-25 11:35:00,Приволжская,CSH,2024
3,2024-03-25 11:55:00,Приволжская,CSH,2024
3,2024-03-26 02:25:00,Приволжская,CSH,2024
3,2024-03-26 11:23:00,Приволжская,CSH,2024
3,2024-03-27 03:20:00,Приволжская,CSH,2024
3,2024-03-29 10:05:00,Приволжская,CSH,2024
3,2024-03-31 13:26:00,Приволжская,CSH,2024
3,2024-03-31 17:20:00,Приволжская,CSH,2024
3,2024-01-04 16:10:00,Приволжская,CSH,2024
3,2024-01-04 17:50:00,Приволжская,CSH,2024
3,2024-02-04 03:54:00,Приволжская,CSH,2024
3,2024-02-04 08:05:00,Приволжская,CSH,2024
3,2024-02-04 17:55:00,Приволжская,CSH,2024
3,2024-02-04 19:06:00,Приволжская,CSH,2024
3,2024-03-04 01:00:00,Приволжская,CSH,2024
3,2024-04-04 03:33:00,Приволжская,CSH,2024
3,2024-05-04 06:40:00,Приволжская,CSH,2024
3,2024-05-04 10:21:00,Приволжская,CSH,2024
3,2024-05-04 16:57:00,Приволжская,CSH,2024
3,2024-05-04 22:02:00,Приволжская,CSH,2024
3,2024-08-04 16:56:00,Приволжская,CSH,2024
