CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR
3,2024-02-14 06:03:00,Октябрьская,CSH,2024
3,2024-02-14 16:02:00,Октябрьская,CSH,2024
1,2024-02-15 07:20:00,Октябрьская,CSH,2024
2,2024-02-15 14:49:00,Октябрьская,CSH,2024
3,2024-02-15 15:40:00,Октябрьская,CSH,2024
2,2024-02-15 15:41:00,Октябрьская,CSH,2024
3,2024-02-15 18:25:00,Октябрьская,CSH,2024
3,2024-02-16 14:30:00,Октябрьская,CSH,2024
3,2024-02-16 16:22:00,Октябрьская,CSH,2024
1,2024-02-17 01:30:00,Октябрьская,CSH,2024
2,2024-02-17 02:10:00,Октябрьская,CSH,2024
3,2024-02-17 05:49:00,Октябрьская,CSH,2024
3,2024-02-17 12:30:00,Октябрьская,CSH,2024
3,2024-02-17 16:00:00,Октябрьская,CSH,2024
3,2024-02-17 16:27:00,Октябрьская,CSH,2024
2,2024-02-18 03:55:00,Октябрьская,CSH,2024
3,2024-02-18 12:19:00,Октябрьская,CSH,2024
2,2024-02-19 09:25:00,Октябрьская,CSH,2024
3,2024-02-19 11:12:00,Октябрьская,CSH,2024
3,2024-02-19 14:05:00,Октябрьская,CSH,2024
2,2024-02-20 01:28:00,Октябрьская,CSH,2024
3,2024-02-20 06:53:00,Октябрьская,CSH,2024
3,2024-02-20 12:00:00,Октябрьская,CSH,2024
3,2024-02-20 17:19:00,Октябрьская,CSH,2024
3,2024-02-21 02:25:00,Октябрьская,CSH,2024
3,2024-02-21 11:11:00,Октябрьская,CSH,2024
3,2024-02-21 11:35:00,Октябрьская,CSH,2024
3,2024-02-21 13:12:00,Октябрьская,CSH,2024
3,2024-02-22 01:28:00,Октябрьская,CSH,2024
2,2024-02-23 00:33:00,Октябрьская,CSH,2024
2,2024-02-23 05:40:00,Октябрьская,CSH,2024
3,2024-02-23 05:44:00,Октябрьская,CSH,2024
2,2024-02-23 11:30:00,Октябрьская,CSH,2024
3,2024-02-24 18:37:00,Октябрьская,CSH,2024
3,2024-02-24 19:33:00,Октябрьская,CSH,2024
3,2024-02-24 19:40:00,Октябрьская,CSH,2024
1,2024-02-25 00:30:00,Октябрьская,CSH,2024
3,2024-02-25 20:44:00,Октябрьская,CSH,2024
3,2024-02-25 21:01:00,Октябрьская,CSH,2024
3,2024-02-25 22:52:00,Октябрьская,CSH,2024
2,2024-02-25 23:50:00,Октябрьская,CSH,2024
3,2024-02-26 01:21:00,Октябрьская,CSH,2024
1,2024-02-26 04:25:00,Октябрьская,CSH,2024
3,2024-02-26 10:09:00,Октябрьская,CSH,2024
3,2024-02-26 11:00:00,Октябрьская,CSH,2024
3,2024-02-26 13:58:00,Октябрьская,CSH,2024
3,2024-02-26 14:24:00,Октябрьская,CSH,2024
2,2024-02-26 18:24:00,Октябрьская,CSH,2024
3,2024-02-26 20:47:00,Октябрьская,CSH,2024
3,2024-02-27 04:43:00,Октябрьская,CSH,2024
3,2024-02-27 06:14:00,Октябрьская,CSH,2024
3,2024-02-27 16:05:00,Октябрьская,CSH,2024
2,2024-02-27 21:27:00,Октябрьская,CSH,2024
2,2024-02-27 23:02:00,Октябрьская,CSH,2024
3,2024-02-28 11:52:00,Октябрьская,CSH,2024
3,2024-02-28 20:20:00,Октябрьская,CSH,2024
1,2024-02-29 16:48:00,Октябрьская,CSH,2024
3,2024-01-03 08:59:00,Октябрьская,CSH,2024
3,2024-01-03 16:45:00,Октябрьская,CSH,2024
3,2024-02-03 12:52:00,Октябрьская,CSH,2024
2,2024-03-03 04:09:00,Октябрьская,CSH,2024
3,2024-03-03 06:54:00,Октябрьская,CSH,2024
3,2024-03-03 18:59:00,Октябрьская,CSH,2024
2,2024-04-03 15:00:00,Октябрьская,CSH,2024
3,2024-05-03 13:50:00,Октябрьская,CSH,2024
2,2024-05-03 17:18:00,Октябрьская,CSH,2024
2,2024-05-03 18:52:00,Октябрьская,CSH,2024
3,2024-06-03 13:07:00,Октябрьская,CSH,2024
2,2024-06-03 14:32:00,Октябрьская,CSH,2024
2,2024-06-03 22:03:00,Октябрьская,CSH,2024
3,2024-07-03 11:36:00,Октябрьская,CSH,2024
3,2024-07-03 12:12:00,Октябрьская,CSH,2024
3,2024-07-03 12:20:00,Октябрьская,CSH,2024
2,2024-07-03 14:10:00,Октябрьская,CSH,2024
2,2024-07-03 20:03:00,Октябрьская,CSH,2024
3,2024-08-03 03:33:00,Октябрьская,CSH,2024
3,2024-08-03 08:18:00,Октябрьская,CSH,2024
3,2024-08-03 19:39:00,Октябрьская,CSH,2024
3,2024-08-03 23:00:00,Октябрьская,CSH,2024
2,2024-09-03 05:02:00,Октябрьская,CSH,2024
2,2024-10-03 00:16:00,Октябрьская,CSH,2024
3,2024-10-03 11:20:00,Октябрьская,CSH,2024
3,2024-11-03 06:25:00,Октябрьская,CSH,2024
3,2024-11-03 17:37:00,Октябрьская,CSH,2024
3,2024-11-03 18:59:00,Октябрьская,CSH,2024
2,2024-11-03 23:41:00,Октябрьская,CSH,2024
3,2024-12-03 02:55:00,Октябрьская,CSH,2024
3,2024-12-03 11:30:00,Октябрьская,CSH,2024
3,2024-12-03 15:41:00,Октябрьская,CSH,2024
3,2024-12-03 23:55:00,Октябрьская,CSH,2024
3,2024-03-13 01:31:00,Октябрьская,CSH,2024
3,2024-03-14 06:07:00,Октябрьская,CSH,2024
3,2024-03-14 06:29:00,Октябрьская,CSH,2024
3,2024-03-14 11:06:00,Октябрьская,CSH,2024
2,2024-03-14 14:30:00,Октябрьская,CSH,2024
3,2024-03-14 17:01:00,Октябрьская,CSH,2024
3,2024-03-15 00:42:00,Октябрьская,CSH,2024
2,2024-03-15 02:05:00,Октябрьская,CSH,2024
3,2024-03-15 05:10:00,Октябрьская,CSH,2024
3,2024-03-15 10:50:00,Октябрьская,CSH,2024
2,2024-03-15 19:09:00,Октябрьская,CSH,2024
3,2024-03-15 22:07:00,Октябрьская,CSH,2024
2,2024-03-16 00:05:00,Октябрьская,CSH,2024
3,2024-03-16 16:15:00,Октябрьская,CSH,2024
2,2024-03-16 17:15:00,Октябрьская,CSH,2024
3,2024-03-17 09:53:00,Октябрьская,CSH,2024
3,2024-03-17 18:33:00,Октябрьская,CSH,2024
3,2024-03-19 08:48:00,Октябрьская,CSH,2024
3,2024-03-19 08:54:00,Октябрьская,CSH,2024
1,2024-03-19 22:50:00,Октябрьская,CSH,2024
3,2024-03-20 10:50:00,Октябрьская,CSH,2024
3,2024-03-20 22:05:00,Октябрьская,CSH,2024
2,2024-03-20 23:54:00,Октябрьская,CSH,2024
3,2024-03-21 12:51:00,Октябрьская,CSH,2024
2,2024-03-21 13:20:00,Октябрьская,CSH,2024
3,2024-03-21 17:50:00,Октябрьская,CSH,2024
3,2024-03-21 18:48:00,Октябрьская,CSH,2024
3,2024-03-21 23:26:00,Октябрьская,CSH,2024
3,2024-03-22 02:38:00,Октябрьская,CSH,2024
3,2024-03-23 20:25:00,Октябрьская,CSH,2024
3,2024-03-23 21:46:00,Октябрьская,CSH,2024
3,2024-03-24 11:23:00,Октябрьская,CSH,2024
2,2024-03-24 11:50:00,Октябрьская,CSH,2024
3,2024-03-25 06:51:00,Октябрьская,CSH,2024
3,2024-03-25 15:36:00,Октябрьская,CSH,2024
3,2024-03-25 16:04:00,Октябрьская,CSH,2024
3,2024-03-25 21:00:00,Октябрьская,CSH,2024
3,2024-03-26 16:05:00,Октябрьская,CSH,2024
3,2024-03-26 19:00:00,Октябрьская,CSH,2024
1,2024-03-26 19:55:00,Октябрьская,CSH,2024
2,2024-03-27 02:40:00,Октябрьская,CSH,2024
3,2024-03-27 09:32:00,Октябрьская,CSH,2024
3,2024-03-27 11:19:00,Октябрьская,CSH,2024
3,2024-03-27 16:15:00,Октябрьская,CSH,2024
2,2024-03-27 18:41:00,Октябрьская,CSH,2024
3,2024-03-27 23:08:00,Октябрьская,CSH,2024
2,2024-03-29 00:50:00,Октябрьская,CSH,2024
3,2024-03-29 02:21:00,Октябрьская,CSH,2024
1,2024-03-29 03:20:00,Октябрьская,CSH,2024
