CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR
2,2023-02-01 12:16:00,Приволжская,CSH,2023
2,2023-10-01 15:15:00,Приволжская,CSH,2023
2,2023-11-01 06:05:00,Приволжская,CSH,2023
2,2023-11-01 10:41:00,Приволжская,CSH,2023
2,2023-01-13 08:14:00,Приволжская,CSH,2023
2,2023-01-18 23:08:00,Приволжская,CSH,2023
2,2023-01-19 10:27:00,Приволжская,CSH,2023
2,2023-01-19 22:05:00,Приволжская,CSH,2023
2,2023-01-21 23:52:00,Приволжская,CSH,2023
2,2023-01-24 18:30:00,Приволжская,CSH,2023
2,2023-01-26 15:59:00,Приволжская,CSH,2023
2,2023-01-27 18:56:00,Приволжская,CSH,2023
2,2023-01-29 03:11:00,Приволжская,CSH,2023
2,2023-01-31 14:10:00,Приволжская,CSH,2023
2,2023-02-02 12:22:00,Приволжская,CSH,2023
2,2023-03-02 04:11:00,Приволжская,CSH,2023
2,2023-02-13 14:56:00,Приволжская,CSH,2023
2,2023-02-19 06:03:00,Приволжская,CSH,2023
2,2023-02-21 03:02:00,Приволжская,CSH,2023
2,2023-02-21 10:10:00,Приволжская,CSH,2023
2,2023-02-22 05:45:00,Приволжская,CSH,2023
2,2023-02-22 12:26:00,Приволжская,CSH,2023
2,2023-02-23 06:20:00,Приволжская,CSH,2023
2,2023-02-25 11:30:00,Приволжская,CSH,2023
2,2023-02-26 00:09:00,Приволжская,CSH,2023
2,2023-01-03 10:19:00,Приволжская,CSH,2023
2,2023-11-03 03:38:00,Приволжская,CSH,2023
2,2023-03-13 09:20:00,Приволжская,CSH,2023
2,2023-03-13 14:37:00,Приволжская,CSH,2023
2,2023-03-14 18:21:00,Приволжская,CSH,2023
2,2023-03-14 22:49:00,Приволжская,CSH,2023
2,2023-03-17 16:25:00,Приволжская,CSH,2023
2,2023-03-23 13:56:00,Приволжская,CSH,2023
2,2023-03-24 15:25:00,Приволжская,CSH,2023
2,2023-03-25 10:58:00,Приволжская,CSH,2023
