CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR
2,2023-01-29 15:00:00,Куйбышевская,CSH,2023
2,2023-01-29 21:30:00,Куйбышевская,CSH,2023
2,2023-01-31 11:45:00,Куйбышевская,CSH,2023
2,2023-01-31 21:27:00,Куйбышевская,CSH,2023
2,2023-06-02 16:00:00,Куйбышевская,CSH,2023
2,2023-10-02 03:36:00,Куйбышевская,CSH,2023
2,2023-02-23 10:28:00,Куйбышевская,CSH,2023
2,2023-02-28 14:47:00,Куйбышевская,CSH,2023
2,2023-02-28 20:10:00,Куйбышевская,CSH,2023
2,2023-03-22 21:47:00,Куйбышевская,CSH,2023
2,2023-03-30 21:31:00,Куйбышевская,CSH,2023
2,2023-02-04 13:31:00,Куйбышевская,CSH,2023
2,2023-04-27 20:11:00,Куйбышевская,CSH,2023
2,2023-04-27 22:20:00,Куйбышевская,CSH,2023
2,2023-04-27 23:32:00,Куйбышевская,CSH,2023
2,2023-04-28 04:15:00,Куйбышевская,CSH,2023
2,2023-05-29 14:08:00,Куйбышевская,CSH,2023
2,2023-05-30 16:48:00,Куйбышевская,CSH,2023
2,2023-05-31 03:41:00,Куйбышевская,CSH,2023
2,2023-06-30 07:49:00,Куйбышевская,CSH,2023
2,2023-06-30 10:40:00,Куйбышевская,CSH,2023
2,2023-06-30 17:55:00,Куйбышевская,CSH,2023
2,2023-06-30 21:13:00,Куйбышевская,CSH,2023
2,2023-06-30 22:55:00,Куйбышевская,CSH,2023
2,2023-06-30 23:08:00,Куйбышевская,CSH,2023
2,2023-07-30 21:22:00,Куйбышевская,CSH,2023
2,2023-07-30 21:25:00,Куйбышевская,CSH,2023
2,2023-07-31 04:42:00,Куйбышевская,CSH,2023
2,2023-07-31 14:13:00,Куйбышевская,CSH,2023
2,2023-07-31 14:33:00,Куйбышевская,CSH,2023
2,2023-07-31 20:06:00,Куйбышевская,CSH,2023
2,2023-07-31 21:18:00,Куйбышевская,CSH,2023
2,2023-08-31 15:50:00,Куйбышевская,CSH,2023
2,2023-08-31 16:07:00,Куйбышевская,CSH,2023
2,2023-08-31 18:15:00,Куйбышевская,CSH,2023
2,2023-08-31 20:00:00,Куйбышевская,CSH,2023
2,2023-08-31 21:40:00,Куйбышевская,CSH,2023
2,2023-08-31 23:42:00,Куйбышевская,CSH,2023
2,2023-08-31 23:43:00,Куйбышевская,CSH,2023
2,2023-09-28 12:58:00,Куйбышевская,CSH,2023
2,2023-10-24 04:12:00,Куйбышевская,CSH,2023
2,2023-10-30 06:08:00,Куйбышевская,CSH,2023
2,2023-10-30 22:42:00,Куйбышевская,CSH,2023
2,2023-10-31 00:00:00,Куйбышевская,CSH,2023
2,2023-10-31 04:42:00,Куйбышевская,CSH,2023
2,2023-10-31 23:32:00,Куйбышевская,CSH,2023
2,2023-02-15 22:17:00,Куйбышевская,CV,2023
2,2023-10-26 17:11:00,Куйбышевская,CV,2023
