CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR
2,2024-01-01 04:16:00,Восточно-Сибирская,CSH,2024
2,2024-01-01 19:52:00,Восточно-Сибирская,CSH,2024
2,2024-03-01 01:14:00,Восточно-Сибирская,CSH,2024
2,2024-07-01 02:08:00,Восточно-Сибирская,CSH,2024
2,2024-07-01 21:05:00,Восточно-Сибирская,CSH,2024
2,2024-12-01 19:10:00,Восточно-Сибирская,CSH,2024
2,2024-01-13 18:50:00,Восточно-Сибирская,CSH,2024
2,2024-01-18 12:37:00,Восточно-Сибирская,CSH,2024
2,2024-01-20 00:36:00,Восточно-Сибирская,CSH,2024
2,2024-01-21 20:59:00,Восточно-Сибирская,CSH,2024
2,2024-01-22 01:14:00,Восточно-Сибирская,CSH,2024
2,2024-01-23 17:38:00,Восточно-Сибирская,CSH,2024
2,2024-01-23 19:20:00,Восточно-Сибирская,CSH,2024
2,2024-01-25 07:52:00,Восточно-Сибирская,CSH,2024
2,2024-01-02 05:55:00,Восточно-Сибирская,CSH,2024
2,2024-01-02 15:50:00,Восточно-Сибирская,CSH,2024
2,2024-03-02 10:58:00,Восточно-Сибирская,CSH,2024
2,2024-05-02 03:50:00,Восточно-Сибирская,CSH,2024
2,2024-05-02 21:26:00,Восточно-Сибирская,CSH,2024
2,2024-07-02 20:16:00,Восточно-Сибирская,CSH,2024
2,2024-12-02 10:21:00,Восточно-Сибирская,CSH,2024
2,2024-12-02 18:34:00,Восточно-Сибирская,CSH,2024
2,2024-02-16 15:18:00,Восточно-Сибирская,CSH,2024
2,2024-02-19 06:26:00,Восточно-Сибирская,CSH,2024
2,2024-02-20 18:22:00,Восточно-Сибирская,CSH,2024
2,2024-02-22 10:45:00,Восточно-Сибирская,CSH,2024
2,2024-02-24 19:01:00,Восточно-Сибирская,CSH,2024
2,2024-02-27 16:25:00,Восточно-Сибирская,CSH,2024
2,2024-02-29 15:43:00,Восточно-Сибирская,CSH,2024
2,2024-02-03 08:26:00,Восточно-Сибирская,CSH,2024
2,2024-09-03 06:31:00,Восточно-Сибирская,CSH,2024
2,2024-10-03 19:54:00,Восточно-Сибирская,CSH,2024
2,2024-03-13 08:03:00,Восточно-Сибирская,CSH,2024
2,2024-03-14 08:20:00,Восточно-Сибирская,CSH,2024
2,2024-03-14 17:10:00,Восточно-Сибирская,CSH,2024
2,2024-03-15 00:27:00,Восточно-Сибирская,CSH,2024
2,2024-03-17 16:07:00,Восточно-Сибирская,CSH,2024
2,2024-03-20 11:04:00,Восточно-Сибирская,CSH,2024
2,2024-03-21 06:00:00,Восточно-Сибирская,CSH,2024
2,2024-03-23 08:35:00,Восточно-Сибирская,CSH,2024
2,2024-03-24 13:31:00,Восточно-Сибирская,CSH,2024
2,2024-03-24 18:30:00,Восточно-Сибирская,CSH,2024
2,2024-03-25 05:49:00,Восточно-Сибирская,CSH,2024
2,2024-03-26 16:39:00,Восточно-Сибирская,CSH,2024
2,2024-03-28 08:39:00,Восточно-Сибирская,CSH,2024
2,2024-05-04 21:14:00,Восточно-Сибирская,CSH,2024
2,2024-08-04 07:47:00,Восточно-Сибирская,CSH,2024
2,2024-09-04 12:24:00,Восточно-Сибирская,CSH,2024
2,2024-10-04 19:14:00,Восточно-Сибирская,CSH,2024
2,2024-12-04 10:06:00,Восточно-Сибирская,CSH,2024
2,2024-12-04 18:09:00,Восточно-Сибирская,CSH,2024
2,2024-12-04 20:47:00,Восточно-Сибирская,CSH,2024
2,2024-04-15 08:48:00,Восточно-Сибирская,CSH,2024
2,2024-04-19 13:10:00,Восточно-Сибирская,CSH,2024
2,2024-04-21 05:18:00,Восточно-Сибирская,CSH,2024
2,2024-04-21 05:56:00,Восточно-Сибирская,CSH,2024
2,2024-04-25 10:15:00,Восточно-Сибирская,CSH,2024
2,2024-04-27 09:15:00,Восточно-Сибирская,CSH,2024
2,2024-04-27 11:55:00,Восточно-Сибирская,CSH,2024
2,2024-04-29 06:56:00,Восточно-Сибирская,CSH,2024
2,2024-01-05 20:04:00,Восточно-Сибирская,CSH,2024
2,2024-02-05 05:58:00,Восточно-Сибирская,CSH,2024
2,2024-06-05 13:37:00,Восточно-Сибирская,CSH,2024
2,2024-07-05 04:03:00,Восточно-Сибирская,CSH,2024
2,2024-10-05 11:40:00,Восточно-Сибирская,CSH,2024
2,2024-05-16 14:52:00,Восточно-Сибирская,CSH,2024
2,2024-05-17 04:35:00,Восточно-Сибирская,CSH,2024
2,2024-05-18 13:40:00,Восточно-Сибирская,CSH,2024
2,2024-05-18 21:40:00,Восточно-Сибирская,CSH,2024
2,2024-05-24 08:10:00,Восточно-Сибирская,CSH,2024
2,2024-05-24 19:05:00,Восточно-Сибирская,CSH,2024
2,2024-05-27 21:05:00,Восточно-Сибирская,CSH,2024
2,2024-05-29 07:40:00,Восточно-Сибирская,CSH,2024
2,2024-05-29 17:10:00,Восточно-Сибирская,CSH,2024
2,2024-04-06 12:39:00,Восточно-Сибирская,CSH,2024
2,2024-06-06 04:50:00,Восточно-Сибирская,CSH,2024
