CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR
3,2023-01-31 23:43:00,Куйбышевская,CSH,2023
3,2023-02-27 07:16:00,Куйбышевская,CSH,2023
3,2023-05-03 18:39:00,Куйбышевская,CSH,2023
3,2023-03-22 18:37:00,Куйбышевская,CSH,2023
3,2023-03-31 12:43:00,Куйбышевская,CSH,2023
3,2023-04-29 06:49:00,Куйбышевская,CSH,2023
3,2023-05-31 10:30:00,Куйбышевская,CSH,2023
3,2023-12-06 08:21:00,Куйбышевская,CSH,2023
3,2023-06-30 14:55:00,Куйбышевская,CSH,2023
3,2023-06-30 17:58:00,Куйбышевская,CSH,2023
3,2023-08-31 20:34:00,Куйбышевская,CSH,2023
3,2023-08-31 21:20:00,Куйбышевская,CSH,2023
3,2023-08-31 23:16:00,Куйбышевская,CSH,2023
3,2023-05-09 05:02:00,Куйбышевская,CSH,2023
3,2023-10-30 12:10:00,Куйбышевская,CSH,2023
3,2023-10-30 18:00:00,Куйбышевская,CSH,2023
3,2023-10-31 22:10:00,Куйбышевская,CSH,2023
3,2023-10-31 23:22:00,Куйбышевская,CSH,2023
3,2023-10-31 23:40:00,Куйбышевская,CSH,2023
3,2023-01-05 07:25:00,Куйбышевская,CT,2023
3,2023-09-07 14:35:00,Куйбышевская,CT,2023
3,2023-07-22 00:19:00,Куйбышевская,CT,2023
3,2023-11-01 12:44:00,Куйбышевская,CV,2023
3,2023-11-01 23:44:00,Куйбышевская,CV,2023
3,2023-01-15 17:30:00,Куйбышевская,CV,2023
3,2023-01-20 11:10:00,Куйбышевская,CV,2023
3,2023-01-25 00:07:00,Куйбышевская,CV,2023
3,2023-01-25 08:26:00,Куйбышевская,CV,2023
3,2023-01-26 17:00:00,Куйбышевская,CV,2023
3,2023-01-27 07:55:00,Куйбышевская,CV,2023
3,2023-02-14 09:10:00,Куйбышевская,CV,2023
3,2023-02-15 14:37:00,Куйбышевская,CV,2023
3,2023-02-19 15:30:00,Куйбышевская,CV,2023
3,2023-12-03 00:07:00,Куйбышевская,CV,2023
3,2023-03-15 17:08:00,Куйбышевская,CV,2023
3,2023-03-22 00:35:00,Куйбышевская,CV,2023
3,2023-03-30 16:35:00,Куйбышевская,CV,2023
3,2023-04-04 02:20:00,Куйбышевская,CV,2023
3,2023-11-04 15:30:00,Куйбышевская,CV,2023
3,2023-12-04 10:34:00,Куйбышевская,CV,2023
3,2023-04-14 09:23:00,Куйбышевская,CV,2023
3,2023-04-14 09:30:00,Куйбышевская,CV,2023
3,2023-04-16 15:17:00,Куйбышевская,CV,2023
3,2023-04-19 21:47:00,Куйбышевская,CV,2023
3,2023-04-20 16:11:00,Куйбышевская,CV,2023
3,2023-04-24 05:10:00,Куйбышевская,CV,2023
3,2023-04-29 14:16:00,Куйбышевская,CV,2023
3,2023-07-05 11:30:00,Куйбышевская,CV,2023
3,2023-05-13 18:50:00,Куйбышевская,CV,2023
3,2023-05-17 17:55:00,Куйбышевская,CV,2023
3,2023-05-22 00:10:00,Куйбышевская,CV,2023
3,2023-06-18 16:55:00,Куйбышевская,CV,2023
3,2023-06-19 00:44:00,Куйбышевская,CV,2023
3,2023-06-30 11:41:00,Куйбышевская,CV,2023
3,2023-04-07 10:16:00,Куйбышевская,CV,2023
3,2023-10-08 20:12:00,Куйбышевская,CV,2023
3,2023-08-18 22:35:00,Куйбышевская,CV,2023
3,2023-09-15 20:37:00,Куйбышевская,CV,2023
3,2023-09-17 11:40:00,Куйбышевская,CV,2023
3,2023-09-21 13:16:00,Куйбышевская,CV,2023
3,2023-09-29 02:20:00,Куйбышевская,CV,2023
3,2023-10-13 22:26:00,Куйбышевская,CV,2023
