CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR
1,2024-01-01 20:16:00,Горьковская,CSH,2024
1,2024-03-01 10:21:00,Дальневосточная,CSH,2024
1,2024-03-01 11:00:00,Московская,CSH,2024
1,2024-03-01 15:37:00,Дальневосточная,CSH,2024
1,2024-04-01 09:17:00,Приволжская,CSH,2024
1,2024-04-01 16:40:00,Дальневосточная,CSH,2024
1,2024-04-01 19:14:00,Московская,CSH,2024
1,2024-05-01 13:03:00,Северная,CSH,2024
1,2024-06-01 10:21:00,Московская,CSH,2024
1,2024-06-01 20:54:00,Октябрьская,CSH,2024
1,2024-08-01 05:34:00,Северная,CSH,2024
1,2024-08-01 16:43:00,Октябрьская,CSH,2024
1,2024-10-01 06:30:00,Свердловская,CSH,2024
1,2024-10-01 22:01:00,Красноярская,CSH,2024
1,2024-11-01 09:32:00,Красноярская,CSH,2024
1,2024-12-01 04:58:00,Московская,CSH,2024
1,2024-01-14 22:16:00,Забайкальская,CSH,2024
1,2024-01-16 19:08:00,Горьковская,CSH,2024
1,2024-01-17 00:52:00,Западно-Сибирская,CSH,2024
1,2024-01-17 02:05:00,Забайкальская,CSH,2024
1,2024-01-18 02:00:00,Свердловская,CSH,2024
1,2024-01-18 16:31:00,Красноярская,CSH,2024
1,2024-01-18 18:16:00,Октябрьская,CSH,2024
1,2024-01-19 03:37:00,Забайкальская,CSH,2024
1,2024-01-20 20:35:00,Свердловская,CSH,2024
1,2024-01-21 14:12:00,Дальневосточная,CSH,2024
1,2024-01-25 17:04:00,Западно-Сибирская,CSH,2024
1,2024-01-26 18:30:00,Дальневосточная,CSH,2024
1,2024-01-27 16:38:00,Свердловская,CSH,2024
1,2024-01-28 06:43:00,Московская,CSH,2024
1,2024-01-29 13:00:00,Горьковская,CSH,2024
1,2024-01-29 14:13:00,Западно-Сибирская,CSH,2024
1,2024-01-29 20:22:00,Западно-Сибирская,CSH,2024
1,2024-01-31 08:45:00,Западно-Сибирская,CSH,2024
1,2024-01-31 22:11:00,Восточно-Сибирская,CSH,2024
1,2024-01-02 08:20:00,Забайкальская,CSH,2024
1,2024-01-02 13:19:00,Свердловская,CSH,2024
1,2024-01-02 22:05:00,Московская,CSH,2024
1,2024-03-02 09:34:00,Западно-Сибирская,CSH,2024
1,2024-05-02 01:35:00,Свердловская,CSH,2024
1,2024-05-02 08:30:00,Дальневосточная,CSH,2024
1,2024-06-02 03:17:00,Северная,CSH,2024
1,2024-06-02 20:54:00,Свердловская,CSH,2024
1,2024-07-02 18:51:00,Свердловская,CSH,2024
1,2024-08-02 20:48:00,Дальневосточная,CSH,2024
1,2024-09-02 08:20:00,Забайкальская,CSH,2024
1,2024-10-02 14:10:00,Забайкальская,CSH,2024
1,2024-10-02 18:01:00,Октябрьская,CSH,2024
1,2024-11-02 02:59:00,Забайкальская,CSH,2024
1,2024-12-02 13:10:00,Забайкальская,CSH,2024
1,2024-02-13 09:09:00,Свердловская,CSH,2024
1,2024-02-13 09:16:00,Западно-Сибирская,CSH,2024
1,2024-02-13 17:40:00,Восточно-Сибирская,CSH,2024
1,2024-02-15 07:20:00,Октябрьская,CSH,2024
1,2024-02-17 01:30:00,Октябрьская,CSH,2024
1,2024-02-17 15:17:00,Свердловская,CSH,2024
1,2024-02-18 17:40:00,Свердловская,CSH,2024
