INDEX,START_TIME,SEASON,LAMBDA0,LAMBDA_HAT,DELTA_HAT,CUSUM_S,H,COOLDOWN,IN_SPIKE_PERIOD
820,2025-01-22 20:04:33.924945576,Зима,0.0169355467227807,0.06479320363621804,3.825870206425757,174.32123059120838,173.9932027501804,30,1
2654,2025-04-08 17:33:43.650540348,Весна,0.0157666293461756,0.05876157961922156,3.7269589034561115,174.00848897438112,173.9932027501804,30,1
5050,2025-07-09 12:08:18.190564632,Лето,0.0220419243880242,0.09557319548634104,4.3359732936144075,174.94173307577984,173.9932027501804,30,1
7487,2025-10-06 11:38:28.419547830,Осень,0.0164210363015823,0.04555002045667276,2.7738822093879447,174.40627071044827,173.9932027501804,30,1
