,START_TIME,CATEGORY,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX
0,2024-01-01 21:55:00,3,0 days 00:00:00,0.0,0.0,0.0
1,2024-01-02 04:49:00,3,0 days 06:54:00,414.0,414.0,0.0012738853503184713
2,2024-01-04 08:30:00,3,2 days 10:35:00,3515.0,3101.0,0.0025477707006369425
3,2024-01-06 04:20:00,3,4 days 06:25:00,6145.0,2630.0,0.003821656050955414
4,2024-01-06 06:31:00,3,4 days 08:36:00,6276.0,131.0,0.005095541401273885
5,2024-01-07 01:40:00,3,5 days 03:45:00,7425.0,1149.0,0.006369426751592356
6,2024-01-07 12:31:00,3,5 days 14:36:00,8076.0,651.0,0.007643312101910828
7,2024-01-07 14:54:00,3,5 days 16:59:00,8219.0,143.0,0.008917197452229299
8,2024-01-07 20:13:00,3,5 days 22:18:00,8538.0,319.0,0.01019108280254777
9,2024-01-08 00:09:00,3,6 days 02:14:00,8774.0,236.0,0.011464968152866241
10,2024-01-08 09:32:00,3,6 days 11:37:00,9337.0,563.0,0.012738853503184712
11,2024-01-08 20:22:00,3,6 days 22:27:00,9987.0,650.0,0.014012738853503183
12,2024-01-10 23:46:00,3,9 days 01:51:00,13071.0,3084.0,0.015286624203821656
13,2024-01-11 01:00:00,3,9 days 03:05:00,13145.0,74.0,0.016560509554140127
14,2024-01-11 02:39:00,3,9 days 04:44:00,13244.0,99.0,0.017834394904458598
15,2024-01-11 04:21:00,3,9 days 06:26:00,13346.0,102.0,0.01910828025477707
16,2024-01-11 09:36:00,3,9 days 11:41:00,13661.0,315.0,0.02038216560509554
17,2024-01-11 11:50:00,3,9 days 13:55:00,13795.0,134.0,0.02165605095541401
18,2024-01-11 13:13:00,3,9 days 15:18:00,13878.0,83.0,0.022929936305732482
19,2024-01-11 22:28:00,3,10 days 00:33:00,14433.0,555.0,0.024203821656050954
20,2024-01-11 23:56:00,3,10 days 02:01:00,14521.0,88.0,0.025477707006369425
21,2024-01-13 15:55:00,3,11 days 18:00:00,16920.0,2399.0,0.026751592356687896
22,2024-01-13 18:10:00,3,11 days 20:15:00,17055.0,135.0,0.028025477707006367
23,2024-01-14 02:20:00,3,12 days 04:25:00,17545.0,490.0,0.029299363057324838
24,2024-01-14 04:00:00,3,12 days 06:05:00,17645.0,100.0,0.030573248407643312
25,2024-01-15 01:50:00,3,13 days 03:55:00,18955.0,1310.0,0.03184713375796178
26,2024-01-15 09:55:00,3,13 days 12:00:00,19440.0,485.0,0.033121019108280254
27,2024-01-15 11:23:00,3,13 days 13:28:00,19528.0,88.0,0.034394904458598725
28,2024-01-15 13:50:00,3,13 days 15:55:00,19675.0,147.0,0.035668789808917196
29,2024-01-16 00:30:00,3,14 days 02:35:00,20315.0,640.0,0.03694267515923567
30,2024-01-16 21:14:00,3,14 days 23:19:00,21559.0,1244.0,0.03821656050955414
31,2024-01-17 05:00:00,3,15 days 07:05:00,22025.0,466.0,0.03949044585987261
32,2024-01-17 09:29:00,3,15 days 11:34:00,22294.0,269.0,0.04076433121019108
33,2024-01-17 19:23:00,3,15 days 21:28:00,22888.0,594.0,0.04203821656050955
34,2024-01-17 19:33:00,3,15 days 21:38:00,22898.0,10.0,0.04331210191082802
35,2024-01-17 20:10:00,3,15 days 22:15:00,22935.0,37.0,0.044585987261146494
36,2024-01-18 13:00:00,3,16 days 15:05:00,23945.0,1010.0,0.045859872611464965
37,2024-01-20 07:03:00,3,18 days 09:08:00,26468.0,2523.0,0.047133757961783436
38,2024-01-20 13:05:00,3,18 days 15:10:00,26830.0,362.0,0.04840764331210191
39,2024-01-21 00:34:00,3,19 days 02:39:00,27519.0,689.0,0.04968152866242038
40,2024-01-21 08:40:00,3,19 days 10:45:00,28005.0,486.0,0.05095541401273885
41,2024-01-21 08:51:00,3,19 days 10:56:00,28016.0,11.0,0.05222929936305732
42,2024-01-21 09:39:00,3,19 days 11:44:00,28064.0,48.0,0.05350318471337579
43,2024-01-21 10:27:00,3,19 days 12:32:00,28112.0,48.0,0.05477707006369426
44,2024-01-21 22:43:00,3,20 days 00:48:00,28848.0,736.0,0.05605095541401273
45,2024-01-22 13:08:00,3,20 days 15:13:00,29713.0,865.0,0.057324840764331204
46,2024-01-22 19:00:00,3,20 days 21:05:00,30065.0,352.0,0.058598726114649675
47,2024-01-22 20:00:00,3,20 days 22:05:00,30125.0,60.0,0.059872611464968147
48,2024-01-22 20:08:00,3,20 days 22:13:00,30133.0,8.0,0.061146496815286625
49,2024-01-23 04:30:00,3,21 days 06:35:00,30635.0,502.0,0.062420382165605096
50,2024-01-23 08:08:00,3,21 days 10:13:00,30853.0,218.0,0.06369426751592357
51,2024-01-23 11:24:00,3,21 days 13:29:00,31049.0,196.0,0.06496815286624204
52,2024-01-23 13:14:00,3,21 days 15:19:00,31159.0,110.0,0.06624203821656051
53,2024-01-23 15:43:00,3,21 days 17:48:00,31308.0,149.0,0.06751592356687898
54,2024-01-23 20:05:00,3,21 days 22:10:00,31570.0,262.0,0.06878980891719745
55,2024-01-24 00:31:00,3,22 days 02:36:00,31836.0,266.0,0.07006369426751592
56,2024-01-24 02:20:00,3,22 days 04:25:00,31945.0,109.0,0.07133757961783439
57,2024-01-24 13:35:00,3,22 days 15:40:00,32620.0,675.0,0.07261146496815286
58,2024-01-25 11:13:00,3,23 days 13:18:00,33918.0,1298.0,0.07388535031847134
59,2024-01-26 00:11:00,3,24 days 02:16:00,34696.0,778.0,0.0751592356687898
60,2024-01-26 02:32:00,3,24 days 04:37:00,34837.0,141.0,0.07643312101910828
61,2024-01-26 10:58:00,3,24 days 13:03:00,35343.0,506.0,0.07770700636942675
62,2024-01-26 16:58:00,3,24 days 19:03:00,35703.0,360.0,0.07898089171974522
63,2024-01-26 17:12:00,3,24 days 19:17:00,35717.0,14.0,0.08025477707006369
64,2024-01-26 19:54:00,3,24 days 21:59:00,35879.0,162.0,0.08152866242038216
65,2024-01-27 08:43:00,3,25 days 10:48:00,36648.0,769.0,0.08280254777070063
66,2024-01-28 02:09:00,3,26 days 04:14:00,37694.0,1046.0,0.0840764331210191
67,2024-01-28 13:49:00,3,26 days 15:54:00,38394.0,700.0,0.08535031847133757
68,2024-01-28 19:00:00,3,26 days 21:05:00,38705.0,311.0,0.08662420382165605
69,2024-01-30 00:02:00,3,28 days 02:07:00,40447.0,1742.0,0.08789808917197452
70,2024-01-30 10:48:00,3,28 days 12:53:00,41093.0,646.0,0.08917197452229299
71,2024-01-30 13:00:00,3,28 days 15:05:00,41225.0,132.0,0.09044585987261146
72,2024-01-30 13:00:00,3,28 days 15:05:00,41225.0,0.0,0.09171974522292993
73,2024-01-31 08:50:00,3,29 days 10:55:00,42415.0,1190.0,0.0929936305732484
74,2024-02-01 08:27:00,3,30 days 10:32:00,43832.0,1417.0,0.09426751592356687
75,2024-02-01 09:28:00,3,30 days 11:33:00,43893.0,61.0,0.09554140127388534
76,2024-02-01 10:25:00,3,30 days 12:30:00,43950.0,57.0,0.09681528662420381
77,2024-02-01 14:35:00,3,30 days 16:40:00,44200.0,250.0,0.09808917197452229
78,2024-02-01 20:35:00,3,30 days 22:40:00,44560.0,360.0,0.09936305732484076
79,2024-02-01 21:04:00,3,30 days 23:09:00,44589.0,29.0,0.10063694267515923
80,2024-02-02 06:21:00,3,31 days 08:26:00,45146.0,557.0,0.1019108280254777
81,2024-02-02 09:40:00,3,31 days 11:45:00,45345.0,199.0,0.10318471337579617
82,2024-02-03 03:20:00,3,32 days 05:25:00,46405.0,1060.0,0.10445859872611464
83,2024-02-03 03:50:00,3,32 days 05:55:00,46435.0,30.0,0.10573248407643311
84,2024-02-03 11:45:00,3,32 days 13:50:00,46910.0,475.0,0.10700636942675158
85,2024-02-03 19:36:00,3,32 days 21:41:00,47381.0,471.0,0.10828025477707005
86,2024-02-04 09:35:00,3,33 days 11:40:00,48220.0,839.0,0.10955414012738852
87,2024-02-04 10:50:00,3,33 days 12:55:00,48295.0,75.0,0.110828025477707
88,2024-02-05 10:07:00,3,34 days 12:12:00,49692.0,1397.0,0.11210191082802547
89,2024-02-05 17:40:00,3,34 days 19:45:00,50145.0,453.0,0.11337579617834394
90,2024-02-06 18:31:00,3,35 days 20:36:00,51636.0,1491.0,0.11464968152866241
91,2024-02-08 07:33:00,3,37 days 09:38:00,53858.0,2222.0,0.11592356687898088
92,2024-02-08 09:46:00,3,37 days 11:51:00,53991.0,133.0,0.11719745222929935
93,2024-02-08 14:02:00,3,37 days 16:07:00,54247.0,256.0,0.11847133757961782
94,2024-02-09 08:35:00,3,38 days 10:40:00,55360.0,1113.0,0.11974522292993629
95,2024-02-09 19:40:00,3,38 days 21:45:00,56025.0,665.0,0.12101910828025476
96,2024-02-10 02:22:00,3,39 days 04:27:00,56427.0,402.0,0.12229299363057325
97,2024-02-10 02:37:00,3,39 days 04:42:00,56442.0,15.0,0.12356687898089172
98,2024-02-10 10:00:00,3,39 days 12:05:00,56885.0,443.0,0.12484076433121019
99,2024-02-10 12:30:00,3,39 days 14:35:00,57035.0,150.0,0.12611464968152866
100,2024-02-11 23:40:00,3,41 days 01:45:00,59145.0,2110.0,0.12738853503184713
101,2024-02-12 17:09:00,3,41 days 19:14:00,60194.0,1049.0,0.1286624203821656
102,2024-02-12 17:10:00,3,41 days 19:15:00,60195.0,1.0,0.12993630573248408
103,2024-02-14 06:31:00,3,43 days 08:36:00,62436.0,2241.0,0.13121019108280255
104,2024-02-15 06:28:00,3,44 days 08:33:00,63873.0,1437.0,0.13248407643312102
