,Seconds_start_point,Date_start_point,Seconds_last_point,Date_last_point,Equations_of_line,Monthly_index
0,0.0,2024-01-01 21:55:00,120062.0,2024-01-02 04:49:00,Line 1: y = 0.00000207x + (0.00000000),0.09062
1,120062.0,2024-01-02 04:49:00,228175.0,2024-01-04 08:30:00,Line 2: y = 0.00000230x + (-0.02745482),0.10064
2,228175.0,2024-01-04 08:30:00,365980.0,2024-01-06 04:20:00,Line 3: y = 0.00000180x + (0.08550645),0.07895
3,365980.0,2024-01-06 04:20:00,524350.0,2024-01-06 06:31:00,Line 4: y = 0.00000160x + (0.15939799),0.07011
