CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
2,13009219,2023-09-11 18:28:00,Дальневосточная,"Д-ВОСТ, ШЧ-2 ДВОСТ","2шт 0,43ч",,,Нарушение регулировочного режима,CSH,2023,2.0,"0,43ч",,,,,253 days 04:55:00,364615.0,164.0,727,0.8591715976331361
3,13009477,2023-09-12 02:07:00,Дальневосточная,"Д-ВОСТ, ШЧ-9 ДВОСТ",,,,Сбой в работе устройств сопряжения с объектами УСО,CSH,2023,,,,,,,253 days 12:34:00,365074.0,459.0,728,0.8603550295857988
3,13011101,2023-09-12 13:15:00,Дальневосточная,"Д-ВОСТ, ШЧ-12 ДВОСТ",,,,Другие неисправности предохранителей аппаратуры защиты рельсовых цепей,CSH,2023,,,,,,,253 days 23:42:00,365742.0,668.0,729,0.8615384615384616
3,13011384,2023-09-12 23:43:00,Дальневосточная,"Д-ВОСТ, ШЧ-6 ДВОСТ","1шт 0,13ч",,,Причина не установлена,CSH,2023,1.0,"0,13ч",,,,,254 days 10:10:00,366370.0,628.0,730,0.8627218934911243
1,13015497,2023-09-13 20:00:00,Дальневосточная,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ","5шт 2,08ч","1шт 0,33ч",,Неисправность разобщительного крана грузового вагона,CV,2023,5.0,"2,08ч",1.0,"0,33ч",,,255 days 06:27:00,367587.0,1217.0,731,0.863905325443787
3,13013578,2023-09-14 02:50:00,Дальневосточная,"Д-ВОСТ, ШЧ-7 ДВОСТ",,,,Закорачивание РЦ,CSH,2023,,,,,,,255 days 13:17:00,367997.0,410.0,732,0.8650887573964497
1,13013614,2023-09-14 03:54:00,Дальневосточная,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК","3шт 3,33ч",,,Неисправность воздухораспределителя грузового вагона,CV,2023,3.0,"3,33ч",,,,,255 days 14:21:00,368061.0,64.0,733,0.8662721893491124
3,13013636,2023-09-14 04:30:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 ДВОСТ",,,,Перегорание плавкой вставки (проволоки) предохранителей аппаратуры защиты постовых устройств ЭЦ,CSH,2023,,,,,,,255 days 14:57:00,368097.0,36.0,734,0.8674556213017751
3,13014074,2023-09-14 05:52:00,Дальневосточная,"Д-ВОСТ, ВЧДЭ-10 КОМСОМОЛЬСК",,,,Завар тормозного башмака грузового вагона,CV,2023,,,,,,,255 days 16:19:00,368179.0,82.0,735,0.8686390532544379
2,13015046,2023-09-14 13:47:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 ДВОСТ",,"1шт 0,1ч",,Обрыв жил сигнально-блокировочного металлического кабеля кабельной сети АБ,CSH,2023,,,1.0,"0,1ч",,,256 days 00:14:00,368654.0,475.0,736,0.8698224852071006
3,13015496,2023-09-15 04:51:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 ДВОСТ",,,,Перекрытие изолирующего стыка рельсовой цепи,CSH,2023,,,,,,,256 days 15:18:00,369558.0,904.0,737,0.8710059171597633
