CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
3,13068286,2023-10-21 07:25:00,Красноярская,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",,,,Тонкий гребень колеса грузового вагона,CV,2023,,,,,,,293 days 02:21:00,422061.0,0.0,599,0.9739413680781759
1,13065897,2023-10-21 10:00:00,Красноярская,"КРАС, ШЧ-6 (Э)","22шт (к учету 14) 32,87ч",,,Короткое замыкание (пробой) элементов преобразователей частоты аппаратуры АБ,CSH,2023,14.0,"32,87ч",,,,,293 days 04:56:00,422216.0,155.0,600,0.9755700325732899
3,13066008,2023-10-21 13:05:00,Красноярская,"КРАС, ШЧ-8 (Р)",,,,Неисправность элементов крепления приборов в шкафах для размещения устройств АБ,CSH,2023,,,,,,,293 days 08:01:00,422401.0,185.0,601,0.9771986970684039
3,13068304,2023-10-21 16:35:00,Красноярская,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",,,,Тонкий гребень колеса грузового вагона,CV,2023,,,,,,,293 days 11:31:00,422611.0,210.0,602,0.9788273615635179
2,13066584,2023-10-22 08:59:00,Красноярская,"КРАС, ШЧ-8 (Р)","2шт 0,68ч",,,Другие неисправности предохранителей аппаратуры защиты постовых устройств ЭЦ,CSH,2023,2.0,"0,68ч",,,,,294 days 03:55:00,423595.0,984.0,603,0.9804560260586319
3,13076666,2023-10-22 16:42:00,Красноярская,"З-СИБ, ВЧДЭ-6 ИНСКАЯ",,,,Излом кронштейна расцепного привода грузового вагона,CV,2023,,,,,,,294 days 11:38:00,424058.0,463.0,604,0.9820846905537459
3,13067007,2023-10-23 00:26:00,Красноярская,"КРАС, ШЧ-11 (Э)",,,,Другие неисправности предохранителей аппаратуры защиты АБ,CSH,2023,,,,,,,294 days 19:22:00,424522.0,464.0,605,0.9837133550488599
2,13067100,2023-10-23 03:00:00,Красноярская,"КРАС, ШЧ-2 (Р)","6шт (к учету 5) 2,33ч",,,Сверхнормативное переходное сопротивление контактов АВМ рельсовых цепей,CSH,2023,5.0,"2,33ч",,,,,294 days 21:56:00,424676.0,154.0,606,0.9853420195439739
2,13069360,2023-10-24 23:07:00,Красноярская,"КРАС, ШЧ-6 (Э)","1шт 0,4ч","1шт 0,15ч",,Нарушение электрических характеристик реле аппаратуры АБ,CSH,2023,1.0,"0,4ч",1.0,"0,15ч",,,296 days 18:03:00,427323.0,2647.0,607,0.9869706840390879
2,13069561,2023-10-25 04:00:00,Красноярская,"КРАС, ВЧДЭ-8 АБАКАН","5шт 2,03ч",,,Прочая неисправность манжеты клапана песочницы,CV,2023,5.0,"2,03ч",,,,,296 days 22:56:00,427616.0,293.0,608,0.988599348534202
2,13072014,2023-10-25 09:54:00,Красноярская,"КРАС, ШЧ-12 (Э)","2шт 0,47ч",,,Обрыв внешнего монтажа аппаратуры защиты постовых устройств ЭЦ,CSH,2023,2.0,"0,47ч",,,,,297 days 04:50:00,427970.0,354.0,609,0.990228013029316
3,13074479,2023-10-26 14:15:00,Красноярская,"СВЕРД, ВЧДЭ-11",,,,Тонкий гребень колеса грузового вагона,CV,2023,,,,,,,298 days 09:11:00,429671.0,1701.0,610,0.99185667752443
3,13076674,2023-10-26 15:24:00,Красноярская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ",,,,Тонкий гребень колеса грузового вагона,CV,2023,,,,,,,298 days 10:20:00,429740.0,69.0,611,0.993485342019544
3,13072989,2023-10-28 06:07:00,Красноярская,"КРАС, ШЧ-7 (Э)",,,,Другие неисправности элементов защитного блока аппаратуры рельсовых цепей,CSH,2023,,,,,,,300 days 01:03:00,432063.0,2323.0,612,0.995114006514658
3,13074335,2023-10-29 22:44:00,Красноярская,"КРАС, ИЧ УЖУР Ш",,,,Нарушение контакта монтажа в ящиках для размещения схемы управления стрелкой,CSH,2023,,,,,,,301 days 17:40:00,434500.0,2437.0,613,0.996742671009772
3,13075799,2023-10-31 09:42:00,Красноярская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",,,,Завар тормозного башмака грузового вагона,CV,2023,,,,,,,303 days 04:38:00,436598.0,2098.0,614,0.998371335504886
3,13076361,2023-10-31 19:20:00,Красноярская,"КРАС, ВЧДЭ-1 БОГОТОЛ",,,,Тонкий гребень колеса грузового вагона,CV,2023,,,,,,,303 days 14:16:00,437176.0,578.0,615,1.0
