CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
2,12983305,2023-08-24 11:00:00,Южно-Уральская,"Ю-УР, ШЧ-4 (Э)","4шт 2,23ч",,,"Короткое замыкание монтажа ящика для размещения аппаратуры светофоров, указателей и полос",CSH,2023,4.0,"2,23ч",,,,,235 days 02:53:00,338573.0,1290.0,295,0.8010899182561307
3,12983757,2023-08-24 17:15:00,Южно-Уральская,"Ю-УР, ШЧ-13 (Р)",,,,Короткое замыкание навесного монтажа аппаратуры схемы управления стрелкой,CSH,2023,,,,,,,235 days 09:08:00,338948.0,375.0,296,0.8038147138964578
3,12986391,2023-08-25 23:26:00,Южно-Уральская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",,,,Тонкий гребень колеса грузового вагона,CV,2023,,,,,,,236 days 15:19:00,340759.0,1811.0,297,0.8065395095367848
2,12985881,2023-08-26 22:20:00,Южно-Уральская,"Ю-УР, ШЧ-8 (Э)","1шт 0,57ч",,,"Подгар, сваривание контактов трансмиттеров аппаратуры постовых устройств ЭЦ",CSH,2023,1.0,"0,57ч",,,,,237 days 14:13:00,342133.0,1374.0,298,0.8092643051771117
3,12987055,2023-08-28 09:03:00,Южно-Уральская,"Ю-УР, ИЧ Ю-УР Ш",,,,Внутренний обрыв жил сигнально-блокировочного металлического кабеля,CSH,2023,,,,,,,239 days 00:56:00,344216.0,2083.0,299,0.8119891008174387
3,12987161,2023-08-28 11:55:00,Южно-Уральская,"Ю-УР, ШЧ-4 (Э)",,,,Электрический пробой выравнивателей (ограничителей) аппаратуры защиты рельсовых цепей,CSH,2023,,,,,,,239 days 03:48:00,344388.0,172.0,300,0.8147138964577657
3,12992898,2023-08-28 19:15:00,Южно-Уральская,"З-СИБ, ВЧДЭ-6 ИНСКАЯ",,,,Трещины листов обшивки кузова грузового вагона,CV,2023,,,,,,,239 days 11:08:00,344828.0,440.0,301,0.8174386920980926
3,12987888,2023-08-29 07:03:00,Южно-Уральская,"Ю-УР, ШЧ-14 (Э)",,,,Нарушение контакта в монтаже в путевых ящиках для размещения аппаратуры рельсовых цепей,CSH,2023,,,,,,,239 days 22:56:00,345536.0,708.0,302,0.8201634877384196
2,12988970,2023-08-30 01:18:00,Южно-Уральская,"Ю-УР, ШЧ-6 (Э)","1шт 0,43ч",,,Потеря контакта в ламподержателе линзового светофора,CSH,2023,1.0,"0,43ч",,,,,240 days 17:11:00,346631.0,1095.0,303,0.8228882833787466
2,12992706,2023-09-01 23:45:00,Южно-Уральская,"Ю-УР, ШЧ-4 (Э)","1шт 0,73ч",,,Неисправность элементов крепления приборов на стативах для размещения постовых устройств ЭЦ,CSH,2023,1.0,"0,73ч",,,,,243 days 15:38:00,350858.0,4227.0,304,0.8256130790190735
