CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
3,13448890,2024-07-12 03:48:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,192 days 23:32:00,277892.0,672.0,739,0.5450516986706057
3,13447357,2024-07-12 05:42:00,Восточно-Сибирская,"В-СИБ, ШЧ-8 УЛАН-УДЭ",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,193 days 01:26:00,278006.0,114.0,740,0.5457902511078286
2,13447392,2024-07-12 06:36:00,Восточно-Сибирская,"В-СИБ, ШЧ-8 УЛАН-УДЭ","2шт ч(к учету 1,05ч)",,,"Диод, перенапряжения, коммутационные",CSH,2024,1.0,"1,05ч",,,,,193 days 02:20:00,278060.0,54.0,741,0.5465288035450517
3,13448894,2024-07-12 10:30:00,Восточно-Сибирская,"В-СИБ, ВЧДЭ-13 ТАЙШЕТ",,,,Завышение фрикционного клина гасителя колебаний относительно опорной поверхности надрессорной балки,CV,2024,,,,,,,193 days 06:14:00,278294.0,234.0,742,0.5472673559822747
2,13450878,2024-07-12 23:16:00,Восточно-Сибирская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","1шт ч(к учету 0,67ч)",,,Трещина колпака скользуна грузового вагона,CV,2024,0.0,"0,67ч",,,,,193 days 19:00:00,279060.0,766.0,743,0.5480059084194978
3,13450560,2024-07-13 03:38:00,Восточно-Сибирская,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,193 days 23:22:00,279322.0,262.0,744,0.5487444608567208
3,13449028,2024-07-13 04:27:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,194 days 00:11:00,279371.0,49.0,745,0.5494830132939439
2,13450840,2024-07-13 22:03:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО","3шт ч(к учету 1,07ч)",,"1шт ч(к учету 0,1)ч",Нарушение контакта штепсель/рельс,CSH,2024,1.0,"1,07ч",,,0.0,,194 days 17:47:00,280427.0,1056.0,746,0.5502215657311669
3,13449913,2024-07-14 02:48:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,"Диод, Обрыв",CSH,2024,,,,,,,194 days 22:32:00,280712.0,285.0,747,0.55096011816839
3,13450384,2024-07-14 10:48:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,"Светодиоды, неисправность",CSH,2024,,,,,,,195 days 06:32:00,281192.0,480.0,748,0.551698670605613
3,13450196,2024-07-14 14:49:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Обрыв монтажного провода,CSH,2024,,,,,,,195 days 10:33:00,281433.0,241.0,749,0.552437223042836
3,13450556,2024-07-14 14:52:00,Восточно-Сибирская,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",,,,"Нарушение контакта в разъемах блоков, сообщение",CSH,2024,,,,,,,195 days 10:36:00,281436.0,3.0,750,0.553175775480059
3,13450291,2024-07-14 17:50:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,"Контактная система, потеря контакта",CSH,2024,,,,,,,195 days 13:34:00,281614.0,178.0,751,0.5539143279172821
3,13453356,2024-07-14 22:08:00,Восточно-Сибирская,"СВЕРД, ВЧДЭ-4",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,195 days 17:52:00,281872.0,258.0,752,0.5546528803545052
3,13450686,2024-07-15 03:13:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,"Стрелочный ОК, программное обеспечение, сбой",CSH,2024,,,,,,,195 days 22:57:00,282177.0,305.0,753,0.5553914327917282
3,13452503,2024-07-15 04:53:00,Восточно-Сибирская,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",,,,"Внутренний монтаж, обрыв",CSH,2024,,,,,,,196 days 00:37:00,282277.0,100.0,754,0.5561299852289513
3,13451237,2024-07-15 12:59:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Обрыв монтажного провода,CSH,2024,,,,,,,196 days 08:43:00,282763.0,486.0,755,0.5568685376661743
3,13453110,2024-07-15 14:05:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Обрыв монтажного провода,CSH,2024,,,,,,,196 days 09:49:00,282829.0,66.0,756,0.5576070901033974
3,13454052,2024-07-15 16:25:00,Восточно-Сибирская,"В-СИБ, ШЧ-3 ЗИМА",,,,Нарушение контакта штепсель/рельс,CSH,2024,,,,,,,196 days 12:09:00,282969.0,140.0,757,0.5583456425406204
3,13455345,2024-07-16 06:30:00,Восточно-Сибирская,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК",,,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,,,,,197 days 02:14:00,283814.0,845.0,758,0.5590841949778435
3,13453402,2024-07-16 09:12:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,"Контакт, неисправность",CSH,2024,,,,,,,197 days 04:56:00,283976.0,162.0,759,0.5598227474150664
3,13456539,2024-07-16 12:40:00,Восточно-Сибирская,"В-СИБ, ШЧ-7 СЛЮДЯНКА",,,,"Внутренний монтаж, неисправность платы",CSH,2024,,,,,,,197 days 08:24:00,284184.0,208.0,760,0.5605612998522895
