CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
1,13162628,2024-01-03 22:00:00,Октябрьская,"ОКТ, ТЧЭ-12",,"1шт ч(к учету 0,13ч)","3шт ч(к учету 2,23)ч",Прочая неисправность якоря тягового двигателя постоянного тока,CT,2024,,,0.0,"0,13ч",2.0,,2 days 18:15:00,3975.0,742.0,25,0.011970074812967581
2,13202091,2024-01-03 23:19:00,Октябрьская,"ОКТ, ТЧЭ-26","2шт ч(к учету 1,97ч)",,,Прочая неисправность штуцера концевого крана,CT,2024,1.0,"1,97ч",,,,,2 days 19:34:00,4054.0,79.0,26,0.012468827930174564
3,13162740,2024-01-04 01:36:00,Октябрьская,"ОКТ, ТЧЭ-22",,,,Засорение (замерзание) магистральной/ подводящих труб,CT,2024,,,,,,,2 days 21:51:00,4191.0,137.0,27,0.012967581047381545
3,13162796,2024-01-04 03:30:00,Октябрьская,"ОКТ, ШЧ-17",,,,"Светодиоды, неисправность",CSH,2024,,,,,,,2 days 23:45:00,4305.0,114.0,28,0.013466334164588529
3,13162810,2024-01-04 03:30:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Схлестывание проводов линий СЦБ,CSH,2024,,,,,,,2 days 23:45:00,4305.0,0.0,29,0.013965087281795512
3,13162829,2024-01-04 03:58:00,Октябрьская,"ОКТ, ШЧ-5 (Э)",,,,Неперевод стрелочного перевода по причине напрессовки снега или обледенения остряка и рамного рельса,CSH,2024,,,,,,,3 days 00:13:00,4333.0,28.0,30,0.014463840399002495
2,13162889,2024-01-04 04:20:00,Октябрьская,"ОКТ, ТЧЭ-1",,,"1шт ч(к учету 0,13)ч",Пережог простой струны контактной сети,CT,2024,,,,,0.0,,3 days 00:35:00,4355.0,22.0,31,0.014962593516209476
3,13163533,2024-01-04 11:12:00,Октябрьская,"ОКТ, ШЧ-15 (Э)",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,3 days 07:27:00,4767.0,412.0,32,0.015461346633416459
1,13164340,2024-01-04 19:10:00,Октябрьская,"ОКТ, ТЧЭ-22","17шт (к учету 16) ч(к учету 12,75ч)",,,Прочая неисправность главного вала контроллера машиниста,CT,2024,16.0,"12,75ч",,,,,3 days 15:25:00,5245.0,478.0,33,0.01596009975062344
2,13164339,2024-01-04 22:02:00,Октябрьская,"ОКТ, ИЧ-ЮЖ Ш",,"2шт ч(к учету 0,5ч)",,Сбой АЛС с задержкой поезда,CSH,2024,,,0.0,"0,5ч",,,3 days 18:17:00,5417.0,172.0,34,0.016458852867830425
3,13164372,2024-01-05 02:50:00,Октябрьская,"ОКТ, ШЧ-19",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,3 days 23:05:00,5705.0,288.0,35,0.016957605985037406
3,13164907,2024-01-05 11:25:00,Октябрьская,"ОКТ, ИЧ-1 Ш",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,4 days 07:40:00,6220.0,515.0,36,0.017456359102244388
2,13165211,2024-01-05 16:46:00,Октябрьская,"ОКТ, ШЧ-14 (Р)","1шт ч(к учету 0,35ч)","2шт (к учету 1) ч(к учету 0,33ч)","1шт ч(к учету 0,93)ч","Электродвигатель, постоянного тока (МСП, ДСП), обрыв обмотки якоря",CSH,2024,0.0,"0,35ч",1.0,"0,33ч",0.0,,4 days 13:01:00,6541.0,321.0,37,0.017955112219451373
