01-01-2023 07:15:00,3
02-01-2023 11:05:00,1
03-01-2023 00:11:00,2
03-01-2023 01:00:00,3
03-01-2023 03:08:00,3
04-01-2023 02:18:00,3
04-01-2023 02:36:00,3
04-01-2023 10:52:00,3
04-01-2023 21:35:00,3
05-01-2023 14:56:00,2
05-01-2023 20:09:00,3
06-01-2023 00:20:00,1
06-01-2023 01:25:00,2
06-01-2023 12:50:00,3
06-01-2023 14:44:00,2
06-01-2023 15:58:00,3
07-01-2023 11:18:00,3
07-01-2023 21:35:00,1
08-01-2023 16:42:00,1
08-01-2023 20:03:00,1
08-01-2023 23:23:00,3
09-01-2023 05:40:00,1
09-01-2023 09:02:00,1
09-01-2023 23:50:00,3
10-01-2023 03:43:00,2
10-01-2023 04:32:00,3
10-01-2023 11:50:00,3
10-01-2023 18:45:00,3
10-01-2023 20:06:00,3
10-01-2023 23:20:00,1
11-01-2023 07:13:00,3
11-01-2023 09:55:00,3
11-01-2023 13:10:00,3
12-01-2023 18:01:00,3
12-01-2023 21:30:00,3
13-01-2023 05:25:00,1
13-01-2023 05:38:00,2
13-01-2023 11:00:00,3
13-01-2023 20:00:00,3
14-01-2023 14:03:00,3
14-01-2023 14:30:00,3
14-01-2023 15:22:00,3
14-01-2023 22:10:00,3
15-01-2023 07:50:00,3
15-01-2023 13:45:00,3
15-01-2023 18:50:00,3
17-01-2023 05:02:00,3
17-01-2023 05:48:00,2
17-01-2023 23:57:00,2
18-01-2023 00:50:00,3
18-01-2023 09:00:00,3
18-01-2023 22:26:00,3
19-01-2023 03:43:00,3
19-01-2023 04:17:00,2
19-01-2023 07:46:00,3
19-01-2023 23:01:00,1
20-01-2023 00:33:00,1
20-01-2023 00:46:00,2
20-01-2023 07:53:00,3
21-01-2023 03:52:00,1
21-01-2023 04:40:00,3
21-01-2023 09:56:00,3
21-01-2023 15:59:00,2
21-01-2023 21:42:00,3
21-01-2023 22:14:00,1
22-01-2023 03:29:00,2
22-01-2023 10:32:00,3
22-01-2023 21:01:00,3
22-01-2023 22:45:00,3
23-01-2023 00:26:00,3
23-01-2023 08:45:00,3
24-01-2023 12:56:00,3
24-01-2023 18:50:00,1
25-01-2023 08:34:00,3
25-01-2023 16:18:00,3
25-01-2023 21:50:00,1
25-01-2023 22:20:00,3
26-01-2023 04:54:00,3
26-01-2023 09:49:00,3
27-01-2023 02:05:00,3
27-01-2023 08:30:00,3
28-01-2023 04:42:00,2
28-01-2023 15:58:00,2
28-01-2023 21:09:00,3
29-01-2023 04:55:00,2
29-01-2023 18:53:00,3
30-01-2023 09:50:00,3
31-01-2023 02:48:00,3
31-01-2023 08:00:00,3
31-01-2023 09:30:00,3
31-01-2023 11:23:00,3
31-01-2023 15:50:00,3
31-01-2023 18:20:00,1
01-02-2023 04:34:00,2
01-02-2023 07:32:00,3
01-02-2023 14:30:00,3
01-02-2023 18:00:00,1
02-02-2023 10:00:00,1
03-02-2023 02:05:00,3
04-02-2023 14:20:00,3
04-02-2023 14:58:00,2
04-02-2023 15:07:00,2
04-02-2023 18:10:00,3
07-02-2023 06:48:00,3
07-02-2023 06:51:00,1
07-02-2023 08:38:00,2
07-02-2023 10:50:00,1
07-02-2023 21:10:00,1
08-02-2023 14:49:00,2
09-02-2023 00:25:00,3
11-02-2023 01:01:00,3
12-02-2023 01:17:00,2
12-02-2023 03:30:00,1
13-02-2023 03:18:00,2
13-02-2023 11:10:00,1
14-02-2023 04:46:00,1
15-02-2023 00:00:00,3
15-02-2023 01:54:00,2
15-02-2023 16:40:00,3
15-02-2023 21:00:00,3
15-02-2023 21:15:00,3
16-02-2023 02:09:00,3
16-02-2023 02:10:00,3
16-02-2023 17:15:00,3
16-02-2023 22:44:00,2
17-02-2023 04:05:00,1
17-02-2023 18:53:00,3
18-02-2023 08:38:00,3
19-02-2023 08:27:00,3
19-02-2023 20:58:00,3
20-02-2023 04:30:00,3
20-02-2023 10:42:00,3
20-02-2023 11:13:00,3
20-02-2023 13:24:00,3
20-02-2023 16:22:00,2
20-02-2023 23:20:00,3
22-02-2023 10:12:00,3
23-02-2023 01:42:00,3
23-02-2023 08:36:00,3
23-02-2023 08:57:00,3
23-02-2023 12:17:00,3
24-02-2023 08:00:00,3
24-02-2023 09:19:00,2
25-02-2023 15:36:00,3
28-02-2023 06:25:00,1
28-02-2023 23:20:00,1
02-03-2023 19:41:00,3
03-03-2023 01:25:00,3
03-03-2023 19:50:00,3
04-03-2023 15:00:00,3
05-03-2023 05:26:00,1
05-03-2023 07:30:00,3
05-03-2023 15:05:00,3
06-03-2023 05:15:00,2
06-03-2023 06:57:00,3
07-03-2023 01:53:00,3
07-03-2023 17:45:00,3
08-03-2023 09:10:00,1
09-03-2023 05:21:00,3
09-03-2023 14:46:00,3
09-03-2023 22:09:00,2
10-03-2023 03:35:00,2
10-03-2023 07:47:00,2
10-03-2023 08:47:00,1
11-03-2023 12:52:00,3
11-03-2023 20:35:00,1
14-03-2023 05:04:00,3
15-03-2023 10:01:00,3
16-03-2023 04:02:00,3
17-03-2023 00:27:00,1
19-03-2023 06:49:00,2
21-03-2023 22:01:00,3
22-03-2023 08:16:00,3
22-03-2023 18:32:00,3
23-03-2023 12:01:00,3
23-03-2023 16:16:00,3
24-03-2023 00:52:00,3
24-03-2023 09:00:00,1
24-03-2023 11:20:00,3
25-03-2023 17:20:00,3
25-03-2023 22:10:00,1
26-03-2023 03:12:00,3
26-03-2023 19:20:00,2
27-03-2023 19:32:00,2
28-03-2023 02:27:00,3
28-03-2023 14:46:00,3
29-03-2023 03:10:00,2
29-03-2023 06:10:00,1
30-03-2023 17:56:00,1
30-03-2023 19:17:00,2
01-04-2023 01:09:00,2
01-04-2023 01:54:00,3
02-04-2023 10:05:00,3
03-04-2023 21:02:00,3
04-04-2023 06:40:00,3
04-04-2023 09:40:00,1
04-04-2023 11:37:00,3
05-04-2023 12:37:00,2
05-04-2023 15:40:00,1
05-04-2023 23:00:00,2
07-04-2023 03:42:00,2
08-04-2023 05:45:00,2
08-04-2023 17:52:00,3
09-04-2023 05:58:00,3
09-04-2023 14:53:00,3
09-04-2023 16:28:00,3
10-04-2023 02:24:00,3
10-04-2023 03:58:00,2
10-04-2023 06:26:00,3
11-04-2023 15:43:00,1
12-04-2023 01:25:00,2
12-04-2023 06:58:00,3
13-04-2023 19:06:00,3
15-04-2023 11:25:00,3
17-04-2023 09:47:00,3
18-04-2023 09:00:00,3
18-04-2023 10:30:00,3
19-04-2023 01:56:00,3
20-04-2023 00:11:00,3
20-04-2023 00:25:00,3
21-04-2023 16:08:00,2
22-04-2023 04:42:00,3
22-04-2023 17:56:00,3
22-04-2023 22:09:00,2
23-04-2023 15:55:00,3
23-04-2023 19:23:00,3
25-04-2023 08:32:00,3
28-04-2023 00:09:00,2
28-04-2023 04:30:00,2
28-04-2023 23:41:00,3
29-04-2023 07:40:00,3
29-04-2023 23:59:00,3
01-05-2023 03:59:00,3
01-05-2023 07:25:00,3
01-05-2023 16:24:00,3
01-05-2023 17:08:00,3
02-05-2023 05:05:00,3
02-05-2023 19:19:00,3
02-05-2023 22:46:00,3
03-05-2023 04:20:00,2
03-05-2023 16:19:00,2
03-05-2023 21:10:00,1
04-05-2023 18:09:00,2
05-05-2023 14:58:00,3
05-05-2023 16:15:00,2
06-05-2023 02:04:00,3
07-05-2023 00:50:00,2
08-05-2023 08:12:00,3
09-05-2023 12:32:00,3
11-05-2023 11:02:00,2
11-05-2023 14:26:00,3
12-05-2023 02:40:00,2
14-05-2023 23:36:00,2
15-05-2023 09:31:00,3
15-05-2023 14:49:00,3
15-05-2023 20:30:00,3
15-05-2023 23:04:00,3
16-05-2023 07:03:00,2
16-05-2023 08:35:00,3
16-05-2023 09:30:00,3
17-05-2023 07:44:00,3
18-05-2023 02:31:00,3
18-05-2023 05:43:00,3
19-05-2023 08:44:00,3
19-05-2023 22:31:00,3
20-05-2023 02:00:00,3
20-05-2023 08:30:00,3
21-05-2023 11:43:00,3
23-05-2023 03:05:00,2
23-05-2023 03:23:00,2
23-05-2023 07:19:00,2
23-05-2023 21:10:00,3
25-05-2023 11:40:00,2
26-05-2023 06:14:00,2
26-05-2023 08:20:00,2
27-05-2023 20:05:00,3
27-05-2023 23:04:00,3
28-05-2023 01:58:00,3
29-05-2023 18:53:00,1
30-05-2023 19:38:00,3
31-05-2023 07:39:00,2
31-05-2023 08:32:00,2
31-05-2023 17:22:00,1
01-06-2023 06:51:00,3
01-06-2023 12:20:00,3
01-06-2023 20:56:00,3
04-06-2023 08:50:00,2
05-06-2023 17:41:00,3
05-06-2023 22:50:00,1
06-06-2023 01:53:00,3
08-06-2023 11:50:00,3
09-06-2023 22:51:00,1
10-06-2023 12:32:00,3
11-06-2023 06:00:00,3
13-06-2023 03:44:00,2
13-06-2023 21:06:00,3
14-06-2023 00:10:00,1
14-06-2023 06:13:00,2
14-06-2023 22:01:00,3
15-06-2023 13:05:00,3
16-06-2023 00:54:00,3
16-06-2023 15:20:00,1
17-06-2023 08:15:00,3
19-06-2023 01:18:00,2
19-06-2023 20:27:00,1
21-06-2023 05:27:00,3
21-06-2023 09:00:00,3
22-06-2023 05:10:00,3
24-06-2023 13:00:00,3
25-06-2023 01:12:00,1
25-06-2023 20:08:00,1
25-06-2023 22:18:00,2
26-06-2023 04:43:00,1
26-06-2023 22:57:00,3
26-06-2023 23:20:00,1
27-06-2023 06:30:00,3
27-06-2023 08:06:00,3
27-06-2023 15:23:00,2
28-06-2023 11:11:00,3
30-06-2023 05:53:00,3
30-06-2023 15:05:00,2
30-06-2023 16:35:00,2
02-07-2023 01:18:00,2
02-07-2023 18:30:00,3
03-07-2023 07:49:00,1
03-07-2023 12:19:00,2
03-07-2023 22:10:00,2
05-07-2023 00:34:00,1
05-07-2023 07:26:00,3
05-07-2023 07:31:00,3
05-07-2023 09:56:00,3
06-07-2023 18:00:00,3
07-07-2023 02:05:00,3
08-07-2023 00:28:00,2
08-07-2023 12:28:00,2
09-07-2023 14:35:00,3
09-07-2023 14:45:00,2
10-07-2023 00:16:00,2
10-07-2023 04:10:00,2
10-07-2023 06:17:00,3
10-07-2023 06:36:00,3
10-07-2023 12:27:00,3
12-07-2023 04:44:00,3
12-07-2023 09:50:00,1
12-07-2023 23:58:00,3
13-07-2023 14:08:00,3
14-07-2023 11:20:00,3
14-07-2023 22:30:00,3
15-07-2023 04:25:00,1
16-07-2023 01:00:00,3
16-07-2023 16:58:00,2
17-07-2023 13:00:00,2
18-07-2023 01:38:00,3
18-07-2023 15:06:00,3
19-07-2023 11:15:00,3
20-07-2023 09:14:00,1
20-07-2023 10:42:00,1
20-07-2023 18:14:00,3
20-07-2023 22:27:00,1
22-07-2023 00:19:00,3
22-07-2023 01:00:00,3
22-07-2023 07:39:00,2
22-07-2023 21:30:00,3
23-07-2023 02:44:00,3
23-07-2023 04:00:00,3
23-07-2023 05:45:00,3
23-07-2023 09:29:00,3
23-07-2023 12:20:00,2
23-07-2023 16:08:00,2
23-07-2023 21:01:00,3
24-07-2023 14:56:00,3
24-07-2023 15:43:00,3
25-07-2023 01:10:00,3
25-07-2023 05:23:00,2
25-07-2023 10:00:00,3
25-07-2023 15:07:00,3
25-07-2023 18:30:00,3
27-07-2023 07:40:00,2
28-07-2023 06:43:00,3
28-07-2023 13:45:00,3
28-07-2023 17:16:00,3
29-07-2023 08:13:00,1
29-07-2023 10:08:00,1
29-07-2023 13:14:00,3
29-07-2023 16:40:00,2
29-07-2023 23:24:00,2
30-07-2023 10:33:00,1
31-07-2023 00:10:00,3
01-08-2023 13:37:00,3
02-08-2023 19:42:00,2
03-08-2023 23:41:00,1
04-08-2023 04:15:00,2
04-08-2023 18:00:00,3
