01-01-2023 3:30:00,3
01-01-2023 6:41:00,2
01-01-2023 7:40:00,2
01-01-2023 8:46:00,3
01-01-2023 13:10:00,2
01-01-2023 13:21:00,3
01-01-2023 13:33:00,1
01-01-2023 13:45:00,3
01-01-2023 16:42:00,2
01-01-2023 17:05:00,3
01-01-2023 17:22:00,1
01-01-2023 19:55:00,2
01-01-2023 21:03:00,1
01-01-2023 21:34:00,3
01-01-2023 21:40:00,1
01-01-2023 22:55:00,2
02-01-2023 2:25:00,3
02-01-2023 11:22:00,3
02-01-2023 11:47:00,3
02-01-2023 13:49:00,3
02-01-2023 14:41:00,2
02-01-2023 19:42:00,2
03-01-2023 6:10:00,3
03-01-2023 6:20:00,3
03-01-2023 12:26:00,1
04-01-2023 1:51:00,2
04-01-2023 3:24:00,1
04-01-2023 4:11:00,3
04-01-2023 10:33:00,2
04-01-2023 15:40:00,2
05-01-2023 8:30:00,3
05-01-2023 10:51:00,2
05-01-2023 11:07:00,1
05-01-2023 19:44:00,2
05-01-2023 22:10:00,2
06-01-2023 4:35:00,1
06-01-2023 8:46:00,1
06-01-2023 10:34:00,1
06-01-2023 11:27:00,2
06-01-2023 21:20:00,2
07-01-2023 1:53:00,2
07-01-2023 4:58:00,3
07-01-2023 9:53:00,2
07-01-2023 11:04:00,3
07-01-2023 14:45:00,1
07-01-2023 22:15:00,3
08-01-2023 2:31:00,3
08-01-2023 6:02:00,2
08-01-2023 14:10:00,3
08-01-2023 15:30:00,3
08-01-2023 18:26:00,3
08-01-2023 18:37:00,2
09-01-2023 3:22:00,1
09-01-2023 11:26:00,2
09-01-2023 19:22:00,1
09-01-2023 23:48:00,3
10-01-2023 1:47:00,2
10-01-2023 2:51:00,3
10-01-2023 21:50:00,2
10-01-2023 23:15:00,2
11-01-2023 7:00:00,2
11-01-2023 8:00:00,3
11-01-2023 9:55:00,3
11-01-2023 12:44:00,3
11-01-2023 16:10:00,3
11-01-2023 17:40:00,3
11-01-2023 18:44:00,2
11-01-2023 19:05:00,3
11-01-2023 20:43:00,3
11-01-2023 21:25:00,3
11-01-2023 22:02:00,2
11-01-2023 23:16:00,3
11-01-2023 23:44:00,3
12-01-2023 6:23:00,3
12-01-2023 8:10:00,3
12-01-2023 10:00:00,3
12-01-2023 12:40:00,3
12-01-2023 17:57:00,2
12-01-2023 18:00:00,1
12-01-2023 23:30:00,3
13-01-2023 2:39:00,2
13-01-2023 4:05:00,2
13-01-2023 5:54:00,2
13-01-2023 8:19:00,2
13-01-2023 10:34:00,2
13-01-2023 21:10:00,2
13-01-2023 21:36:00,3
14-01-2023 1:06:00,3
14-01-2023 3:20:00,3
14-01-2023 7:11:00,2
14-01-2023 13:46:00,2
14-01-2023 15:12:00,3
14-01-2023 16:35:00,2
15-01-2023 2:04:00,3
15-01-2023 7:01:00,2
15-01-2023 9:10:00,3
15-01-2023 14:06:00,2
15-01-2023 15:49:00,2
15-01-2023 17:30:00,3
16-01-2023 2:22:00,2
16-01-2023 3:50:00,3
16-01-2023 5:55:00,2
16-01-2023 16:00:00,3
16-01-2023 17:00:00,3
17-01-2023 4:30:00,3
17-01-2023 6:20:00,3
17-01-2023 8:08:00,1
17-01-2023 10:38:00,2
17-01-2023 10:53:00,3
17-01-2023 12:05:00,2
17-01-2023 14:35:00,1
17-01-2023 16:40:00,3
17-01-2023 16:50:00,3
17-01-2023 19:17:00,1
17-01-2023 20:40:00,3
18-01-2023 0:10:00,3
18-01-2023 0:31:00,2
18-01-2023 0:39:00,3
18-01-2023 2:30:00,3
18-01-2023 2:45:00,2
18-01-2023 2:45:00,3
18-01-2023 3:00:00,3
18-01-2023 4:25:00,2
18-01-2023 4:30:00,3
18-01-2023 4:45:00,3
18-01-2023 5:00:00,3
18-01-2023 5:12:00,1
18-01-2023 6:07:00,3
18-01-2023 6:22:00,3
18-01-2023 6:37:00,3
18-01-2023 6:52:00,3
18-01-2023 8:00:00,2
18-01-2023 9:16:00,3
18-01-2023 10:11:00,3
18-01-2023 11:36:00,2
18-01-2023 18:25:00,2
18-01-2023 19:15:00,3
19-01-2023 2:25:00,3
19-01-2023 4:28:00,2
19-01-2023 6:11:00,2
19-01-2023 6:28:00,2
19-01-2023 9:20:00,3
19-01-2023 17:58:00,2
19-01-2023 18:05:00,2
19-01-2023 22:40:00,2
19-01-2023 23:49:00,1
20-01-2023 0:50:00,3
20-01-2023 2:06:00,3
20-01-2023 7:10:00,2
20-01-2023 8:00:00,3
20-01-2023 11:10:00,3
20-01-2023 19:28:00,3
21-01-2023 1:48:00,1
21-01-2023 3:32:00,3
21-01-2023 12:45:00,2
21-01-2023 14:00:00,2
21-01-2023 21:43:00,2
22-01-2023 2:17:00,3
22-01-2023 9:09:00,1
22-01-2023 10:49:00,3
22-01-2023 11:39:00,3
22-01-2023 20:40:00,3
22-01-2023 21:00:00,3
22-01-2023 21:20:00,3
23-01-2023 1:55:00,2
23-01-2023 7:23:00,3
23-01-2023 9:03:00,2
23-01-2023 10:05:00,3
23-01-2023 15:16:00,3
23-01-2023 16:26:00,2
24-01-2023 3:24:00,1
24-01-2023 4:47:00,1
