arl0_target,delta_target,n_runs_mc,mode,h_an,E_an,h_mc,E_mc,a,b
100,2.0,2000,mc_optimal_E,2.6434651450147943,7.446557712057804,7.899999999999999,568.9962504359959,7.900000000000003,-7.411922690664215e-16
250,2.0,2000,mc_optimal_E,3.505694723708373,13.994727246117234,7.899999999999999,542.6336506564649,7.900000000000003,-7.411922690664215e-16
100,3.0,2000,mc_optimal_E,3.099856441896354,12.051554689720875,7.899999999999999,701.9095070138122,7.900000000000003,-7.411922690664215e-16
250,3.0,2000,mc_optimal_E,3.995988777669276,24.111487643196256,7.899999999999999,717.9649834929912,7.900000000000003,-7.411922690664215e-16
