,Seconds_start_point,Date_start_point,Seconds_last_point,Date_last_point,Equations_of_line,Monthly_index
0,0.0,2023-01-01 03:30:00,82445.0,2023-01-01 08:46:00,Line 1: y = 0.00000257x + (-0.00000000),0.11277
1,82445.0,2023-01-01 08:46:00,167824.0,2023-01-01 13:21:00,Line 2: y = 0.00000249x + (0.00729433),0.10889
2,167824.0,2023-01-01 13:21:00,246751.0,2023-01-01 13:45:00,Line 3: y = 0.00000269x + (-0.02681305),0.11779
3,246751.0,2023-01-01 13:45:00,352590.0,2023-01-01 17:05:00,Line 4: y = 0.00000201x + (0.14192391),0.08784
4,352590.0,2023-01-01 17:05:00,437270.0,2023-01-01 21:34:00,Line 5: y = 0.00000177x + (0.22546966),0.07746
