INDEX,START_TIME,SEASON,LAMBDA0,LAMBDA_HAT,DELTA_HAT,CUSUM_S,H,COOLDOWN,IN_SPIKE_PERIOD
56,2025-01-14 05:41:46.812809370,Зима,0.0022225503376566,0.004698133826918969,2.1138481083279137,3.39308627070299,3.1000000000000005,30,1
92,2025-01-18 06:57:33.798310626,Зима,0.0022225503376566,0.005857451142684016,2.63546388283829,3.1215547098061167,3.1000000000000005,30,1
248,2025-04-07 09:21:21.990898290,Весна,0.001108393212047,0.002524126768030745,2.277284577888332,3.318479262440562,3.1000000000000005,30,1
292,2025-04-22 04:46:50.248990824,Весна,0.001108393212047,0.0017389842641748106,1.5689235961335635,3.3677525513187,3.1000000000000005,30,0
403,2025-07-04 12:30:13.089643464,Лето,0.0013834066388481,0.0021744452184677817,1.5718048167517424,3.9315069481157723,3.1000000000000005,30,0
440,2025-07-10 08:57:34.128172997,Лето,0.0013834066388481,0.004411602563402242,3.18894129861599,3.159967667703714,3.1000000000000005,30,1
560,2025-09-19 19:55:33.136118633,Осень,0.001435980476776,0.0025500355331346493,1.7758149044337124,3.706890872398673,3.1000000000000005,30,0
595,2025-09-24 15:00:26.790113874,Осень,0.001435980476776,0.004568674526698713,3.1815714771805945,3.5605654141097567,3.1000000000000005,30,1
