CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,13021448,2023-09-19 03:15:00,Восточно-Сибирская,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК",,,,Нарушение электрических характеристик реле аппаратуры АБ,CSH,2023,,,,,,
3,13020548,2023-09-19 09:10:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Обрыв жил сигнально-блокировочного металлического кабеля схемы управления стрелкой,CSH,2023,,,,,,
3,13023150,2023-09-20 04:19:00,Восточно-Сибирская,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК",,,,"Нарушение монтажа стативов для размещения аппаратуры светофоров, указателей и полос",CSH,2023,,,,,,
2,13022004,2023-09-20 10:29:00,Восточно-Сибирская,"В-СИБ, ШЧ-7 СЛЮДЯНКА","8шт 6,82ч",,,Обрыв жил сигнально-блокировочного металлического кабеля рельсовых цепей,CSH,2023,8.0,"6,82ч",,,,
3,13023354,2023-09-21 06:30:00,Восточно-Сибирская,"В-СИБ, ШЧ-1 ТАЙШЕТ",,,,Индевение контактов автопереключателя СП-6,CSH,2023,,,,,,
3,13023238,2023-09-21 06:38:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Нарушение монтажа стативов для размещения устройств АБ,CSH,2023,,,,,,
3,13025870,2023-09-22 01:17:00,Восточно-Сибирская,"В-СИБ, ШЧ-10 ВИХОРЕВКА",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,
3,13027186,2023-09-22 12:05:00,Восточно-Сибирская,"В-СИБ, ШЧ-3 ЗИМА",,,,Неисправность элементов крепления приборов на стативах для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
3,13028441,2023-09-22 13:25:00,Восточно-Сибирская,"В-СИБ, ШЧ-10 ВИХОРЕВКА",,,,"Нарушение монтажа стативов для размещения аппаратуры светофоров, указателей и полос",CSH,2023,,,,,,
2,13025499,2023-09-22 15:11:00,Восточно-Сибирская,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК","12шт (к учету 11) 5,15ч","1шт 0,13ч",,Обрыв жил сигнально-блокировочного металлического кабеля схемы управления стрелкой,CSH,2023,11.0,"5,15ч",1.0,"0,13ч",,
