CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,12815375,2023-05-01 13:02:00,Московская,"МОСК, ИЧ МОСКВА Ш",,,,Износ элементов генератора аппаратуры рельсовых цепей,CSH,2023,,,,,,
2,12815641,2023-05-01 18:54:00,Московская,"МОСК, ШЧ-6","4шт 0,93ч",,"1шт 0,27ч",Закорачивание РЦ,CSH,2023,4.0,"0,93ч",,,1.0,"0,27ч"
3,12815707,2023-05-01 20:35:00,Московская,"МОСК, ШЧ-33",,,,Повышенное переходное сопротивление между элементами ,CSH,2023,,,,,,
2,12816303,2023-05-02 03:46:00,Московская,"МОСК, ШТЦ ДИ","1шт 0,52ч","4шт 0,95ч",,Неисправность элементов трансмиттеров аппаратуры АБ,CSH,2023,1.0,"0,52ч",4.0,"0,95ч",,
2,12817766,2023-05-02 20:00:00,Московская,"МОСК, ШЧ-34","1шт 0,6ч",,"2шт 0,55ч",Неисправность деталей блока АСЛ-ЕН аппаратуры АБ,CSH,2023,1.0,"0,6ч",,,2.0,"0,55ч"
3,12820727,2023-05-03 18:55:00,Московская,"МОСК, ШЧ-33",,,,Обрыв провода (троса) перемычки,CSH,2023,,,,,,
2,12823586,2023-05-05 02:05:00,Московская,"МОСК, ШЧ-28",,"2шт 0,42ч",,Обрыв жил сигнально-блокировочного металлического кабеля рельсовых цепей,CSH,2023,,,2.0,"0,42ч",,
2,12823714,2023-05-05 04:40:00,Московская,"МОСК, ШЧ-6","1шт 0,43ч","1шт 0,1ч","6шт 1,32ч",Неисправность элементов крепления приборов на стативах для размещения постовых устройств ЭЦ,CSH,2023,1.0,"0,43ч",1.0,"0,1ч",6.0,"1,32ч"
2,12825744,2023-05-05 23:08:00,Московская,"МОСК, ШЧ-14",,,"1шт 0,2ч","Нарушение элетрического контакта в болтовых и паечных соединениях, штепсельных разъемах внешнего монтажа аппаратуры светофоров, указателей и полос",CSH,2023,,,,,1.0,"0,2ч"
3,12825809,2023-05-06 00:07:00,Московская,"МОСК, ШЧ-5",,,,Обрыв жил сигнально-блокировочного металлического кабеля рельсовых цепей,CSH,2023,,,,,,
2,12826949,2023-05-06 23:10:00,Московская,"МОСК, ШЧ-24","1шт 0,23ч","1шт 0,15ч",,Пробой элементов преобразователей электропитания рельсовых цепей,CSH,2023,1.0,"0,23ч",1.0,"0,15ч",,
2,12827799,2023-05-07 17:40:00,Московская,"МОСК, ШЧ-8",,"1шт 0,1ч",,Нарушение изоляции стативов для размещения постовых устройств ЭЦ,CSH,2023,,,1.0,"0,1ч",,
3,12829573,2023-05-09 19:10:00,Московская,"МОСК, ШЧ-34",,,,Нарушение контакта в монтаже в ящиках для размещения устройств АБ,CSH,2023,,,,,,
3,12835094,2023-05-12 03:10:00,Московская,"МОСК, ШЧ-34",,,,Неисправность контактной системы реле аппаратуры АБ,CSH,2023,,,,,,
2,12836963,2023-05-12 15:55:00,Московская,"МОСК, ШЧ-34","1шт 0,27ч",,,Отсутствие внешнего энергоснабжения,CSH,2023,1.0,"0,27ч",,,,
3,12842192,2023-05-14 05:25:00,Московская,"МОСК, ШЧ-28",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,
1,12842416,2023-05-16 19:51:00,Московская,"МОСК, ШЧ-31","2шт 2,53ч","1шт 0,4ч","1шт 0,18ч",Залипание якоря реле аппаратуры АБ,CSH,2023,2.0,"2,53ч",1.0,"0,4ч",1.0,"0,18ч"
2,12842473,2023-05-16 22:18:00,Московская,"МОСК, ШЧ-10",,,"2шт 0,42ч",Излом деталей СП-6М,CSH,2023,,,,,2.0,"0,42ч"
2,12847311,2023-05-17 09:30:00,Московская,"МОСК, ШЧ-14",,,"2шт 0,67ч",Неисправность первой межостряковой тяги стрелочного перевода,CSH,2023,,,,,2.0,"0,67ч"
3,12843396,2023-05-17 12:03:00,Московская,"МОСК, ШЧ-34",,,,Неисправность блока или модуля линейного пункта ДК,CSH,2023,,,,,,
2,12844488,2023-05-18 06:04:00,Московская,"МОСК, ШЧ-10","2шт 0,72ч",,,Короткое замыкание монтажа линзового светофора,CSH,2023,2.0,"0,72ч",,,,
3,12845087,2023-05-18 12:00:00,Московская,"МОСК, ШЧ-33",,,,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
3,12845553,2023-05-18 16:07:00,Московская,"МОСК, ШЧ-24",,,,Нарушение герметичности колбы лампы линзового светофора,CSH,2023,,,,,,
3,12850522,2023-05-19 03:50:00,Московская,"МОСК, ШЧ-28",,,,Короткое замыкание внешнего монтажа аппаратуры защиты  рельсовых цепей,CSH,2023,,,,,,
3,12847119,2023-05-19 14:10:00,Московская,"МОСК, ШЧ-17",,,,"Нарушение изоляции шкафов для размещения аппаратуры светофоров, указателей и полос",CSH,2023,,,,,,
1,12847818,2023-05-20 07:30:00,Московская,"МОСК, ШЧ-24","10шт 7,87ч",,"3шт 1,37ч",Короткое замыкание монтажа ящика для размещения устройств АБ,CSH,2023,10.0,"7,87ч",,,3.0,"1,37ч"
3,12848661,2023-05-21 06:00:00,Московская,"МОСК, ШЧ-4",,,,Обрыв сигнально-блокировочного металлического кабеля,CSH,2023,,,,,,
2,12850775,2023-05-22 09:50:00,Московская,"МОСК, ШЧ-28","2шт 0,7ч",,,Нарушение монтажа шкафов для размещения устройств АБ,CSH,2023,2.0,"0,7ч",,,,
2,12850331,2023-05-22 12:47:00,Московская,"МОСК, ШЧ-24",,"1шт 0,2ч",,Нарушение регулировки гарнитуры стрелки,CSH,2023,,,1.0,"0,2ч",,
2,12850759,2023-05-22 16:30:00,Московская,"МОСК, ШЧ-31","1шт 0,93ч","2шт 0,37ч","1шт 0,15ч",Неисправность элементов крепления приборов в шкафах для размещения устройств АБ,CSH,2023,1.0,"0,93ч",2.0,"0,37ч",1.0,"0,15ч"
3,12850760,2023-05-22 16:40:00,Московская,"МОСК, ШЧ-26",,,,Нарушение контакта монтажа в ящиках для размещения схемы управления стрелкой,CSH,2023,,,,,,
1,12851706,2023-05-23 08:10:00,Московская,"МОСК, ШЧ-24","5шт 3,85ч",,,Понижение сопротивления изоляции сигнально-блокировочного металлического кабеля схемы управления стрелкой,CSH,2023,5.0,"3,85ч",,,,
3,12855450,2023-05-25 09:07:00,Московская,"МОСК, ШЧ-15",,,,Влияние посторонних источников питания,CSH,2023,,,,,,
2,12856088,2023-05-25 15:10:00,Московская,"МОСК, ШЧ-28","2шт 0,75ч",,,Нарушение контакта в монтаже в ящиках для размещения устройств АБ,CSH,2023,2.0,"0,75ч",,,,
3,12856203,2023-05-25 17:30:00,Московская,"МОСК, ШЧ-19",,,,"Механическое разрушение, обрыв воронки, муфты линии СЦБ напряжением до 1000 В",CSH,2023,,,,,,
2,12856345,2023-05-25 21:30:00,Московская,"МОСК, ШТЦ ДИ","2шт 0,83ч",,,Перегорание плавкой вставки (проволоки) предохранителей аппаратуры защиты постовых устройств ЭЦ,CSH,2023,2.0,"0,83ч",,,,
1,12856352,2023-05-25 22:11:00,Московская,"МОСК, ШЧ-28","8шт 7,33ч",,,Короткое замыкание изолирующего стыка,CSH,2023,8.0,"7,33ч",,,,
3,12861738,2023-05-26 18:36:00,Московская,"МОСК, ШЧ-28",,,,Обрыв внешнего монтажа аппаратуры защиты устройств АБ,CSH,2023,,,,,,
3,12857633,2023-05-26 19:30:00,Московская,"МОСК, ШЧ-4",,,,Нарушение контакта в монтаже в путевых ящиках для размещения аппаратуры рельсовых цепей,CSH,2023,,,,,,
3,12857797,2023-05-27 02:53:00,Московская,"МОСК, ШЧ-26",,,,"Неисправность элементов крепления приборов на стативах для размещения аппаратуры светофоров, указателей и полос",CSH,2023,,,,,,
2,12858052,2023-05-27 10:50:00,Московская,"МОСК, ШТЦ ДИ",,,"1шт 0,23ч",Межвитковое замыкание обмотки реле аппаратуры постовых устройств ЭЦ,CSH,2023,,,,,1.0,"0,23ч"
2,12858423,2023-05-27 18:08:00,Московская,"МОСК, ШЧ-15","1шт 0,28ч",,"11шт 2,77ч",Обрыв жил сигнально-блокировочного металлического кабеля схемы управления стрелкой,CSH,2023,1.0,"0,28ч",,,11.0,"2,77ч"
2,12858409,2023-05-27 21:49:00,Московская,"МОСК, ШЧ-17",,"1шт 0,28ч",,Повышенное переходное сопротивление между элементами ,CSH,2023,,,1.0,"0,28ч",,
2,12859377,2023-05-29 06:20:00,Московская,"МОСК, ШЧ-34",,"1шт 0,12ч",,Нарушение монтажа шкафов для размещения устройств АБ,CSH,2023,,,1.0,"0,12ч",,
2,12859795,2023-05-29 11:32:00,Московская,"МОСК, ШЧ-28",,,"1шт 0,13ч",Межвитковое замыкание обмотки реле аппаратуры схемы управления стрелкой,CSH,2023,,,,,1.0,"0,13ч"
2,12860105,2023-05-29 14:55:00,Московская,"МОСК, ШЧ-28","4шт 2,85ч","5шт 1,02ч","6шт 1,62ч","Сообщение жил сигнально-блокировочного металлического кабеля светофоров, указателей и полос",CSH,2023,4.0,"2,85ч",5.0,"1,02ч",6.0,"1,62ч"
3,12860245,2023-05-29 16:28:00,Московская,"МОСК, ШЧ-34",,,,Обрыв внешнего монтажа аппаратуры электропитания,CSH,2023,,,,,,
3,12860488,2023-05-29 23:45:00,Московская,"МОСК, ШЧ-35",,,,Ослабление крепления предохранителей аппаратуры защиты АБ,CSH,2023,,,,,,
