CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
2,13160616,2024-01-02 04:54:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-3 (Э)",,"1шт ч(к учету 0,13ч)",,"Основная обмотка, короткое замыкание",CSH,2024,,,1.0,"0,13ч",,
2,13163104,2024-01-04 07:03:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-15",,"1шт ч(к учету 0,12ч)",,"Внутренний монтаж, обрыв",CSH,2024,,,1.0,"0,12ч",,
2,13164273,2024-01-04 23:41:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-5 (Р)",,"2шт ч(к учету 0,45ч)",,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,2.0,"0,45ч",,
2,13173137,2024-01-11 04:15:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-3 (Э)",,"2шт ч(к учету 0,45ч)",,"Обмотка, обрыв",CSH,2024,,,2.0,"0,45ч",,
3,13175638,2024-01-11 23:00:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-4 (Э)","1шт ч(к учету 0,03ч)",,,"Автопереключатель, индевение контактов",CSH,2024,1.0,"0,03ч",,,,
3,13181475,2024-01-15 16:09:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-5 (Р)",,,,"Контактная система, сваривание",CSH,2024,,,,,,
2,13184661,2024-01-18 05:30:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-9","1шт ч(к учету 0,28ч)",,,"Жилы, обрыв",CSH,2024,1.0,"0,28ч",,,,
2,13187818,2024-01-20 18:17:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-16",,,"1шт ч(к учету 0,17)ч",Нарушение контакта трос/штепсель,CSH,2024,,,,,1.0,"0,17ч"
3,13188592,2024-01-21 14:46:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-15",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,
3,13195361,2024-01-26 08:01:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-14 (Э)",,,,Неисправность маршрутизатора,CSH,2024,,,,,,
2,13196100,2024-01-27 05:15:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-4 (Э)",,,"3шт ч(к учету 0,52)ч","Жилы, внутренний обрыв",CSH,2024,,,,,3.0,"0,52ч"
3,13199492,2024-01-30 17:24:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-11",,,,"Обмотка, обрыв",CSH,2024,,,,,,
3,13215330,2024-01-31 09:25:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-3 (Э)",,"1шт ч(к учету 0,02ч)",,"Электродвигатель, постоянного тока (МСП, ДСП), обрыв внутреннего монтажа",CSH,2024,,,1.0,"0,02ч",,
2,13200780,2024-01-31 18:10:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-5 (Р)",,,"2шт ч(к учету 0,2)ч","Контактная система, увеличенное сопротивление контакта",CSH,2024,,,,,2.0,"0,2ч"
2,13204707,2024-02-03 23:02:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-14 (Э)","1шт ч(к учету 0,63ч)",,,Потеря контакта в дужке,CSH,2024,1.0,"0,63ч",,,,
3,13208567,2024-02-06 10:18:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-3 (Э)",,,,Обрыв жил контрольного кабеля линий СЦБ,CSH,2024,,,,,,
3,13221070,2024-02-13 22:19:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-4 (Э)",,,,"Жилы, обрыв",CSH,2024,,,,,,
3,13223764,2024-02-15 08:40:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-3 (Э)",,,,Обрыв жил контрольного кабеля линий СЦБ,CSH,2024,,,,,,
2,13226786,2024-02-17 18:44:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-7","1шт ч(к учету 0,23ч)","2шт ч(к учету 0,15ч)",,Сбой АЛС с задержкой поезда,CSH,2024,1.0,"0,23ч",2.0,"0,15ч",,
3,13249999,2024-02-18 01:43:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-11","2шт ч(к учету 0,22ч)",,,"Срабатывание, атмосферные перенапряжения",CSH,2024,2.0,"0,22ч",,,,
2,13234084,2024-02-23 22:35:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-7","2шт ч(к учету 0,33ч)","1шт ч(к учету 0,22ч)",,"Жилы, внутренний обрыв",CSH,2024,2.0,"0,33ч",1.0,"0,22ч",,
2,13235142,2024-02-25 08:39:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-4 (Э)",,,"1шт ч(к учету 0,18)ч","Жилы, сообщение",CSH,2024,,,,,1.0,"0,18ч"
2,13235445,2024-02-25 11:42:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-5 (Р)",,"3шт ч(к учету 0,38ч)",,"Контактная система, потеря контакта",CSH,2024,,,3.0,"0,38ч",,
2,13237681,2024-02-27 11:43:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-5 (Р)",,"2шт ч(к учету 0,33ч)",,"Конденсатор, обрыв конденсатора",CSH,2024,,,2.0,"0,33ч",,
2,13238234,2024-02-27 21:06:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-15","2шт ч(к учету 0,38ч)",,"1шт ч(к учету 0,2)ч","Автопереключатель, индевение контактов",CSH,2024,2.0,"0,38ч",,,1.0,"0,2ч"
3,13247279,2024-03-05 13:43:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-15",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,
3,13254917,2024-03-11 04:33:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-15",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
2,13255661,2024-03-11 12:15:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-14 (Э)","2шт ч(к учету 1,38ч)",,,Излом провода под гайкой,CSH,2024,2.0,"1,38ч",,,,
2,13272497,2024-03-24 00:34:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-14 (Э)","2шт ч(к учету 0,7ч)",,,"Контактная система, потеря контакта",CSH,2024,2.0,"0,7ч",,,,
2,13276172,2024-03-27 03:44:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-5 (Р)",,"1шт ч(к учету 0,28ч)","1шт ч(к учету 0,35)ч","Внутренний монтаж, обрыв монтажного провода",CSH,2024,,,1.0,"0,28ч",1.0,"0,35ч"
2,13278870,2024-03-28 19:05:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-14 (Э)","2шт ч(к учету 0,97ч)",,,"Автопереключатель, разрегулировка контактов",CSH,2024,2.0,"0,97ч",,,,
2,13279884,2024-03-29 15:40:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-14 (Э)","2шт ч(к учету 0,88ч)",,,"Диод, пробой",CSH,2024,2.0,"0,88ч",,,,
3,13280719,2024-03-30 12:51:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-15",,,,"Контактная система, потеря контакта",CSH,2024,,,,,,
3,13288923,2024-04-04 03:49:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-5 (Р)",,,,"Обмотка, короткое замыкание",CSH,2024,,,,,,
2,13294663,2024-04-07 02:04:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-4 (Э)",,"1шт ч(к учету 0,18ч)",,"Автопереключатель, разрегулировка контактов",CSH,2024,,,1.0,"0,18ч",,
2,13294786,2024-04-07 05:11:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-3 (Э)","1шт ч(к учету 0,23ч)",,"1шт ч(к учету 0,45)ч",Обрыв монтажного провода,CSH,2024,1.0,"0,23ч",,,1.0,"0,45ч"
2,13296080,2024-04-08 04:35:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-7",,"3шт ч(к учету 0,42ч)",,"Конденсатор, короткое замыкание",CSH,2024,,,3.0,"0,42ч",,
2,13305647,2024-04-11 22:43:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-11","2шт ч(к учету 1,03ч)",,,Нарушение контакта трос/штепсель,CSH,2024,2.0,"1,03ч",,,,
3,13305559,2024-04-11 22:56:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-14 (Э)","1шт ч(к учету 0,12ч)",,,"Контактная система, подгар контактов",CSH,2024,1.0,"0,12ч",,,,
3,13307704,2024-04-13 01:55:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-15",,,,Нарушение изоляции,CSH,2024,,,,,,
2,13318904,2024-04-20 09:35:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-11",,,"1шт ч(к учету 0,1)ч","Клеммная колодка резьб, прожег изоляции",CSH,2024,,,,,1.0,"0,1ч"
2,13325495,2024-04-24 00:00:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-15","1шт ч(к учету 0,5ч)",,,"Контактная система, потеря контакта",CSH,2024,1.0,"0,5ч",,,,
2,13332987,2024-04-28 10:07:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-15","2шт ч(к учету 0,6ч)",,,Неисправность болометра,CSH,2024,2.0,"0,6ч",,,,
3,13333146,2024-04-28 12:23:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-15",,,,"Контактная система, потеря контакта",CSH,2024,,,,,,
2,13335658,2024-05-01 05:05:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-3 (Э)","2шт (к учету 1) ч(к учету 0,47ч)","1шт ч(к учету 0,13ч)",,"Контактная система, потеря контакта",CSH,2024,1.0,"0,47ч",1.0,"0,13ч",,
3,13337437,2024-05-02 12:47:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-3 (Э)",,,,Неисправность болометра,CSH,2024,,,,,,
2,13346813,2024-05-07 10:30:00,Юго-Восточная,"Ю-ВОСТ, ИЧ-2 ТАМБОВ Ш",,,"1шт ч(к учету 0,15)ч","Кнопки, механическое заедание кнопки",CSH,2024,,,,,1.0,"0,15ч"
3,13360192,2024-05-15 10:55:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-7",,,,Ослабление крепления монтажных проводов на контактах,CSH,2024,,,,,,
2,13360896,2024-05-15 18:55:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-3 (Э)",,"2шт ч(к учету 0,27ч)",,Излом повода под гайкой,CSH,2024,,,2.0,"0,27ч",,
3,13365020,2024-05-18 16:46:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-14 (Э)",,,,Неисправность болометра,CSH,2024,,,,,,
2,13365460,2024-05-19 06:05:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-15","2шт ч(к учету 1,5ч)","2шт (к учету 1) ч(к учету 0,63ч)",,"Срабатывание, несоответствие номинала",CSH,2024,2.0,"1,5ч",1.0,"0,63ч",,
2,13374314,2024-05-24 17:58:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-9",,"1шт ч(к учету 0,13ч)","1шт ч(к учету 0,32)ч","Жилы, внутренний обрыв",CSH,2024,,,1.0,"0,13ч",1.0,"0,32ч"
2,13375739,2024-05-26 12:41:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-5 (Р)","1шт ч(к учету 0,75ч)","1шт ч(к учету 0,3ч)",,Неисправность,CSH,2024,1.0,"0,75ч",1.0,"0,3ч",,
