CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
2,12647793,2023-01-01 01:29:00,Западно-Сибирская,"З-СИБ, ШЧ-6","2шт (к учету 1) 0,67ч",,,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,CSH,2023,1.0,"0,67ч",,,,
2,12647969,2023-01-01 12:22:00,Западно-Сибирская,"З-СИБ, ШЧ-2","4шт (к учету 3) 1,43ч","1шт 0,23ч",,Неисправность элементов дешифраторной ячейки аппаратуры АБ,CSH,2023,3.0,"1,43ч",1.0,"0,23ч",,
3,12648027,2023-01-01 14:18:00,Западно-Сибирская,"З-СИБ, ШЧ-14",,,,"Повышенное переходное сопротивление между элементами (штепсель-рельс, провод (трос)-штепсель, провод (трос)-наконечник)",CSH,2023,,,,,,
3,12649347,2023-01-03 11:49:00,Западно-Сибирская,"З-СИБ, ШЧ-15",,,,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
2,12649683,2023-01-03 22:15:00,Западно-Сибирская,"З-СИБ, ШЧ-1","1шт 0,32ч",,,Нарушение электрических характеристик реле аппаратуры АБ,CSH,2023,1.0,"0,32ч",,,,
2,12649950,2023-01-04 07:20:00,Западно-Сибирская,"З-СИБ, ИЧ КУЛУНДА Ш","1шт 0,78ч",,,Неисправность контактной системы реле аппаратуры АБ,CSH,2023,1.0,"0,78ч",,,,
2,12650317,2023-01-04 12:03:00,Западно-Сибирская,"З-СИБ, ШЧ-7 (Р)",,,"1шт 0,15ч","Разрегулировка контактов реле аппаратуры светофоров, указателей и полос",CSH,2023,,,,,1.0,"0,15ч"
2,12650688,2023-01-04 20:02:00,Западно-Сибирская,"З-СИБ, ШЧ-2","1шт 0,68ч","1шт 0,17ч",,Короткое замыкание монтажа путевого ящика для размещения аппаратуры рельсовых цепей,CSH,2023,1.0,"0,68ч",1.0,"0,17ч",,
3,12650876,2023-01-05 04:26:00,Западно-Сибирская,"З-СИБ, ШЧ-8",,,,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
3,12651493,2023-01-05 14:03:00,Западно-Сибирская,"З-СИБ, ШЧ-10",,,,Неисправность аппаратуры управления замедлителем,CSH,2023,,,,,,
3,12654272,2023-01-07 14:18:00,Западно-Сибирская,"З-СИБ, ШЧ-20",,,,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
2,12655323,2023-01-08 09:15:00,Западно-Сибирская,"З-СИБ, ШЧ-6","2шт 0,58ч",,,Нарушение контакта в монтаже в путевых ящиках для размещения аппаратуры рельсовых цепей,CSH,2023,2.0,"0,58ч",,,,
3,12656064,2023-01-08 20:47:00,Западно-Сибирская,"З-СИБ, ШЧ-8",,,,Обрыв провода (троса) перемычки,CSH,2023,,,,,,
2,12656299,2023-01-09 02:28:00,Западно-Сибирская,"З-СИБ, ШЧ-7 (Р)","2шт 0,85ч",,,Обрыв электрической цепи элементов дешифраторной ячейки аппаратуры АБ,CSH,2023,2.0,"0,85ч",,,,
3,12656522,2023-01-09 05:57:00,Западно-Сибирская,"З-СИБ, ИЧ ТОМСК Ш",,,,Нарушение контакта монтажа в ящиках для размещения схемы управления стрелкой,CSH,2023,,,,,,
2,12659998,2023-01-10 06:57:00,Западно-Сибирская,"З-СИБ, ШЧ-2","2шт 0,8ч",,,Неисправность элементов пульта-табло постовых устройств ЭЦ,CSH,2023,2.0,"0,8ч",,,,
2,12665703,2023-01-11 22:35:00,Западно-Сибирская,"З-СИБ, ШЧ-5","1шт 0,42ч","1шт 0,23ч",,Неисправность светодиодного модуля светофора,CSH,2023,1.0,"0,42ч",1.0,"0,23ч",,
3,12668923,2023-01-13 03:39:00,Западно-Сибирская,"З-СИБ, ШЧ-14",,,,Повышенное переходное сопротивление между элементами,CSH,2023,,,,,,
2,12670913,2023-01-13 22:21:00,Западно-Сибирская,"З-СИБ, ШЧ-5","18шт (к учету 16) 8,65ч","4шт (к учету 3) 0,92ч",,Нарушение контакта во внутреннем монтаже СП-6М,CSH,2023,16.0,"8,65ч",3.0,"0,92ч",,
2,12671053,2023-01-14 03:34:00,Западно-Сибирская,"З-СИБ, ШЧ-14","1шт 0,67ч",,,Попадание посторонних предметов в СП-6М,CSH,2023,1.0,"0,67ч",,,,
3,12671293,2023-01-14 11:50:00,Западно-Сибирская,"З-СИБ, ШЧ-21",,,,Неисправность светодиодного модуля светофора,CSH,2023,,,,,,
3,12671738,2023-01-15 03:45:00,Западно-Сибирская,"З-СИБ, ШЧ-8",,,,Нарушение регулировочного режима,CSH,2023,,,,,,
3,12671746,2023-01-15 03:50:00,Западно-Сибирская,"З-СИБ, ШЧ-17",,,,Нарушение контакта во внутреннем монтаже пульта-табло постовых устройств ЭЦ,CSH,2023,,,,,,
3,12671810,2023-01-15 06:48:00,Западно-Сибирская,"З-СИБ, ШЧ-10",,,,Неисправность элементов пульта табло устройств ГАЦ,CSH,2023,,,,,,
3,12677984,2023-01-16 06:45:00,Западно-Сибирская,"З-СИБ, ШЧ-10",,,,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
2,12672983,2023-01-16 11:06:00,Западно-Сибирская,"З-СИБ, ШЧ-5",,"3шт 0,6ч",,"Неправильная регулировка выходных параметров (тока, напряжения) зарядных устройств аппаратуры электропитания постовых устройств ЭЦ",CSH,2023,,,3.0,"0,6ч",,
3,12675184,2023-01-18 05:55:00,Западно-Сибирская,"З-СИБ, ШЧ-1",,,,Неисправность аппаратуры управления замедлителем,CSH,2023,,,,,,
3,12675152,2023-01-18 06:30:00,Западно-Сибирская,"З-СИБ, ШЧ-7 (Р)",,,,Обрыв электрической цепи элементов дешифраторной ячейки аппаратуры АБ,CSH,2023,,,,,,
3,12675547,2023-01-18 10:14:00,Западно-Сибирская,"З-СИБ, ШЧ-14",,,,Неисправность элементов крепления приборов на стативах для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
