CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
2,13223583,2024-02-15 07:07:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)","3шт ч(к учету 1,13ч)",,,"Обрыв троса, при путевых работах",CSH,2024,3.0,"1,13ч",,,,
3,13225220,2024-02-16 08:45:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Контактная система, увеличенное сопротивление",CSH,2024,,,,,,
2,13225546,2024-02-16 12:54:00,Горьковская,"ГОРЬК, ШЧ-14","4шт ч(к учету 2,05ч)",,,"Срабатывание, несоответствие номинала",CSH,2024,4.0,"2,05ч",,,,
3,13225743,2024-02-16 16:15:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)",,,,"Лампочки индикации, нарушение контакта",CSH,2024,,,,,,
2,13226173,2024-02-17 06:29:00,Горьковская,"ГОРЬК, ШЧ-12","5шт ч(к учету 1,78ч)","4шт (к учету 3) ч(к учету 1,02ч)","1шт ч(к учету 0,15)ч",Ослабление затяжки болтов,CSH,2024,5.0,"1,78ч",3.0,"1,02ч",1.0,"0,15ч"
2,13226443,2024-02-17 11:12:00,Горьковская,"ГОРЬК, ШЧ-7",,"1шт ч(к учету 0,15ч)",,"Обмотка, короткое замыкание обмотки",CSH,2024,,,1.0,"0,15ч",,
2,13227105,2024-02-18 06:10:00,Горьковская,"ГОРЬК, ШЧ-10","3шт ч(к учету 1,68ч)",,"1шт ч(к учету 0,35)ч","Кнопки, механическое заедание кнопки",CSH,2024,3.0,"1,68ч",,,1.0,"0,35ч"
3,13228419,2024-02-19 11:41:00,Горьковская,"ГОРЬК, ШЧ-3",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,
2,13228634,2024-02-19 12:50:00,Горьковская,"ГОРЬК, ШЧ-3","3шт (к учету 2) ч(к учету 1,65ч)",,"1шт ч(к учету 0,12)ч",Обрыв,CSH,2024,2.0,"1,65ч",,,1.0,"0,12ч"
2,13228881,2024-02-19 17:25:00,Горьковская,"ГОРЬК, ШЧ-10",,,"2шт ч(к учету 0,23)ч","Релейный ОК, МПК, неисправность",CSH,2024,,,,,2.0,"0,23ч"
2,13228907,2024-02-19 19:10:00,Горьковская,"ГОРЬК, ШЧ-7","2шт ч(к учету 0,6ч)",,,"Код 98.0 Другие, кроме перечисленных выше, дефекты и повреждения рельсов, оставленных в пути, опасность эксплуатации которых может быть оценена по ближайшему типоразмеру дефекта, в том числе общая равномерная коррозия рельсов, а также, наличие сварного стыка на расстоянии от 750 мм до 3000 мм (выполненного электро контактной или алюминотермитной сваркой)",CSH,2024,2.0,"0,6ч",,,,
2,13230629,2024-02-21 05:30:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,"1шт ч(к учету 0,38)ч","Нарушение контакта в штепсельных розетках, замятие контакта",CSH,2024,,,,,1.0,"0,38ч"
3,13231732,2024-02-21 14:58:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Контактная система, увеличенное сопротивление",CSH,2024,,,,,,
2,13232072,2024-02-21 20:28:00,Горьковская,"ГОРЬК, ШЧ-14","6шт ч(к учету 2,9ч)","3шт (к учету 2) ч(к учету 0,75ч)",,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,6.0,"2,9ч",2.0,"0,75ч",,
2,13234013,2024-02-23 21:15:00,Горьковская,"ГОРЬК, ШЧ-8","10шт (к учету 7) ч(к учету 6,13ч)","1шт ч(к учету 0,15ч)",,Удар посторонним предметом с проходящего поезда,CSH,2024,7.0,"6,13ч",1.0,"0,15ч",,
3,13234180,2024-02-24 03:07:00,Горьковская,"ГОРЬК, ШЧ-3",,,,"IPU 950 R3, сбой программного обеспечения",CSH,2024,,,,,,
2,13234271,2024-02-24 04:34:00,Горьковская,"ГОРЬК, ШЧ-10","4шт (к учету 2) ч(к учету 1,73ч)",,"3шт (к учету 2) ч(к учету 0,48)ч",Нарушение контакта наконечник/вывод ДТ,CSH,2024,2.0,"1,73ч",,,2.0,"0,48ч"
1,13235034,2024-02-25 03:50:00,Горьковская,"ГОРЬК, ИЧ-3 МУРАШИ Ш","4шт (к учету 2) ч(к учету 3,6ч)",,,Потеря контакта в соединениях датчика,CSH,2024,2.0,"3,6ч",,,,
2,13235127,2024-02-25 08:10:00,Горьковская,"ГОРЬК, ШЧ-8",,"1шт ч(к учету 0,15ч)",,"Кнопки, подгар, сваривание контактов",CSH,2024,,,1.0,"0,15ч",,
