CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,13390045,2024-06-05 08:52:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Плохой контакт зажимов линий СЦБ,CSH,2024,,,,,,
3,13390396,2024-06-05 10:39:00,Октябрьская,"ОКТ, ШЧ-1 (Э)",,,,Влияние посторонних источников питания,CSH,2024,,,,,,
2,13391667,2024-06-05 17:54:00,Октябрьская,"ОКТ, ИЧ-2 Ш","2шт ч(к учету 1,25ч)",,,Неисправность блока контроля напряжения,CSH,2024,2.0,"1,25ч",,,,
2,13391717,2024-06-05 19:07:00,Октябрьская,"ОКТ, ШЧ-19","1шт ч(к учету 0,88ч)",,,"Диод, пробой",CSH,2024,1.0,"0,88ч",,,,
2,13391818,2024-06-05 21:47:00,Октябрьская,"ОКТ, ШЧ-21","3шт ч(к учету 1,27ч)",,,"Жилы, внутренний обрыв",CSH,2024,3.0,"1,27ч",,,,
2,13391819,2024-06-05 22:00:00,Октябрьская,"ОКТ, ШЧ-21","2шт ч(к учету 0,5ч)","1шт ч(к учету 0,17ч)",,"Диод, пробой",CSH,2024,2.0,"0,5ч",1.0,"0,17ч",,
3,13391956,2024-06-06 01:44:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Плохой контакт зажимов линий СЦБ,CSH,2024,,,,,,
3,13392388,2024-06-06 07:33:00,Октябрьская,"ОКТ, ШЧ-19",,,,"Срабатывание, атмосферные перенапряжения",CSH,2024,,,,,,
2,13393085,2024-06-06 11:23:00,Октябрьская,"ОКТ, ШЧ-8","1шт ч(к учету 0,48ч)",,"1шт ч(к учету 0,1)ч","Нарушение контакта в штепсельных розетках, сообщение",CSH,2024,1.0,"0,48ч",,,1.0,"0,1ч"
2,13393318,2024-06-06 13:07:00,Октябрьская,"ОКТ, ШЧ-14 (Р)",,"1шт ч(к учету 0,28ч)",,"Контактная система, увеличенное сопротивление",CSH,2024,,,1.0,"0,28ч",,
3,13393688,2024-06-06 14:42:00,Октябрьская,"ОКТ, ШЧ-15 (Э)",,,,"Нарушение контакта в разъемах блоков, неисправность контактных губок",CSH,2024,,,,,,
