CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,13494441,2024-08-15 09:30:00,Дальневосточная,"Д-ВОСТ, ШЧ-8 (Э)",,,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,,,,,,
2,13495283,2024-08-15 16:13:00,Дальневосточная,"Д-ВОСТ, ШЧ-13 (Э)","2шт (к учету 1) ч(к учету 1,37ч)",,,"Автопереключатель, разрегулировка контактов",CSH,2024,1.0,"1,37ч",,,,
2,13495585,2024-08-16 08:02:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)","2шт ч(к учету 0,45ч)",,,"Нарушение контакта в разъемах блоков, замятие контакта",CSH,2024,0.0,"0,45ч",,,,
2,13498455,2024-08-16 21:10:00,Дальневосточная,"Д-ВОСТ, ШЧ-2 (Э)","4шт ч(к учету 1,68ч)",,,"Срабатывание, воздействие тягового тока",CSH,2024,1.0,"1,68ч",,,,
2,13496542,2024-08-17 06:20:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,"1шт ч(к учету 0,17)ч","Срабатывание, воздействие тягового тока",CSH,2024,,,,,0.0,
3,13496748,2024-08-17 11:47:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
1,13497102,2024-08-17 21:00:00,Дальневосточная,"Д-ВОСТ, ШЧ-4 (Р)","12шт (к учету 11) ч(к учету 8,25ч)",,,Механическое повреждение,CSH,2024,11.0,"8,25ч",,,,
3,13497110,2024-08-17 22:15:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,Обрыв монтажного провода,CSH,2024,,,,,,
2,13500705,2024-08-18 08:33:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,"1шт ч(к учету 0,18)ч",Неисправность выключателей,CSH,2024,,,,,0.0,
3,13497545,2024-08-18 09:15:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,"Кнопки, окисление контактов",CSH,2024,,,,,,
