CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
2,12648174,2023-01-01 20:08:00,Горьковская,"ГОРЬК, ШЧ-3","1шт 0,6ч","1шт 0,13ч","1шт 0,13ч",Нарушение временных характеристик реле аппаратуры АБ,CSH,2023,1.0,"0,6ч",1.0,"0,13ч",1.0,"0,13ч"
2,12648731,2023-01-02 15:45:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)","1шт 0,63ч",,,Нарушение контакта во внутреннем монтаже СП-6,CSH,2023,1.0,"0,63ч",,,,
2,12648796,2023-01-02 19:09:00,Горьковская,"ГОРЬК, ШЧ-10",9шт (к учету 7) 3ч,"2шт 0,22ч",,Другие неисправности тиристорных устройств защиты рельсовых цепей,CSH,2023,7.0,3ч,2.0,"0,22ч",,
3,12649766,2023-01-04 01:51:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)",,,,Нарушение контакта во внутреннем монтаже пульта-табло постовых устройств ЭЦ,CSH,2023,,,,,,
2,12650811,2023-01-05 02:15:00,Горьковская,"ГОРЬК, ШЧ-12","1шт 0,75ч",,,Электрический пробой выравнивателей (ограничителей) аппаратуры защиты рельсовых цепей,CSH,2023,1.0,"0,75ч",,,,
3,12651680,2023-01-05 17:32:00,Горьковская,"ГОРЬК, ИЧ-2 НИЖНИЙ НОВГОРОД Ш",,,,Обрыв плавкой вставки (проволоки) предохранителей аппаратуры защиты рельсовых цепей,CSH,2023,,,,,,
2,12651762,2023-01-05 22:16:00,Горьковская,"ГОРЬК, ШЧ-3","1шт 0,35ч",,,Нарушение временных характеристик реле аппаратуры АБ,CSH,2023,1.0,"0,35ч",,,,
3,12660157,2023-01-06 13:19:00,Горьковская,"ГОРЬК, ШЧ-14",,,,"Другие неисправности разрядников светофоров, указателей и полос",CSH,2023,,,,,,
2,12652859,2023-01-06 15:35:00,Горьковская,"ГОРЬК, ШЧ-14","2шт 0,6ч","1шт 0,48ч","1шт 0,15ч",Другие неисправности внешнего монтажа аппаратуры рельсовых цепей,CSH,2023,2.0,"0,6ч",1.0,"0,48ч",1.0,"0,15ч"
3,12661818,2023-01-06 20:22:00,Горьковская,"ГОРЬК, ШЧ-10",,,,"Нарушение монтажа шкафов для размещения аппаратуры светофоров, указателей и полос",CSH,2023,,,,,,
2,12653233,2023-01-07 00:45:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)",,"1шт 0,2ч",,Нарушение контакта в штепсельном разъеме реле аппаратуры светофоров указателей и полос,CSH,2023,,,1.0,"0,2ч",,
2,12654164,2023-01-07 16:48:00,Горьковская,"ГОРЬК, ШЧ-8","1шт 0,83ч","2шт 1,27ч",,Обрыв жил сигнально-блокировочного металлического кабеля рельсовых цепей,CSH,2023,1.0,"0,83ч",2.0,"1,27ч",,
3,12659031,2023-01-09 19:42:00,Горьковская,"ГОРЬК, ШЧ-14",,,,"Другие неисправности разрядников светофоров, указателей и полос",CSH,2023,,,,,,
2,12659811,2023-01-10 03:20:00,Горьковская,"ГОРЬК, ШЧ-3","2шт 1,02ч",,,Нарушение контакта в монтаже в путевых ящиках для размещения аппаратуры рельсовых цепей,CSH,2023,2.0,"1,02ч",,,,
3,12670406,2023-01-10 06:00:00,Горьковская,"ГОРЬК, ШЧ-10",,,,Потеря контакта в ламподержателе линзового светофора,CSH,2023,,,,,,
2,12659975,2023-01-10 06:48:00,Горьковская,"ГОРЬК, ИЧ-3 МУРАШИ Ш","1шт 0,7ч",,,Ослабление крепления основания датчика,CSH,2023,1.0,"0,7ч",,,,
2,12662670,2023-01-11 01:05:00,Горьковская,"ГОРЬК, ИЧ-3 МУРАШИ Ш","2шт 1,23ч",,,"Повышенное переходное сопротивление между элементами (штепсель-рельс, провод (трос)-штепсель, провод (трос)-наконечник)",CSH,2023,2.0,"1,23ч",,,,
2,12662820,2023-01-11 04:12:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)","6шт 3,07ч",,,Неисправность элементов реле аппаратуры АБ,CSH,2023,6.0,"3,07ч",,,,
3,12664751,2023-01-11 11:27:00,Горьковская,"ГОРЬК, ИЧ-3 МУРАШИ Ш",,,,Неисправность элементов реле аппаратуры схемы управления стрелкой,CSH,2023,,,,,,
2,12668618,2023-01-12 18:37:00,Горьковская,"ГОРЬК, ШЧ-10","1шт 0,35ч",,,Другие неисправности предохранителей аппаратуры защиты рельсовых цепей,CSH,2023,1.0,"0,35ч",,,,
2,12670699,2023-01-13 15:48:00,Горьковская,"ГОРЬК, ИЧ-5 ИЖЕВСК Ш","1шт 0,2ч","1шт 0,13ч",,Обрыв жил сигнально-блокировочного металлического кабеля рельсовых цепей,CSH,2023,1.0,"0,2ч",1.0,"0,13ч",,
2,12670978,2023-01-13 23:27:00,Горьковская,"ГОРЬК, ШЧ-14","1шт 0,68ч","1шт 0,68ч",,Другие неисправности предохранителей аппаратуры защиты АБ,CSH,2023,1.0,"0,68ч",1.0,"0,68ч",,
2,12682589,2023-01-14 03:42:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,"1шт 0,15ч",Неисправность элементов реле аппаратуры постовых устройств ЭЦ,CSH,2023,,,,,1.0,"0,15ч"
2,12671377,2023-01-14 13:21:00,Горьковская,"ГОРЬК, ШЧ-12","7шт (к учету 6) 2,17ч",,"1шт 0,13ч",Другие неисправности АВМ рельсовых цепей,CSH,2023,6.0,"2,17ч",,,1.0,"0,13ч"
