CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
2,13161186,2024-01-02 20:07:00,Куйбышевская,"КБШ, ШЧ-4","1шт ч(к учету 0,32ч)",,,"Срабатывание, несоответствие номинала",CSH,2024,0.0,"0,32ч",,,,
2,13167592,2024-01-08 00:11:00,Куйбышевская,"КБШ, ШЧ-5",,"1шт ч(к учету 0,13ч)",,"Обмотка, обрыв",CSH,2024,,,0.0,"0,13ч",,
2,13208024,2024-01-08 23:26:00,Куйбышевская,"КБШ, ШЧ-16","1шт ч(к учету 0,23ч)","1шт ч(к учету 0,18ч)",,"Срабатывание, коммутационные перенапряжения",CSH,2024,0.0,"0,23ч",0.0,"0,18ч",,
2,13215458,2024-01-18 16:28:00,Куйбышевская,"КБШ, ШЧ-13","2шт ч(к учету 1,43ч)",,,"Счетчики, механические повреждения",CSH,2024,1.0,"1,43ч",,,,
2,13229832,2024-02-20 12:00:00,Куйбышевская,"КБШ, ШЧ-2",,"1шт ч(к учету 0,1ч)",,"Обмотка, обрыв",CSH,2024,,,0.0,"0,1ч",,
2,13242664,2024-02-29 06:40:00,Куйбышевская,"КБШ, ШЧ-1",,"1шт ч(к учету 0,1ч)",,Неисправность резьбовых соединений,CSH,2024,,,0.0,"0,1ч",,
2,13242629,2024-02-29 16:30:00,Куйбышевская,"КБШ, ШЧ-4","1шт ч(к учету 0,5ч)",,,"Срабатывание, атмосферные перенапряжения",CSH,2024,0.0,"0,5ч",,,,
3,13242754,2024-02-29 20:17:00,Куйбышевская,"КБШ, ШЧ-13",,,,"Кнопки, нарушение регулировки контакта при работе внутри пульта",CSH,2024,,,,,,
2,13244513,2024-02-29 20:58:00,Куйбышевская,"КБШ, ШЧ-13","1шт ч(к учету 0,35ч)",,,"Срабатывание (перегорание), коммутационные перенапряжения",CSH,2024,0.0,"0,35ч",,,,
2,13245094,2024-02-29 23:40:00,Куйбышевская,"КБШ, ШЧ-12","1шт ч(к учету 0,27ч)",,,"Конденсатор, обрыв конденсатора",CSH,2024,0.0,"0,27ч",,,,
3,13275464,2024-03-26 11:58:00,Куйбышевская,"КБШ, ШЧ-13",,,,"Срабатывание (перегорание), коммутационные перенапряжения",CSH,2024,,,,,,
3,13283444,2024-03-29 20:08:00,Куйбышевская,"КБШ, ШЧ-9",,,,"Нарушение контакта в разъемах блоков, замятие контакта",CSH,2024,,,,,,
3,13284636,2024-03-31 11:15:00,Куйбышевская,"КБШ, ШЧ-12",,,,"Монтаж, ослабление крепления",CSH,2024,,,,,,
2,13284572,2024-03-31 18:18:00,Куйбышевская,"КБШ, ШЧ-12","1шт ч(к учету 0,27ч)",,,"Монтаж, ослабление крепления",CSH,2024,0.0,"0,27ч",,,,
3,13317084,2024-04-16 10:50:00,Куйбышевская,"КБШ, ШЧ-4",,,,Ослабление крепления,CSH,2024,,,,,,
2,13318012,2024-04-19 11:54:00,Куйбышевская,"КБШ, ШЧ-5",,"1шт ч(к учету 0,2ч)",,"Обмотка, короткое замыкание",CSH,2024,,,0.0,"0,2ч",,
2,13317045,2024-04-22 16:41:00,Куйбышевская,"КБШ, ШЧ-6","1шт ч(к учету 0,25ч)",,,Потеря контакта,CSH,2024,0.0,"0,25ч",,,,
2,13336075,2024-04-27 18:36:00,Куйбышевская,"КБШ, ШЧ-13","1шт ч(к учету 0,27ч)",,,"Диод, пробой",CSH,2024,0.0,"0,27ч",,,,
2,13338371,2024-04-30 12:48:00,Куйбышевская,"КБШ, ШЧ-1","1шт ч(к учету 0,27ч)",,,"Срабатывание, несоответствие номинала",CSH,2024,0.0,"0,27ч",,,,
3,13369148,2024-05-21 14:24:00,Куйбышевская,"КБШ, ШЧ-10",,,,"Кнопки, нарушение состояния паек",CSH,2024,,,,,,
2,13387184,2024-05-31 04:58:00,Куйбышевская,"КБШ, ШЧ-16","1шт ч(к учету 0,27ч)",,,"Срабатывание, коммутационные перенапряжения",CSH,2024,0.0,"0,27ч",,,,
2,13387861,2024-05-31 17:27:00,Куйбышевская,"КБШ, ШЧ-10","1шт ч(к учету 0,27ч)",,,Сбой АЛС с задержкой поезда,CSH,2024,0.0,"0,27ч",,,,
2,13389198,2024-05-31 20:08:00,Куйбышевская,"КБШ, ШЧ-1",,"1шт ч(к учету 0,15ч)",,"Обмотка, короткое замыкание",CSH,2024,,,0.0,"0,15ч",,
3,13394520,2024-06-07 04:15:00,Куйбышевская,"КБШ, ШЧ-5",,,,"Обмотка, короткое замыкание обмотки",CSH,2024,,,,,,
3,13428962,2024-06-28 17:28:00,Куйбышевская,"КБШ, ШЧ-1",,,,"Нарушение контакта в штепсельных розетках, излом розеток",CSH,2024,,,,,,
