,START_TIME,CATEGORY,DELTA_TIME,DELTA_SECONDS,TIME_DIFF,INDEX
164,2024-02-19 19:10:00,3,49 days 15:25:00,71485.0,1310.0,0.20322180916976457
165,2024-02-20 04:01:00,2,50 days 00:16:00,72016.0,531.0,0.20446096654275092
166,2024-02-20 15:00:00,3,50 days 11:15:00,72675.0,659.0,0.2057001239157373
167,2024-02-20 21:16:00,1,50 days 17:31:00,73051.0,376.0,0.20693928128872366
168,2024-02-21 09:00:00,2,51 days 05:15:00,73755.0,704.0,0.20817843866171004
169,2024-02-21 19:00:00,3,51 days 15:15:00,74355.0,600.0,0.2094175960346964
170,2024-02-21 20:34:00,3,51 days 16:49:00,74449.0,94.0,0.21065675340768278
171,2024-02-21 23:18:00,2,51 days 19:33:00,74613.0,164.0,0.21189591078066916
172,2024-02-22 00:50:00,3,51 days 21:05:00,74705.0,92.0,0.21313506815365552
173,2024-02-22 07:20:00,2,52 days 03:35:00,75095.0,390.0,0.2143742255266419
174,2024-02-22 08:37:00,3,52 days 04:52:00,75172.0,77.0,0.21561338289962825
175,2024-02-22 16:25:00,3,52 days 12:40:00,75640.0,468.0,0.21685254027261464
176,2024-02-22 18:57:00,3,52 days 15:12:00,75792.0,152.0,0.218091697645601
177,2024-02-24 16:00:00,3,54 days 12:15:00,78495.0,2703.0,0.21933085501858737
178,2024-02-25 16:31:00,3,55 days 12:46:00,79966.0,1471.0,0.22057001239157373
179,2024-02-27 01:14:00,3,56 days 21:29:00,81929.0,1963.0,0.2218091697645601
180,2024-02-27 02:40:00,2,56 days 22:55:00,82015.0,86.0,0.22304832713754646
181,2024-02-28 00:00:00,1,57 days 20:15:00,83295.0,1280.0,0.22428748451053285
182,2024-02-28 05:50:00,3,58 days 02:05:00,83645.0,350.0,0.2255266418835192
183,2024-02-29 08:00:00,3,59 days 04:15:00,85215.0,1570.0,0.22676579925650558
184,2024-02-29 19:10:00,3,59 days 15:25:00,85885.0,670.0,0.22800495662949194
185,2024-03-01 00:10:00,1,59 days 20:25:00,86185.0,300.0,0.22924411400247832
186,2024-03-01 01:01:00,1,59 days 21:16:00,86236.0,51.0,0.23048327137546468
187,2024-03-01 11:20:00,3,60 days 07:35:00,86855.0,619.0,0.23172242874845106
188,2024-03-02 08:00:00,3,61 days 04:15:00,88095.0,1240.0,0.23296158612143741
189,2024-03-03 01:38:00,2,61 days 21:53:00,89153.0,1058.0,0.2342007434944238
190,2024-03-03 22:39:00,3,62 days 18:54:00,90414.0,1261.0,0.23543990086741015
191,2024-03-04 08:43:00,3,63 days 04:58:00,91018.0,604.0,0.23667905824039653
192,2024-03-04 13:30:00,3,63 days 09:45:00,91305.0,287.0,0.2379182156133829
193,2024-03-05 21:41:00,3,64 days 17:56:00,93236.0,1931.0,0.23915737298636927
194,2024-03-06 15:20:00,3,65 days 11:35:00,94295.0,1059.0,0.24039653035935565
195,2024-03-06 17:26:00,3,65 days 13:41:00,94421.0,126.0,0.241635687732342
196,2024-03-06 20:00:00,3,65 days 16:15:00,94575.0,154.0,0.2428748451053284
197,2024-03-06 23:00:00,3,65 days 19:15:00,94755.0,180.0,0.24411400247831475
198,2024-03-06 23:24:00,3,65 days 19:39:00,94779.0,24.0,0.24535315985130113
199,2024-03-07 03:03:00,1,65 days 23:18:00,94998.0,219.0,0.24659231722428748
200,2024-03-07 18:25:00,3,66 days 14:40:00,95920.0,922.0,0.24783147459727387
201,2024-03-07 21:34:00,3,66 days 17:49:00,96109.0,189.0,0.24907063197026022
202,2024-03-09 13:01:00,3,68 days 09:16:00,98476.0,2367.0,0.2503097893432466
203,2024-03-09 20:00:00,3,68 days 16:15:00,98895.0,419.0,0.25154894671623296
204,2024-03-10 04:24:00,3,69 days 00:39:00,99399.0,504.0,0.2527881040892193
205,2024-03-11 01:21:00,3,69 days 21:36:00,100656.0,1257.0,0.2540272614622057
206,2024-03-11 09:36:00,3,70 days 05:51:00,101151.0,495.0,0.2552664188351921
207,2024-03-12 11:09:00,2,71 days 07:24:00,102684.0,1533.0,0.25650557620817843
208,2024-03-13 09:08:00,3,72 days 05:23:00,104003.0,1319.0,0.2577447335811648
209,2024-03-14 12:38:00,3,73 days 08:53:00,105653.0,1650.0,0.2589838909541512
210,2024-03-14 14:49:00,1,73 days 11:04:00,105784.0,131.0,0.26022304832713755
211,2024-03-14 19:03:00,3,73 days 15:18:00,106038.0,254.0,0.2614622057001239
