CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
2,12956629,2023-08-05 14:17:00,Калининградская,"КЛГ, ШЧ-1",,,"3шт 0,42ч",Нарушение изоляции на стрелке,CSH,2023,,,,,3.0,"0,42ч",194 days 20:37:00,280597.0,3995.0,26,0.7352941176470589
3,12957318,2023-08-06 08:53:00,Калининградская,"КЛГ, ШЧ-1",,,,Неисправности напольного блока питания устройств счета осей,CSH,2023,,,,,,,195 days 15:13:00,281713.0,1116.0,27,0.7647058823529411
2,12957938,2023-08-06 21:00:00,Калининградская,"КЛГ, ШЧ-1",,,"4шт 1,48ч",Короткое замыкание (пробой) элементов генератора ТРЦ аппаратуры рельсовых цепей,CSH,2023,,,,,4.0,"1,48ч",196 days 03:20:00,282440.0,727.0,28,0.7941176470588235
2,12978139,2023-08-20 07:50:00,Калининградская,"КЛГ, ШЧ-1","1шт 0,48ч",,,"Неисправность платы концентратора информации, объектного контроллера",CSH,2023,1.0,"0,48ч",,,,,209 days 14:10:00,301810.0,19370.0,29,0.8235294117647058
3,12985267,2023-08-26 04:20:00,Калининградская,"КЛГ, ШЧ-1",,,,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,CSH,2023,,,,,,,215 days 10:40:00,310240.0,8430.0,30,0.8529411764705882
3,13011658,2023-09-13 06:11:00,Калининградская,"КЛГ, ШЧ-1",,,,Разрегулировка контактов элементов пульта-табло постовых устройств ЭЦ,CSH,2023,,,,,,,233 days 12:31:00,336271.0,26031.0,31,0.8823529411764706
3,13041393,2023-10-04 11:40:00,Калининградская,"КЛГ, ШЧ-1",,,,Нарушение регулировки усилия перевода СП-6М,CSH,2023,,,,,,,254 days 18:00:00,366840.0,30569.0,32,0.9117647058823529
3,13046011,2023-10-07 08:49:00,Калининградская,"КЛГ, ШЧ-1",,,,Снижение емкости аккумуляторов электропитания ПС,CSH,2023,,,,,,,257 days 15:09:00,370989.0,4149.0,33,0.9411764705882353
3,13049588,2023-10-10 07:44:00,Калининградская,"КЛГ, ШЧ-1",,,,Нарушение электрических характеристик реле аппаратуры ПС,CSH,2023,,,,,,,260 days 14:04:00,375244.0,4255.0,34,0.9705882352941176
3,13054461,2023-10-12 10:29:00,Калининградская,"КЛГ, ШЧ-1",,,,Понижение сопротивления изоляции монтажа сигнально-блокировочного металлического кабеля рельсовых цепей,CSH,2023,,,,,,,262 days 16:49:00,378289.0,3045.0,35,1.0
