,START_TIME,CATEGORY,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX
0,2024-01-01 03:45:00,3,0 days 00:00:00,0.0,,0.0
1,2024-01-02 04:00:00,3,1 days 00:15:00,1455.0,1455.0,0.001851851851851852
2,2024-01-02 13:57:00,3,1 days 10:12:00,2052.0,597.0,0.003703703703703704
3,2024-01-02 18:47:00,3,1 days 15:02:00,2342.0,290.0,0.005555555555555556
4,2024-01-03 06:48:00,3,2 days 03:03:00,3063.0,721.0,0.007407407407407408
5,2024-01-03 10:59:00,3,2 days 07:14:00,3314.0,251.0,0.009259259259259259
6,2024-01-03 22:35:00,3,2 days 18:50:00,4010.0,696.0,0.011111111111111112
7,2024-01-04 01:36:00,3,2 days 21:51:00,4191.0,181.0,0.012962962962962964
8,2024-01-04 21:33:00,3,3 days 17:48:00,5388.0,1197.0,0.014814814814814815
9,2024-01-05 20:19:00,3,4 days 16:34:00,6754.0,1366.0,0.016666666666666666
10,2024-01-05 22:00:00,3,4 days 18:15:00,6855.0,101.0,0.018518518518518517
11,2024-01-07 00:30:00,3,5 days 20:45:00,8445.0,1590.0,0.020370370370370372
12,2024-01-07 01:30:00,3,5 days 21:45:00,8505.0,60.0,0.022222222222222223
13,2024-01-07 09:17:00,3,6 days 05:32:00,8972.0,467.0,0.024074074074074074
14,2024-01-07 10:49:00,3,6 days 07:04:00,9064.0,92.0,0.02592592592592593
15,2024-01-08 01:21:00,3,6 days 21:36:00,9936.0,872.0,0.02777777777777778
16,2024-01-08 05:00:00,3,7 days 01:15:00,10155.0,219.0,0.02962962962962963
17,2024-01-08 05:10:00,3,7 days 01:25:00,10165.0,10.0,0.031481481481481485
18,2024-01-08 09:10:00,3,7 days 05:25:00,10405.0,240.0,0.03333333333333333
19,2024-01-09 00:00:00,3,7 days 20:15:00,11295.0,890.0,0.03518518518518519
20,2024-01-09 11:49:00,3,8 days 08:04:00,12004.0,709.0,0.037037037037037035
21,2024-01-10 06:00:00,3,9 days 02:15:00,13095.0,1091.0,0.03888888888888889
22,2024-01-10 10:22:00,3,9 days 06:37:00,13357.0,262.0,0.040740740740740744
23,2024-01-11 04:11:00,3,10 days 00:26:00,14426.0,1069.0,0.04259259259259259
24,2024-01-12 06:34:00,3,11 days 02:49:00,16009.0,1583.0,0.044444444444444446
25,2024-01-12 07:04:00,3,11 days 03:19:00,16039.0,30.0,0.0462962962962963
26,2024-01-12 08:58:00,3,11 days 05:13:00,16153.0,114.0,0.04814814814814815
27,2024-01-13 11:40:00,3,12 days 07:55:00,17755.0,1602.0,0.05
28,2024-01-14 08:00:00,3,13 days 04:15:00,18975.0,1220.0,0.05185185185185186
29,2024-01-14 15:23:00,3,13 days 11:38:00,19418.0,443.0,0.053703703703703705
30,2024-01-16 15:03:00,3,15 days 11:18:00,22278.0,2860.0,0.05555555555555556
31,2024-01-16 23:11:00,3,15 days 19:26:00,22766.0,488.0,0.05740740740740741
32,2024-01-17 00:41:00,3,15 days 20:56:00,22856.0,90.0,0.05925925925925926
33,2024-01-17 03:12:00,3,15 days 23:27:00,23007.0,151.0,0.061111111111111116
34,2024-01-17 05:40:00,3,16 days 01:55:00,23155.0,148.0,0.06296296296296297
35,2024-01-17 08:00:00,3,16 days 04:15:00,23295.0,140.0,0.06481481481481481
36,2024-01-18 11:22:00,3,17 days 07:37:00,24937.0,1642.0,0.06666666666666667
37,2024-01-18 13:08:00,3,17 days 09:23:00,25043.0,106.0,0.06851851851851852
38,2024-01-18 23:59:00,3,17 days 20:14:00,25694.0,651.0,0.07037037037037037
39,2024-01-19 00:55:00,3,17 days 21:10:00,25750.0,56.0,0.07222222222222223
40,2024-01-19 05:01:00,3,18 days 01:16:00,25996.0,246.0,0.07407407407407407
41,2024-01-19 07:18:00,3,18 days 03:33:00,26133.0,137.0,0.07592592592592592
42,2024-01-19 09:30:00,3,18 days 05:45:00,26265.0,132.0,0.07777777777777778
43,2024-01-20 06:42:00,3,19 days 02:57:00,27537.0,1272.0,0.07962962962962963
44,2024-01-20 12:50:00,3,19 days 09:05:00,27905.0,368.0,0.08148148148148149
45,2024-01-20 17:58:00,3,19 days 14:13:00,28213.0,308.0,0.08333333333333334
46,2024-01-21 02:23:00,3,19 days 22:38:00,28718.0,505.0,0.08518518518518518
47,2024-01-21 11:56:00,3,20 days 08:11:00,29291.0,573.0,0.08703703703703704
48,2024-01-21 20:03:00,3,20 days 16:18:00,29778.0,487.0,0.08888888888888889
49,2024-01-22 13:11:00,3,21 days 09:26:00,30806.0,1028.0,0.09074074074074075
50,2024-01-23 01:06:00,3,21 days 21:21:00,31521.0,715.0,0.0925925925925926
51,2024-01-23 08:31:00,3,22 days 04:46:00,31966.0,445.0,0.09444444444444444
52,2024-01-24 14:43:00,3,23 days 10:58:00,33778.0,1812.0,0.0962962962962963
53,2024-01-25 03:38:00,3,23 days 23:53:00,34553.0,775.0,0.09814814814814815
54,2024-01-26 15:50:00,3,25 days 12:05:00,36725.0,2172.0,0.1
55,2024-01-27 10:00:00,3,26 days 06:15:00,37815.0,1090.0,0.10185185185185186
56,2024-01-29 08:00:00,3,28 days 04:15:00,40575.0,2760.0,0.10370370370370371
57,2024-01-30 09:10:00,3,29 days 05:25:00,42085.0,1510.0,0.10555555555555556
58,2024-01-30 11:45:00,3,29 days 08:00:00,42240.0,155.0,0.10740740740740741
59,2024-02-02 02:12:00,3,31 days 22:27:00,45987.0,3747.0,0.10925925925925926
60,2024-02-05 00:00:00,3,34 days 20:15:00,50175.0,4188.0,0.11111111111111112
61,2024-02-05 03:20:00,3,34 days 23:35:00,50375.0,200.0,0.11296296296296297
62,2024-02-05 22:19:00,3,35 days 18:34:00,51514.0,1139.0,0.11481481481481481
63,2024-02-06 00:18:00,3,35 days 20:33:00,51633.0,119.0,0.11666666666666667
64,2024-02-06 04:59:00,3,36 days 01:14:00,51914.0,281.0,0.11851851851851852
65,2024-02-06 22:57:00,3,36 days 19:12:00,52992.0,1078.0,0.12037037037037038
66,2024-02-07 05:25:00,3,37 days 01:40:00,53380.0,388.0,0.12222222222222223
67,2024-02-07 08:00:00,3,37 days 04:15:00,53535.0,155.0,0.12407407407407407
68,2024-02-08 00:50:00,3,37 days 21:05:00,54545.0,1010.0,0.12592592592592594
69,2024-02-08 05:15:00,3,38 days 01:30:00,54810.0,265.0,0.1277777777777778
70,2024-02-08 06:46:00,3,38 days 03:01:00,54901.0,91.0,0.12962962962962962
71,2024-02-08 13:10:00,3,38 days 09:25:00,55285.0,384.0,0.13148148148148148
72,2024-02-09 22:07:00,3,39 days 18:22:00,57262.0,1977.0,0.13333333333333333
73,2024-02-11 08:20:00,3,41 days 04:35:00,59315.0,2053.0,0.13518518518518519
74,2024-02-12 00:00:00,3,41 days 20:15:00,60255.0,940.0,0.13703703703703704
75,2024-02-13 02:44:00,3,42 days 22:59:00,61859.0,1604.0,0.1388888888888889
76,2024-02-13 07:35:00,3,43 days 03:50:00,62150.0,291.0,0.14074074074074075
77,2024-02-14 07:04:00,3,44 days 03:19:00,63559.0,1409.0,0.1425925925925926
78,2024-02-14 13:00:00,3,44 days 09:15:00,63915.0,356.0,0.14444444444444446
79,2024-02-14 13:40:00,3,44 days 09:55:00,63955.0,40.0,0.1462962962962963
80,2024-02-14 23:56:00,3,44 days 20:11:00,64571.0,616.0,0.14814814814814814
81,2024-02-15 12:03:00,3,45 days 08:18:00,65298.0,727.0,0.15
82,2024-02-15 20:01:00,3,45 days 16:16:00,65776.0,478.0,0.15185185185185185
83,2024-02-16 02:52:00,3,45 days 23:07:00,66187.0,411.0,0.1537037037037037
84,2024-02-16 03:19:00,3,45 days 23:34:00,66214.0,27.0,0.15555555555555556
85,2024-02-16 09:00:00,3,46 days 05:15:00,66555.0,341.0,0.1574074074074074
86,2024-02-17 00:03:00,3,46 days 20:18:00,67458.0,903.0,0.15925925925925927
87,2024-02-17 03:38:00,3,46 days 23:53:00,67673.0,215.0,0.16111111111111112
88,2024-02-17 16:00:00,3,47 days 12:15:00,68415.0,742.0,0.16296296296296298
89,2024-02-18 21:20:00,3,48 days 17:35:00,70175.0,1760.0,0.16481481481481483
90,2024-02-19 19:10:00,3,49 days 15:25:00,71485.0,1310.0,0.16666666666666669
91,2024-02-20 15:00:00,3,50 days 11:15:00,72675.0,1190.0,0.1685185185185185
92,2024-02-21 19:00:00,3,51 days 15:15:00,74355.0,1680.0,0.17037037037037037
93,2024-02-21 20:34:00,3,51 days 16:49:00,74449.0,94.0,0.17222222222222222
94,2024-02-22 00:50:00,3,51 days 21:05:00,74705.0,256.0,0.17407407407407408
95,2024-02-22 08:37:00,3,52 days 04:52:00,75172.0,467.0,0.17592592592592593
96,2024-02-22 16:25:00,3,52 days 12:40:00,75640.0,468.0,0.17777777777777778
97,2024-02-22 18:57:00,3,52 days 15:12:00,75792.0,152.0,0.17962962962962964
98,2024-02-24 16:00:00,3,54 days 12:15:00,78495.0,2703.0,0.1814814814814815
99,2024-02-25 16:31:00,3,55 days 12:46:00,79966.0,1471.0,0.18333333333333335
