FILE_NAME,ENTITY_TYPE,ENTITY_NAME,YEAR,SEASON,SEASON_INDEX,N,TIME_DIFF_MEAN,LAMBDA_MLE,LAMBDA_FITTER,LAMBDA_MONTH,KS_STAT,KS_PVALUE,KS_OK,KS_ALPHA
Восточно-Сибирская_2023.csv,road,Восточно-Сибирская,2023,Зима,1,279,302.4121863799283,0.0033067450487715266,0.0033177158893619046,143.32532642043427,0.05373758506087967,0.38255153608426884,True,0.05
Восточно-Сибирская_2023.csv,road,Восточно-Сибирская,2023,Весна,2,369,359.05149051490514,0.0027851158578005887,0.002792894392261639,120.65303774570282,0.06170205197782283,0.11549022826458422,True,0.05
Восточно-Сибирская_2023.csv,road,Восточно-Сибирская,2023,Лето,3,452,293.0353982300885,0.0034125570017817775,0.0034242424242424243,147.92727272727274,0.030142322605078098,0.7943843460097575,True,0.05
Восточно-Сибирская_2023.csv,road,Восточно-Сибирская,2023,Осень,4,194,451.9587628865979,0.0022125912408759124,0.0022524614527215307,97.30633475757013,0.03983873865855908,0.9055483181688594,True,0.05
