FILE_NAME,ENTITY_TYPE,ENTITY_NAME,YEAR,SEASON,SEASON_INDEX,N,TIME_DIFF_MEAN,LAMBDA_MLE,LAMBDA_FITTER,LAMBDA_MONTH,KS_STAT,KS_PVALUE,KS_OK,KS_ALPHA
Дальневосточная_2023.csv,road,Дальневосточная,2023,Зима,1,154,541.4415584415584,0.0018469213979036244,0.001860667423821376,80.38083270908345,0.04021647656837456,0.9559757261489498,True,0.05
Дальневосточная_2023.csv,road,Дальневосточная,2023,Весна,2,246,540.5121951219512,0.0018500970172826137,0.0018569681597898455,80.22102450292132,0.024667463300768855,0.9974978604743208,True,0.05
Дальневосточная_2023.csv,road,Дальневосточная,2023,Лето,3,295,449.2983050847458,0.002225692794036652,0.002230657552477164,96.36440626701348,0.0480557729830266,0.4885364591120458,True,0.05
Дальневосточная_2023.csv,road,Дальневосточная,2023,Осень,4,150,583.6466666666666,0.0017133653923035628,0.0017163060516951383,74.14442143322998,0.049640793166948805,0.8354332537027459,True,0.05
