FILE_NAME,ENTITY_TYPE,ENTITY_NAME,YEAR,SEASON,SEASON_INDEX,N,TIME_DIFF_MEAN,LAMBDA_MLE,LAMBDA_FITTER,LAMBDA_MONTH,KS_STAT,KS_PVALUE,KS_OK,KS_ALPHA
Забайкальская_2024.csv,road,Забайкальская,2024,Зима,1,193,665.0,0.0015037593984962407,0.0015128593040847202,65.35552193645991,0.05409243697072813,0.60514443928873,True,0.05
Забайкальская_2024.csv,road,Забайкальская,2024,Весна,2,170,777.9882352941177,0.001285366480666576,0.0013315787824670238,57.52420340257543,0.05519530159719055,0.6575232823332096,True,0.05
Забайкальская_2024.csv,road,Забайкальская,2024,Лето,3,210,632.3857142857142,0.001581313393724445,0.0015863303646293653,68.52947175198858,0.024655811333577277,0.9992488629643516,True,0.05
Забайкальская_2024.csv,road,Забайкальская,2024,Осень,4,195,671.8923076923077,0.0014883337531197765,0.0015040029617289093,64.97292794668888,0.05056835756660094,0.6816396670580335,True,0.05
