FILE_NAME,ENTITY_TYPE,ENTITY_NAME,YEAR,SEASON,SEASON_INDEX,N,TIME_DIFF_MEAN,LAMBDA_MLE,LAMBDA_FITTER,LAMBDA_MONTH,KS_STAT,KS_PVALUE,KS_OK,KS_ALPHA
Октябрьская_2023.csv,road,Октябрьская,2023,Зима,1,216,388.8888888888889,0.0025714285714285713,0.002578057863076482,111.37209968490403,0.05515270265874325,0.5093551521528923,True,0.05
Октябрьская_2023.csv,road,Октябрьская,2023,Весна,2,376,352.1223404255319,0.002839922053203221,0.0028643254361240193,123.73885884055764,0.018270073185092828,0.9994248006937683,True,0.05
Октябрьская_2023.csv,road,Октябрьская,2023,Лето,3,524,252.61259541984734,0.003958630797241046,0.003974363836322955,171.69251772915166,0.023967678720610897,0.9169720797684576,True,0.05
Октябрьская_2023.csv,road,Октябрьская,2023,Осень,4,279,312.82078853046596,0.0031967184939903984,0.0032069702751787396,138.54111588772156,0.031274838268335436,0.9397879955891515,True,0.05
