FILE_NAME,ENTITY_TYPE,ENTITY_NAME,YEAR,SEASON,SEASON_INDEX,N,TIME_DIFF_MEAN,LAMBDA_MLE,LAMBDA_FITTER,LAMBDA_MONTH,KS_STAT,KS_PVALUE,KS_OK,KS_ALPHA
Куйбышевская_2024.csv,road,Куйбышевская,2024,Зима,1,35,3613.2571428571428,0.0002767586032388664,0.0002775266822081609,11.989152671392551,0.3452983348565345,0.00031253110032993404,False,0.05
Куйбышевская_2024.csv,road,Куйбышевская,2024,Лето,3,32,4142.5625,0.000241396478628868,0.00024145476495887724,10.430845846223496,0.4263848226797996,8.509910584246119e-06,False,0.05
