,Seconds_start_point,Date_start_point,Seconds_last_point,Date_last_point,Equations_of_line,Monthly_index
0,0.0,2023-01-01 13:33:00,61022.0,2023-01-01 17:22:00,Line 1: y = 0.00000418x + (0.00000000),0.18287
1,61022.0,2023-01-01 17:22:00,144116.0,2023-01-01 21:03:00,Line 2: y = 0.00000307x + (0.06767564),0.1343
2,144116.0,2023-01-01 21:03:00,268593.0,2023-01-01 21:40:00,Line 3: y = 0.00000205x + (0.21458035),0.08965
3,268593.0,2023-01-01 21:40:00,436485.0,2023-01-03 12:26:00,Line 4: y = 0.00000137x + (0.39749894),0.05982
