CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
2,12991658,2023-09-01 07:29:00,Приволжская,"ПРИВ, ШЧ-7 (Э)",,,"1шт 0,2ч",Другие неисправности разрядников рельсовых цепей,CSH,2023,,,,,1.0,"0,2ч",243 days 06:00:00,350280.0,126.0,6635,0.8187091200789831
3,12992599,2023-09-01 08:55:00,Октябрьская,"ОКТ, ШЧ-8",,,,Умышленное выключение СП-6М,CSH,2023,,,,,,,243 days 07:26:00,350366.0,86.0,6636,0.8188325311612983
3,12992009,2023-09-01 10:40:00,Западно-Сибирская,"З-СИБ, ИЧ ТОМСК Ш",,,,Неисправность элементов крепления приборов на стативах для размещения устройств АБ,CSH,2023,,,,,,,243 days 09:11:00,350471.0,105.0,6637,0.8189559422436135
2,12992012,2023-09-01 10:58:00,Западно-Сибирская,"З-СИБ, ШЧ-8","1шт 0,97ч",,"1шт 0,43ч",Нарушение контакта монтажа в ящиках для размещения схемы управления стрелкой,CSH,2023,1.0,"0,97ч",,,1.0,"0,43ч",243 days 09:29:00,350489.0,18.0,6638,0.8190793533259286
2,12992600,2023-09-01 19:25:00,Юго-Восточная,"Ю-ВОСТ, ШЧ-5 (Р)","2шт 0,5ч","5шт 1,55ч","3шт 1,67ч",Неисправность контактной системы реле аппаратуры постовых устройств ЭЦ,CSH,2023,2.0,"0,5ч",5.0,"1,55ч",3.0,"1,67ч",243 days 17:56:00,350996.0,507.0,6639,0.8192027644082439
2,12992603,2023-09-01 19:57:00,Октябрьская,"ОКТ, ШЧ-14 (Р)","1шт 0,2ч",,"1шт 0,15ч",Нарушение электрических характеристик реле аппаратуры рельсовых цепей,CSH,2023,1.0,"0,2ч",,,1.0,"0,15ч",243 days 18:28:00,351028.0,32.0,6640,0.8193261754905591
3,12992614,2023-09-01 20:01:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,Износ навесного монтажа аппаратуры РЦ,CSH,2023,,,,,,,243 days 18:32:00,351032.0,4.0,6641,0.8194495865728743
2,12992640,2023-09-01 20:11:00,Восточно-Сибирская,"В-СИБ, ШЧ-8 УЛАН-УДЭ","3шт 1,02ч",,,Неисправность элементов реле аппаратуры постовых устройств ЭЦ,CSH,2023,3.0,"1,02ч",,,,,243 days 18:42:00,351042.0,10.0,6642,0.8195729976551894
3,12992642,2023-09-01 21:22:00,Московская,"МОСК, ШЧ-35",,,,Обрыв провода (троса) перемычки,CSH,2023,,,,,,,243 days 19:53:00,351113.0,71.0,6643,0.8196964087375046
3,12996535,2023-09-01 22:27:00,Красноярская,"КРАС, ШЧ-11 (Э)",,,,Неисправность блока или модуля линейного пункта ДЦ,CSH,2023,,,,,,,243 days 20:58:00,351178.0,65.0,6644,0.8198198198198198
3,12992680,2023-09-01 22:50:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Неисправность элементов реле аппаратуры рельсовых цепей,CSH,2023,,,,,,,243 days 21:21:00,351201.0,23.0,6645,0.8199432309021351
3,12992693,2023-09-01 23:24:00,Забайкальская,"ЗАБ, ШЧ-9",,,,Нарушение контакта в монтаже в путевых ящиках для размещения аппаратуры рельсовых цепей,CSH,2023,,,,,,,243 days 21:55:00,351235.0,34.0,6646,0.8200666419844502
2,12992706,2023-09-01 23:45:00,Южно-Уральская,"Ю-УР, ШЧ-4 (Э)","1шт 0,73ч",,,Неисправность элементов крепления приборов на стативах для размещения постовых устройств ЭЦ,CSH,2023,1.0,"0,73ч",,,,,243 days 22:16:00,351256.0,21.0,6647,0.8201900530667654
3,12992763,2023-09-02 01:14:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,,243 days 23:45:00,351345.0,89.0,6648,0.8203134641490806
3,12992728,2023-09-02 01:31:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,Обрыв жил сигнально-блокировочного металлического кабеля схемы управления стрелкой,CSH,2023,,,,,,,244 days 00:02:00,351362.0,17.0,6649,0.8204368752313957
2,12992748,2023-09-02 02:57:00,Западно-Сибирская,"З-СИБ, ШЧ-11",,,"1шт 0,12ч",Обрыв жил сигнально-блокировочного металлического кабеля рельсовых цепей,CSH,2023,,,,,1.0,"0,12ч",244 days 01:28:00,351448.0,86.0,6650,0.8205602863137109
3,12992745,2023-09-02 03:21:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,Электрический пробой элементов тиристорных устройств защиты рельсовых цепей,CSH,2023,,,,,,,244 days 01:52:00,351472.0,24.0,6651,0.8206836973960262
3,12992761,2023-09-02 03:21:00,Красноярская,"КРАС, ШЧ-7 (Э)",,,,"Обрыв внешнего монтажа аппаратуры защиты  светофоров, указателей и полос",CSH,2023,,,,,,,244 days 01:52:00,351472.0,0.0,6652,0.8208071084783414
2,12992767,2023-09-02 03:25:00,Московская,"МОСК, ШЧ-8","6шт 2,3ч",,,Обрыв монтажа линзового светофора,CSH,2023,6.0,"2,3ч",,,,,244 days 01:56:00,351476.0,4.0,6653,0.8209305195606565
2,12992770,2023-09-02 04:00:00,Южно-Уральская,"Ю-УР, ШЧ-4 (Э)","4шт 1,47ч",,,Нарушение контакта монтажа в ящиках для размещения схемы управления стрелкой,CSH,2023,4.0,"1,47ч",,,,,244 days 02:31:00,351511.0,35.0,6654,0.8210539306429717
2,12992772,2023-09-02 04:12:00,Восточно-Сибирская,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК","9шт 6,52ч","1шт 0,15ч",,Сообщение жил сигнально-блокировочного металлического кабеля схемы управления стрелкой,CSH,2023,9.0,"6,52ч",1.0,"0,15ч",,,244 days 02:43:00,351523.0,12.0,6655,0.8211773417252869
