,Seconds_start_point,Date_start_point,Seconds_last_point,Date_last_point,Equations_of_line,Monthly_index
0,0.0,2023-01-01 06:41:00,98830.0,2023-01-01 07:40:00,Line 1: y = 0.00000254x + (0.00000000),0.11117
1,98830.0,2023-01-01 07:40:00,204764.0,2023-01-01 13:10:00,Line 2: y = 0.00000237x + (0.01682123),0.10371
2,204764.0,2023-01-01 13:10:00,327685.0,2023-01-01 16:42:00,Line 3: y = 0.00000204x + (0.08382495),0.08938
3,327685.0,2023-01-01 16:42:00,436706.0,2023-01-01 19:55:00,Line 4: y = 0.00000225x + (0.01364769),0.09876
