,Seconds_start_point,Date_start_point,Seconds_last_point,Date_last_point,Equations_of_line,Monthly_index
0,0.0,2023-01-01 07:15:00,63211.0,2023-01-02 11:05:00,Line 1: y = 0.00000321x + (0.00000000),0.14079
1,63211.0,2023-01-02 11:05:00,169945.0,2023-01-03 00:11:00,Line 2: y = 0.00000190x + (0.08285094),0.08338
2,169945.0,2023-01-03 00:11:00,278333.0,2023-01-03 01:00:00,Line 3: y = 0.00000187x + (0.08778769),0.08211
3,278333.0,2023-01-03 01:00:00,355492.0,2023-01-03 03:08:00,Line 4: y = 0.00000252x + (-0.09151803),0.11032
4,355492.0,2023-01-03 03:08:00,437323.0,2023-01-04 02:18:00,Line 5: y = 0.00000237x + (-0.04039643),0.10402
