,START_TIME,CATEGORY,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX
0,2023-01-03 00:11:00,2,0 days 00:00:00,0.0,,0.0
1,2023-01-05 14:56:00,2,2 days 14:45:00,3765.0,3765.0,0.007936507936507936
2,2023-01-06 01:25:00,2,3 days 01:14:00,4394.0,629.0,0.015873015873015872
3,2023-01-06 14:44:00,2,3 days 14:33:00,5193.0,799.0,0.023809523809523808
4,2023-01-10 03:43:00,2,7 days 03:32:00,10292.0,5099.0,0.031746031746031744
5,2023-01-13 05:38:00,2,10 days 05:27:00,14727.0,4435.0,0.03968253968253968
6,2023-01-17 05:48:00,2,14 days 05:37:00,20497.0,5770.0,0.047619047619047616
7,2023-01-17 23:57:00,2,14 days 23:46:00,21586.0,1089.0,0.05555555555555555
8,2023-01-19 04:17:00,2,16 days 04:06:00,23286.0,1700.0,0.06349206349206349
9,2023-01-20 00:46:00,2,17 days 00:35:00,24515.0,1229.0,0.07142857142857142
10,2023-01-21 15:59:00,2,18 days 15:48:00,26868.0,2353.0,0.07936507936507936
11,2023-01-22 03:29:00,2,19 days 03:18:00,27558.0,690.0,0.0873015873015873
12,2023-01-28 04:42:00,2,25 days 04:31:00,36271.0,8713.0,0.09523809523809523
13,2023-01-28 15:58:00,2,25 days 15:47:00,36947.0,676.0,0.10317460317460317
14,2023-01-29 04:55:00,2,26 days 04:44:00,37724.0,777.0,0.1111111111111111
15,2023-02-01 04:34:00,2,29 days 04:23:00,42023.0,4299.0,0.11904761904761904
16,2023-02-04 14:58:00,2,32 days 14:47:00,46967.0,4944.0,0.12698412698412698
17,2023-02-04 15:07:00,2,32 days 14:56:00,46976.0,9.0,0.1349206349206349
18,2023-02-07 08:38:00,2,35 days 08:27:00,50907.0,3931.0,0.14285714285714285
19,2023-02-08 14:49:00,2,36 days 14:38:00,52718.0,1811.0,0.15079365079365079
20,2023-02-12 01:17:00,2,40 days 01:06:00,57666.0,4948.0,0.15873015873015872
21,2023-02-13 03:18:00,2,41 days 03:07:00,59227.0,1561.0,0.16666666666666666
22,2023-02-15 01:54:00,2,43 days 01:43:00,62023.0,2796.0,0.1746031746031746
23,2023-02-16 22:44:00,2,44 days 22:33:00,64713.0,2690.0,0.18253968253968253
24,2023-02-20 16:22:00,2,48 days 16:11:00,70091.0,5378.0,0.19047619047619047
25,2023-02-24 09:19:00,2,52 days 09:08:00,75428.0,5337.0,0.1984126984126984
26,2023-03-06 05:15:00,2,62 days 05:04:00,89584.0,14156.0,0.20634920634920634
27,2023-03-09 22:09:00,2,65 days 21:58:00,94918.0,5334.0,0.21428571428571427
28,2023-03-10 03:35:00,2,66 days 03:24:00,95244.0,326.0,0.2222222222222222
29,2023-03-10 07:47:00,2,66 days 07:36:00,95496.0,252.0,0.23015873015873015
30,2023-03-19 06:49:00,2,75 days 06:38:00,108398.0,12902.0,0.23809523809523808
31,2023-03-26 19:20:00,2,82 days 19:09:00,119229.0,10831.0,0.24603174603174602
32,2023-03-27 19:32:00,2,83 days 19:21:00,120681.0,1452.0,0.25396825396825395
33,2023-03-29 03:10:00,2,85 days 02:59:00,122579.0,1898.0,0.26190476190476186
34,2023-03-30 19:17:00,2,86 days 19:06:00,124986.0,2407.0,0.2698412698412698
35,2023-04-01 01:09:00,2,88 days 00:58:00,126778.0,1792.0,0.2777777777777778
36,2023-04-05 12:37:00,2,92 days 12:26:00,133226.0,6448.0,0.2857142857142857
37,2023-04-05 23:00:00,2,92 days 22:49:00,133849.0,623.0,0.2936507936507936
38,2023-04-07 03:42:00,2,94 days 03:31:00,135571.0,1722.0,0.30158730158730157
39,2023-04-08 05:45:00,2,95 days 05:34:00,137134.0,1563.0,0.30952380952380953
40,2023-04-10 03:58:00,2,97 days 03:47:00,139907.0,2773.0,0.31746031746031744
41,2023-04-12 01:25:00,2,99 days 01:14:00,142634.0,2727.0,0.32539682539682535
42,2023-04-21 16:08:00,2,108 days 15:57:00,156477.0,13843.0,0.3333333333333333
43,2023-04-22 22:09:00,2,109 days 21:58:00,158278.0,1801.0,0.3412698412698413
44,2023-04-28 00:09:00,2,114 days 23:58:00,165598.0,7320.0,0.3492063492063492
45,2023-04-28 04:30:00,2,115 days 04:19:00,165859.0,261.0,0.3571428571428571
46,2023-05-03 04:20:00,2,120 days 04:09:00,173049.0,7190.0,0.36507936507936506
47,2023-05-03 16:19:00,2,120 days 16:08:00,173768.0,719.0,0.373015873015873
48,2023-05-04 18:09:00,2,121 days 17:58:00,175318.0,1550.0,0.38095238095238093
49,2023-05-05 16:15:00,2,122 days 16:04:00,176644.0,1326.0,0.38888888888888884
50,2023-05-07 00:50:00,2,124 days 00:39:00,178599.0,1955.0,0.3968253968253968
51,2023-05-11 11:02:00,2,128 days 10:51:00,184971.0,6372.0,0.40476190476190477
52,2023-05-12 02:40:00,2,129 days 02:29:00,185909.0,938.0,0.4126984126984127
53,2023-05-14 23:36:00,2,131 days 23:25:00,190045.0,4136.0,0.4206349206349206
54,2023-05-16 07:03:00,2,133 days 06:52:00,191932.0,1887.0,0.42857142857142855
55,2023-05-23 03:05:00,2,140 days 02:54:00,201774.0,9842.0,0.4365079365079365
56,2023-05-23 03:23:00,2,140 days 03:12:00,201792.0,18.0,0.4444444444444444
57,2023-05-23 07:19:00,2,140 days 07:08:00,202028.0,236.0,0.45238095238095233
58,2023-05-25 11:40:00,2,142 days 11:29:00,205169.0,3141.0,0.4603174603174603
59,2023-05-26 06:14:00,2,143 days 06:03:00,206283.0,1114.0,0.46825396825396826
60,2023-05-26 08:20:00,2,143 days 08:09:00,206409.0,126.0,0.47619047619047616
61,2023-05-31 07:39:00,2,148 days 07:28:00,213568.0,7159.0,0.4841269841269841
62,2023-05-31 08:32:00,2,148 days 08:21:00,213621.0,53.0,0.49206349206349204
63,2023-06-04 08:50:00,2,152 days 08:39:00,219399.0,5778.0,0.5
64,2023-06-13 03:44:00,2,161 days 03:33:00,232053.0,12654.0,0.5079365079365079
65,2023-06-14 06:13:00,2,162 days 06:02:00,233642.0,1589.0,0.5158730158730158
66,2023-06-19 01:18:00,2,167 days 01:07:00,240547.0,6905.0,0.5238095238095237
67,2023-06-25 22:18:00,2,173 days 22:07:00,250447.0,9900.0,0.5317460317460317
68,2023-06-27 15:23:00,2,175 days 15:12:00,252912.0,2465.0,0.5396825396825397
69,2023-06-30 15:05:00,2,178 days 14:54:00,257214.0,4302.0,0.5476190476190476
70,2023-06-30 16:35:00,2,178 days 16:24:00,257304.0,90.0,0.5555555555555556
71,2023-07-02 01:18:00,2,180 days 01:07:00,259267.0,1963.0,0.5634920634920635
72,2023-07-03 12:19:00,2,181 days 12:08:00,261368.0,2101.0,0.5714285714285714
73,2023-07-03 22:10:00,2,181 days 21:59:00,261959.0,591.0,0.5793650793650793
74,2023-07-08 00:28:00,2,186 days 00:17:00,267857.0,5898.0,0.5873015873015872
75,2023-07-08 12:28:00,2,186 days 12:17:00,268577.0,720.0,0.5952380952380952
76,2023-07-09 14:45:00,2,187 days 14:34:00,270154.0,1577.0,0.6031746031746031
77,2023-07-10 00:16:00,2,188 days 00:05:00,270725.0,571.0,0.611111111111111
78,2023-07-10 04:10:00,2,188 days 03:59:00,270959.0,234.0,0.6190476190476191
79,2023-07-16 16:58:00,2,194 days 16:47:00,280367.0,9408.0,0.626984126984127
80,2023-07-17 13:00:00,2,195 days 12:49:00,281569.0,1202.0,0.6349206349206349
81,2023-07-22 07:39:00,2,200 days 07:28:00,288448.0,6879.0,0.6428571428571428
82,2023-07-23 12:20:00,2,201 days 12:09:00,290169.0,1721.0,0.6507936507936507
83,2023-07-23 16:08:00,2,201 days 15:57:00,290397.0,228.0,0.6587301587301587
84,2023-07-25 05:23:00,2,203 days 05:12:00,292632.0,2235.0,0.6666666666666666
85,2023-07-27 07:40:00,2,205 days 07:29:00,295649.0,3017.0,0.6746031746031745
86,2023-07-29 16:40:00,2,207 days 16:29:00,299069.0,3420.0,0.6825396825396826
87,2023-07-29 23:24:00,2,207 days 23:13:00,299473.0,404.0,0.6904761904761905
88,2023-08-02 19:42:00,2,211 days 19:31:00,305011.0,5538.0,0.6984126984126984
89,2023-08-04 04:15:00,2,213 days 04:04:00,306964.0,1953.0,0.7063492063492063
90,2023-08-08 05:27:00,2,217 days 05:16:00,312796.0,5832.0,0.7142857142857142
91,2023-08-08 22:18:00,2,217 days 22:07:00,313807.0,1011.0,0.7222222222222222
92,2023-08-09 23:13:00,2,218 days 23:02:00,315302.0,1495.0,0.7301587301587301
93,2023-08-11 05:42:00,2,220 days 05:31:00,317131.0,1829.0,0.738095238095238
94,2023-08-16 13:37:00,2,225 days 13:26:00,324806.0,7675.0,0.746031746031746
95,2023-08-17 20:10:00,2,226 days 19:59:00,326639.0,1833.0,0.753968253968254
96,2023-08-20 11:35:00,2,229 days 11:24:00,330444.0,3805.0,0.7619047619047619
97,2023-08-23 15:09:00,2,232 days 14:58:00,334978.0,4534.0,0.7698412698412698
98,2023-08-23 22:11:00,2,232 days 22:00:00,335400.0,422.0,0.7777777777777777
99,2023-08-24 07:20:00,2,233 days 07:09:00,335949.0,549.0,0.7857142857142857
100,2023-08-30 10:13:00,2,239 days 10:02:00,344762.0,8813.0,0.7936507936507936
101,2023-09-01 08:00:00,2,241 days 07:49:00,347509.0,2747.0,0.8015873015873015
102,2023-09-01 08:11:00,2,241 days 08:00:00,347520.0,11.0,0.8095238095238095
103,2023-09-02 13:09:00,2,242 days 12:58:00,349258.0,1738.0,0.8174603174603174
104,2023-09-06 23:25:00,2,246 days 23:14:00,355634.0,6376.0,0.8253968253968254
105,2023-09-07 08:27:00,2,247 days 08:16:00,356176.0,542.0,0.8333333333333333
106,2023-09-12 10:35:00,2,252 days 10:24:00,363504.0,7328.0,0.8412698412698412
107,2023-09-15 03:30:00,2,255 days 03:19:00,367399.0,3895.0,0.8492063492063492
108,2023-09-19 17:20:00,2,259 days 17:09:00,373989.0,6590.0,0.8571428571428571
109,2023-09-25 02:05:00,2,265 days 01:54:00,381714.0,7725.0,0.865079365079365
110,2023-09-27 15:50:00,2,267 days 15:39:00,385419.0,3705.0,0.873015873015873
111,2023-09-28 08:36:00,2,268 days 08:25:00,386425.0,1006.0,0.8809523809523809
112,2023-10-01 22:03:00,2,271 days 21:52:00,391552.0,5127.0,0.8888888888888888
113,2023-10-02 05:45:00,2,272 days 05:34:00,392014.0,462.0,0.8968253968253967
114,2023-10-06 23:37:00,2,276 days 23:26:00,398846.0,6832.0,0.9047619047619047
115,2023-10-08 14:48:00,2,278 days 14:37:00,401197.0,2351.0,0.9126984126984127
116,2023-10-09 20:08:00,2,279 days 19:57:00,402957.0,1760.0,0.9206349206349206
117,2023-10-11 02:27:00,2,281 days 02:16:00,404776.0,1819.0,0.9285714285714285
118,2023-10-11 21:01:00,2,281 days 20:50:00,405890.0,1114.0,0.9365079365079365
119,2023-10-14 18:20:00,2,284 days 18:09:00,410049.0,4159.0,0.9444444444444444
120,2023-10-16 12:30:00,2,286 days 12:19:00,412579.0,2530.0,0.9523809523809523
121,2023-10-16 20:40:00,2,286 days 20:29:00,413069.0,490.0,0.9603174603174602
122,2023-10-17 21:24:00,2,287 days 21:13:00,414553.0,1484.0,0.9682539682539681
