CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0,CUSUM_ALARM
3,13387498,2024-06-04 02:10:00,Горьковская,"ГОРЬК, ШЧ-3",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,154 days 23:38:00,223178.0,4.0,3596,0.3844508608704951,Лето,0.0220419243880242,0
2,13387409,2024-06-04 02:54:00,Горьковская,"ГОРЬК, ИЧ-3 МУРАШИ Ш","1шт ч(к учету 0,35ч)",,,Отсутствие,CSH,2024,1.0,"0,35ч",,,,,155 days 00:22:00,223222.0,44.0,3597,0.3845578013046733,Лето,0.0220419243880242,0
3,13387567,2024-06-04 04:30:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,"Обмотка, короткое замыкание",CSH,2024,,,,,,,155 days 01:58:00,223318.0,96.0,3598,0.3846647417388514,Лето,0.0220419243880242,0
2,13387485,2024-06-04 04:45:00,Красноярская,"КРАС, ШЧ-6 (Э)","1шт ч(к учету 0,38ч)",,,"Просадки трубы, значительные",CSH,2024,1.0,"0,38ч",,,,,155 days 02:13:00,223333.0,15.0,3599,0.3847716821730296,Лето,0.0220419243880242,0
3,13387525,2024-06-04 05:13:00,Забайкальская,"ЗАБ, ШЧ-9",,,,Асимметрия тягового тока,CSH,2024,,,,,,,155 days 02:41:00,223361.0,28.0,3600,0.3848786226072078,Лето,0.0220419243880242,0
3,13387573,2024-06-04 05:32:00,Октябрьская,"ОКТ, ШЧ-23 (Э)",,,,"Курбельный контакт, разрегулировка",CSH,2024,,,,,,,155 days 03:00:00,223380.0,19.0,3601,0.3849855630413859,Лето,0.0220419243880242,0
2,13387569,2024-06-04 06:09:00,Забайкальская,"ЗАБ, ШЧ-10","2шт ч(к учету 0,47ч)",,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,2.0,"0,47ч",,,,,155 days 03:37:00,223417.0,37.0,3602,0.3850925034755641,Лето,0.0220419243880242,0
2,13387648,2024-06-04 06:24:00,Горьковская,"ГОРЬК, ШЧ-14","2шт ч(к учету 0,62ч)",,,"Лампы, перегорание основной нити",CSH,2024,2.0,"0,62ч",,,,,155 days 03:52:00,223432.0,15.0,3603,0.3851994439097422,Лето,0.0220419243880242,0
3,13387687,2024-06-04 06:55:00,Западно-Сибирская,"З-СИБ, ШЧ-8",,,,"Блок РТД-С, неисправность электронного блока РТД-С",CSH,2024,,,,,,,155 days 04:23:00,223463.0,31.0,3604,0.3853063843439204,Лето,0.0220419243880242,0
3,13387686,2024-06-04 07:00:00,Южно-Уральская,"Ю-УР, ШЧ-8 (Э)",,,,"Кнопки, потеря контакта в штепсельном разъеме",CSH,2024,,,,,,,155 days 04:28:00,223468.0,5.0,3605,0.3854133247780986,Лето,0.0220419243880242,0
3,13390172,2024-06-04 07:37:00,Восточно-Сибирская,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",,,,"Жилы, обрыв",CSH,2024,,,,,,,155 days 05:05:00,223505.0,37.0,3606,0.3855202652122768,Лето,0.0220419243880242,0
2,13389231,2024-06-04 08:10:00,Октябрьская,"ОКТ, ИЧ-2 Ш","1шт ч(к учету 0,83ч)",,,"Срабатывание (перегорание), атмосферные перенапряжения",CSH,2024,1.0,"0,83ч",,,,,155 days 05:38:00,223538.0,33.0,3607,0.3856272056464549,Лето,0.0220419243880242,0
3,13388510,2024-06-04 08:24:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,155 days 05:52:00,223552.0,14.0,3608,0.3857341460806331,Лето,0.0220419243880242,0
2,13387977,2024-06-04 10:00:00,Московская,"МОСК, ШЧ-10",,"4шт ч(к учету 0,55ч)",,Закорачивание РЦ через дроссельные тросовые перемычки,CSH,2024,,,4.0,"0,55ч",,,155 days 07:28:00,223648.0,96.0,3609,0.3858410865148112,Лето,0.0220419243880242,0
1,13388117,2024-06-04 10:19:00,Московская,"МОСК, ШЧ-28","4шт ч(к учету 3,63ч)","1шт ч(к учету 1,12ч)","5шт ч(к учету 2,8)ч","БВВ, неисправность",CSH,2024,4.0,"3,63ч",1.0,"1,12ч",5.0,"2,8ч",155 days 07:47:00,223667.0,19.0,3610,0.3859480269489894,Лето,0.0220419243880242,0
3,13388915,2024-06-04 10:38:00,Октябрьская,"ОКТ, ШЧ-16 (Р)",,,,"Диод, пробой",CSH,2024,,,,,,,155 days 08:06:00,223686.0,19.0,3611,0.3860549673831676,Лето,0.0220419243880242,0
2,13388125,2024-06-04 10:53:00,Горьковская,"ГОРЬК, ИЧ-3 МУРАШИ Ш",,,"1шт ч(к учету 0,13)ч","Путевой датчик (ДПЭП), неисправность",CSH,2024,,,,,1.0,"0,13ч",155 days 08:21:00,223701.0,15.0,3612,0.3861619078173457,Лето,0.0220419243880242,0
3,13390289,2024-06-04 10:54:00,Восточно-Сибирская,"В-СИБ, ШЧ-8 УЛАН-УДЭ",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,155 days 08:22:00,223702.0,1.0,3613,0.3862688482515239,Лето,0.0220419243880242,0
3,13388261,2024-06-04 11:31:00,Октябрьская,"ОКТ, ИЧ-ЮЖ Ш",,,,Неисправность блока контроля напряжения,CSH,2024,,,,,,,155 days 08:59:00,223739.0,37.0,3614,0.386375788685702,Лето,0.0220419243880242,0
3,13389276,2024-06-04 11:32:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,"Пробой, перекрытие предохранителя линии СЦБ",CSH,2024,,,,,,,155 days 09:00:00,223740.0,1.0,3615,0.3864827291198802,Лето,0.0220419243880242,0
