INDEX,START_TIME,SEASON,LAMBDA0,LAMBDA_HAT,DELTA_HAT,CUSUM_S,H,COOLDOWN,IN_SPIKE_PERIOD
220,2024-03-17 00:10:00,Весна,0.001108393212047,0.0014972301242701003,1.350811343841586,4.166374068485439,4.1,30,
525,2024-09-02 00:18:00,Осень,0.001435980476776,0.0017343045438779048,1.2077493893034597,4.805488466768255,4.1,30,
752,2024-12-16 10:20:00,Зима,0.0022225503376566,0.0027736686390532543,1.2479666228742154,4.115752655859206,4.1,30,
