CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX
2,2024-01-01 13:59:00,Октябрьская,CT,2024,0 days 00:00:00,0.0,0.0,0.0
2,2024-01-02 02:48:00,Южно-Уральская,CT,2024,0 days 12:49:00,769.0,769.0,0.006024096385542169
2,2024-01-06 22:30:00,Октябрьская,CT,2024,5 days 08:31:00,7711.0,6942.0,0.012048192771084338
2,2024-01-07 15:52:00,Октябрьская,CT,2024,6 days 01:53:00,8753.0,1042.0,0.018072289156626505
2,2024-01-08 08:20:00,Октябрьская,CT,2024,6 days 18:21:00,9741.0,988.0,0.024096385542168676
2,2024-01-08 13:58:00,Октябрьская,CT,2024,6 days 23:59:00,10079.0,338.0,0.030120481927710843
2,2024-01-09 04:00:00,Октябрьская,CT,2024,7 days 14:01:00,10921.0,842.0,0.03614457831325301
2,2024-01-09 10:25:00,Октябрьская,CT,2024,7 days 20:26:00,11306.0,385.0,0.04216867469879518
2,2024-01-15 20:14:00,Октябрьская,CT,2024,14 days 06:15:00,20535.0,9229.0,0.04819277108433735
2,2024-01-16 19:57:00,Октябрьская,CT,2024,15 days 05:58:00,21958.0,1423.0,0.05421686746987952
2,2024-01-17 09:42:00,Октябрьская,CT,2024,15 days 19:43:00,22783.0,825.0,0.060240963855421686
2,2024-01-17 10:12:00,Забайкальская,CT,2024,15 days 20:13:00,22813.0,30.0,0.06626506024096386
2,2024-01-19 11:10:00,Красноярская,CT,2024,17 days 21:11:00,25751.0,2938.0,0.07228915662650602
2,2024-01-20 09:25:00,Октябрьская,CT,2024,18 days 19:26:00,27086.0,1335.0,0.0783132530120482
2,2024-01-21 12:40:00,Октябрьская,CT,2024,19 days 22:41:00,28721.0,1635.0,0.08433734939759036
2,2024-01-22 20:22:00,Октябрьская,CT,2024,21 days 06:23:00,30623.0,1902.0,0.09036144578313253
2,2024-01-24 01:10:00,Октябрьская,CT,2024,22 days 11:11:00,32351.0,1728.0,0.0963855421686747
2,2024-01-25 01:06:00,Восточно-Сибирская,CT,2024,23 days 11:07:00,33787.0,1436.0,0.10240963855421686
2,2024-01-25 13:59:00,Западно-Сибирская,CT,2024,24 days 00:00:00,34560.0,773.0,0.10843373493975904
2,2024-01-27 02:58:00,Октябрьская,CT,2024,25 days 12:59:00,36779.0,2219.0,0.1144578313253012
2,2024-01-27 16:56:00,Октябрьская,CT,2024,26 days 02:57:00,37617.0,838.0,0.12048192771084337
2,2024-01-28 03:20:00,Свердловская,CT,2024,26 days 13:21:00,38241.0,624.0,0.12650602409638553
2,2024-01-29 16:42:00,Красноярская,CT,2024,28 days 02:43:00,40483.0,2242.0,0.13253012048192772
2,2024-02-01 14:36:00,Октябрьская,CT,2024,31 days 00:37:00,44677.0,4194.0,0.13855421686746988
2,2024-02-02 12:34:00,Октябрьская,CT,2024,31 days 22:35:00,45995.0,1318.0,0.14457831325301204
2,2024-02-02 15:56:00,Октябрьская,CT,2024,32 days 01:57:00,46197.0,202.0,0.15060240963855423
2,2024-02-05 04:01:00,Октябрьская,CT,2024,34 days 14:02:00,49802.0,3605.0,0.1566265060240964
2,2024-02-08 11:41:00,Восточно-Сибирская,CT,2024,37 days 21:42:00,54582.0,4780.0,0.16265060240963855
2,2024-02-10 06:37:00,Восточно-Сибирская,CT,2024,39 days 16:38:00,57158.0,2576.0,0.1686746987951807
2,2024-02-10 22:28:00,Красноярская,CT,2024,40 days 08:29:00,58109.0,951.0,0.1746987951807229
2,2024-02-13 06:04:00,Октябрьская,CT,2024,42 days 16:05:00,61445.0,3336.0,0.18072289156626506
2,2024-02-13 13:05:00,Южно-Уральская,CT,2024,42 days 23:06:00,61866.0,421.0,0.18674698795180722
2,2024-02-14 07:37:00,Октябрьская,CT,2024,43 days 17:38:00,62978.0,1112.0,0.1927710843373494
2,2024-02-18 21:15:00,Октябрьская,CT,2024,48 days 07:16:00,69556.0,6578.0,0.19879518072289157
2,2024-02-20 04:01:00,Восточно-Сибирская,CT,2024,49 days 14:02:00,71402.0,1846.0,0.20481927710843373
2,2024-02-21 09:00:00,Московская,CT,2024,50 days 19:01:00,73141.0,1739.0,0.21084337349397592
2,2024-02-21 23:18:00,Московская,CT,2024,51 days 09:19:00,73999.0,858.0,0.21686746987951808
2,2024-02-22 07:20:00,Октябрьская,CT,2024,51 days 17:21:00,74481.0,482.0,0.22289156626506024
2,2024-02-27 02:40:00,Октябрьская,CT,2024,56 days 12:41:00,81401.0,6920.0,0.2289156626506024
2,2024-03-01 03:37:00,Октябрьская,CT,2024,59 days 13:38:00,85778.0,4377.0,0.23493975903614459
2,2024-03-01 09:15:00,Октябрьская,CT,2024,59 days 19:16:00,86116.0,338.0,0.24096385542168675
2,2024-03-01 23:19:00,Октябрьская,CT,2024,60 days 09:20:00,86960.0,844.0,0.2469879518072289
2,2024-03-02 02:17:00,Октябрьская,CT,2024,60 days 12:18:00,87138.0,178.0,0.25301204819277107
2,2024-03-02 11:25:00,Красноярская,CT,2024,60 days 21:26:00,87686.0,548.0,0.25903614457831325
2,2024-03-02 11:45:00,Октябрьская,CT,2024,60 days 21:46:00,87706.0,20.0,0.26506024096385544
2,2024-03-02 20:00:00,Октябрьская,CT,2024,61 days 06:01:00,88201.0,495.0,0.2710843373493976
2,2024-03-03 01:38:00,Октябрьская,CT,2024,61 days 11:39:00,88539.0,338.0,0.27710843373493976
2,2024-03-05 07:40:00,Октябрьская,CT,2024,63 days 17:41:00,91781.0,3242.0,0.28313253012048195
2,2024-03-09 16:25:00,Октябрьская,CT,2024,68 days 02:26:00,98066.0,6285.0,0.2891566265060241
2,2024-03-15 12:20:00,Октябрьская,CT,2024,73 days 22:21:00,106461.0,8395.0,0.29518072289156627
2,2024-03-15 19:17:00,Октябрьская,CT,2024,74 days 05:18:00,106878.0,417.0,0.30120481927710846
2,2024-03-17 04:45:00,Октябрьская,CT,2024,75 days 14:46:00,108886.0,2008.0,0.3072289156626506
2,2024-03-23 12:05:00,Октябрьская,CT,2024,81 days 22:06:00,117966.0,9080.0,0.3132530120481928
2,2024-03-28 15:53:00,Октябрьская,CT,2024,87 days 01:54:00,125394.0,7428.0,0.3192771084337349
2,2024-03-30 21:32:00,Октябрьская,CT,2024,89 days 07:33:00,128613.0,3219.0,0.3253012048192771
2,2024-04-01 04:20:00,Октябрьская,CT,2024,90 days 14:21:00,130461.0,1848.0,0.3313253012048193
2,2024-04-02 07:00:00,Октябрьская,CT,2024,91 days 17:01:00,132061.0,1600.0,0.3373493975903614
2,2024-04-04 05:47:00,Восточно-Сибирская,CT,2024,93 days 15:48:00,134868.0,2807.0,0.3433734939759036
2,2024-04-05 23:27:00,Октябрьская,CT,2024,95 days 09:28:00,137368.0,2500.0,0.3493975903614458
2,2024-04-07 19:06:00,Октябрьская,CT,2024,97 days 05:07:00,139987.0,2619.0,0.35542168674698793
2,2024-04-09 15:21:00,Северная,CT,2024,99 days 01:22:00,142642.0,2655.0,0.3614457831325301
2,2024-04-15 22:07:00,Красноярская,CT,2024,105 days 08:08:00,151688.0,9046.0,0.3674698795180723
2,2024-04-17 01:30:00,Октябрьская,CT,2024,106 days 11:31:00,153331.0,1643.0,0.37349397590361444
2,2024-04-19 23:08:00,Свердловская,CT,2024,109 days 09:09:00,157509.0,4178.0,0.3795180722891566
2,2024-04-30 10:36:00,Московская,CT,2024,119 days 20:37:00,172597.0,15088.0,0.3855421686746988
2,2024-05-02 15:10:00,Октябрьская,CT,2024,122 days 01:11:00,175751.0,3154.0,0.39156626506024095
2,2024-05-04 20:34:00,Западно-Сибирская,CT,2024,124 days 06:35:00,178955.0,3204.0,0.39759036144578314
2,2024-05-09 02:46:00,Октябрьская,CT,2024,128 days 12:47:00,185087.0,6132.0,0.4036144578313253
2,2024-05-09 10:18:00,Калининградская,CT,2024,128 days 20:19:00,185539.0,452.0,0.40963855421686746
2,2024-05-09 14:08:00,Октябрьская,CT,2024,129 days 00:09:00,185769.0,230.0,0.41566265060240964
2,2024-05-09 18:47:00,Октябрьская,CT,2024,129 days 04:48:00,186048.0,279.0,0.42168674698795183
2,2024-05-14 03:48:00,Свердловская,CT,2024,133 days 13:49:00,192349.0,6301.0,0.42771084337349397
2,2024-05-19 09:01:00,Московская,CT,2024,138 days 19:02:00,199862.0,7513.0,0.43373493975903615
2,2024-05-20 03:39:00,Западно-Сибирская,CT,2024,139 days 13:40:00,200980.0,1118.0,0.4397590361445783
2,2024-05-20 18:44:00,Октябрьская,CT,2024,140 days 04:45:00,201885.0,905.0,0.4457831325301205
2,2024-05-22 03:00:00,Октябрьская,CT,2024,141 days 13:01:00,203821.0,1936.0,0.45180722891566266
2,2024-05-26 21:12:00,Красноярская,CT,2024,146 days 07:13:00,210673.0,6852.0,0.4578313253012048
2,2024-05-27 11:47:00,Восточно-Сибирская,CT,2024,146 days 21:48:00,211548.0,875.0,0.463855421686747
2,2024-06-01 08:11:00,Октябрьская,CT,2024,151 days 18:12:00,218532.0,6984.0,0.46987951807228917
2,2024-06-01 21:45:00,Октябрьская,CT,2024,152 days 07:46:00,219346.0,814.0,0.4759036144578313
2,2024-06-09 01:40:00,Октябрьская,CT,2024,159 days 11:41:00,229661.0,10315.0,0.4819277108433735
2,2024-06-09 09:25:00,Московская,CT,2024,159 days 19:26:00,230126.0,465.0,0.4879518072289157
2,2024-06-09 18:28:00,Октябрьская,CT,2024,160 days 04:29:00,230669.0,543.0,0.4939759036144578
2,2024-06-10 21:25:00,Октябрьская,CT,2024,161 days 07:26:00,232286.0,1617.0,0.5
2,2024-06-13 09:18:00,Октябрьская,CT,2024,163 days 19:19:00,235879.0,3593.0,0.5060240963855421
2,2024-06-14 00:40:00,Московская,CT,2024,164 days 10:41:00,236801.0,922.0,0.5120481927710844
2,2024-06-14 07:16:00,Октябрьская,CT,2024,164 days 17:17:00,237197.0,396.0,0.5180722891566265
2,2024-06-15 15:53:00,Московская,CT,2024,166 days 01:54:00,239154.0,1957.0,0.5240963855421686
2,2024-06-17 15:26:00,Октябрьская,CT,2024,168 days 01:27:00,242007.0,2853.0,0.5301204819277109
2,2024-07-01 19:30:00,Октябрьская,CT,2024,182 days 05:31:00,262411.0,20404.0,0.536144578313253
2,2024-07-04 05:25:00,Октябрьская,CT,2024,184 days 15:26:00,265886.0,3475.0,0.5421686746987951
2,2024-07-08 10:20:00,Октябрьская,CT,2024,188 days 20:21:00,271941.0,6055.0,0.5481927710843374
2,2024-07-09 22:37:00,Октябрьская,CT,2024,190 days 08:38:00,274118.0,2177.0,0.5542168674698795
2,2024-07-12 03:20:00,Свердловская,CT,2024,192 days 13:21:00,277281.0,3163.0,0.5602409638554217
2,2024-07-13 03:06:00,Свердловская,CT,2024,193 days 13:07:00,278707.0,1426.0,0.5662650602409639
2,2024-07-13 06:21:00,Октябрьская,CT,2024,193 days 16:22:00,278902.0,195.0,0.572289156626506
2,2024-07-18 23:42:00,Красноярская,CT,2024,199 days 09:43:00,287143.0,8241.0,0.5783132530120482
2,2024-07-20 09:07:00,Октябрьская,CT,2024,200 days 19:08:00,289148.0,2005.0,0.5843373493975904
2,2024-07-23 23:10:00,Свердловская,CT,2024,204 days 09:11:00,294311.0,5163.0,0.5903614457831325
2,2024-07-27 17:37:00,Октябрьская,CT,2024,208 days 03:38:00,299738.0,5427.0,0.5963855421686747
2,2024-08-01 18:37:00,Октябрьская,CT,2024,213 days 04:38:00,306998.0,7260.0,0.6024096385542169
2,2024-08-02 18:58:00,Красноярская,CT,2024,214 days 04:59:00,308459.0,1461.0,0.608433734939759
2,2024-08-04 07:49:00,Восточно-Сибирская,CT,2024,215 days 17:50:00,310670.0,2211.0,0.6144578313253012
2,2024-08-05 20:44:00,Октябрьская,CT,2024,217 days 06:45:00,312885.0,2215.0,0.6204819277108434
2,2024-08-06 20:46:00,Красноярская,CT,2024,218 days 06:47:00,314327.0,1442.0,0.6265060240963856
2,2024-08-07 00:03:00,Октябрьская,CT,2024,218 days 10:04:00,314524.0,197.0,0.6325301204819277
2,2024-08-13 11:01:00,Западно-Сибирская,CT,2024,224 days 21:02:00,323822.0,9298.0,0.6385542168674698
2,2024-08-17 10:06:00,Октябрьская,CT,2024,228 days 20:07:00,329527.0,5705.0,0.6445783132530121
2,2024-08-18 03:09:00,Московская,CT,2024,229 days 13:10:00,330550.0,1023.0,0.6506024096385542
2,2024-08-19 02:20:00,Красноярская,CT,2024,230 days 12:21:00,331941.0,1391.0,0.6566265060240963
2,2024-08-20 00:10:00,Октябрьская,CT,2024,231 days 10:11:00,333251.0,1310.0,0.6626506024096386
2,2024-08-20 03:20:00,Московская,CT,2024,231 days 13:21:00,333441.0,190.0,0.6686746987951807
2,2024-08-21 11:10:00,Октябрьская,CT,2024,232 days 21:11:00,335351.0,1910.0,0.6746987951807228
2,2024-08-22 22:00:00,Октябрьская,CT,2024,234 days 08:01:00,337441.0,2090.0,0.6807228915662651
2,2024-08-24 06:10:00,Октябрьская,CT,2024,235 days 16:11:00,339371.0,1930.0,0.6867469879518072
2,2024-08-31 03:16:00,Октябрьская,CT,2024,242 days 13:17:00,349277.0,9906.0,0.6927710843373494
2,2024-08-31 15:24:00,Забайкальская,CT,2024,243 days 01:25:00,350005.0,728.0,0.6987951807228916
2,2024-09-02 17:27:00,Северная,CT,2024,245 days 03:28:00,353008.0,3003.0,0.7048192771084337
2,2024-09-06 17:37:00,Октябрьская,CT,2024,249 days 03:38:00,358778.0,5770.0,0.7108433734939759
