CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX
1,2024-01-01 20:16:00,Горьковская,CSH,2024,0 days 00:00:00,0.0,0.0,0.0
1,2024-01-02 08:20:00,Забайкальская,CSH,2024,0 days 12:04:00,724.0,724.0,0.001968503937007874
1,2024-01-02 13:19:00,Свердловская,CSH,2024,0 days 17:03:00,1023.0,299.0,0.003937007874015748
1,2024-01-02 22:05:00,Московская,CSH,2024,1 days 01:49:00,1549.0,526.0,0.005905511811023622
1,2024-01-04 12:25:00,Западно-Сибирская,CSH,2024,2 days 16:09:00,3849.0,2300.0,0.007874015748031496
1,2024-01-04 13:57:00,Дальневосточная,CSH,2024,2 days 17:41:00,3941.0,92.0,0.00984251968503937
1,2024-01-05 04:40:00,Забайкальская,CSH,2024,3 days 08:24:00,4824.0,883.0,0.011811023622047244
1,2024-01-06 19:12:00,Северная,CSH,2024,4 days 22:56:00,7136.0,2312.0,0.013779527559055118
1,2024-01-07 18:15:00,Красноярская,CSH,2024,5 days 21:59:00,8519.0,1383.0,0.015748031496062992
1,2024-01-07 22:47:00,Восточно-Сибирская,CSH,2024,6 days 02:31:00,8791.0,272.0,0.017716535433070866
1,2024-01-08 09:14:00,Свердловская,CSH,2024,6 days 12:58:00,9418.0,627.0,0.01968503937007874
1,2024-01-09 04:55:00,Забайкальская,CSH,2024,7 days 08:39:00,10599.0,1181.0,0.021653543307086614
1,2024-01-10 20:31:00,Восточно-Сибирская,CSH,2024,9 days 00:15:00,12975.0,2376.0,0.023622047244094488
1,2024-01-11 20:01:00,Свердловская,CSH,2024,9 days 23:45:00,14385.0,1410.0,0.025590551181102362
1,2024-01-11 21:45:00,Московская,CSH,2024,10 days 01:29:00,14489.0,104.0,0.027559055118110236
1,2024-01-12 08:57:00,Свердловская,CSH,2024,10 days 12:41:00,15161.0,672.0,0.02952755905511811
1,2024-01-12 17:12:00,Свердловская,CSH,2024,10 days 20:56:00,15656.0,495.0,0.031496062992125984
1,2024-01-12 22:30:00,Октябрьская,CSH,2024,11 days 02:14:00,15974.0,318.0,0.03346456692913386
1,2024-01-14 22:16:00,Забайкальская,CSH,2024,13 days 02:00:00,18840.0,2866.0,0.03543307086614173
1,2024-01-16 19:08:00,Горьковская,CSH,2024,14 days 22:52:00,21532.0,2692.0,0.03740157480314961
1,2024-01-17 00:52:00,Западно-Сибирская,CSH,2024,15 days 04:36:00,21876.0,344.0,0.03937007874015748
1,2024-01-17 02:05:00,Забайкальская,CSH,2024,15 days 05:49:00,21949.0,73.0,0.04133858267716536
1,2024-01-18 02:00:00,Свердловская,CSH,2024,16 days 05:44:00,23384.0,1435.0,0.04330708661417323
1,2024-01-18 16:31:00,Красноярская,CSH,2024,16 days 20:15:00,24255.0,871.0,0.045275590551181105
1,2024-01-18 18:16:00,Октябрьская,CSH,2024,16 days 22:00:00,24360.0,105.0,0.047244094488188976
1,2024-01-19 03:37:00,Забайкальская,CSH,2024,17 days 07:21:00,24921.0,561.0,0.04921259842519685
1,2024-01-20 20:35:00,Свердловская,CSH,2024,19 days 00:19:00,27379.0,2458.0,0.051181102362204724
1,2024-01-21 14:12:00,Дальневосточная,CSH,2024,19 days 17:56:00,28436.0,1057.0,0.0531496062992126
1,2024-01-25 17:04:00,Западно-Сибирская,CSH,2024,23 days 20:48:00,34368.0,5932.0,0.05511811023622047
1,2024-01-26 18:30:00,Дальневосточная,CSH,2024,24 days 22:14:00,35894.0,1526.0,0.05708661417322835
1,2024-01-27 16:38:00,Свердловская,CSH,2024,25 days 20:22:00,37222.0,1328.0,0.05905511811023622
1,2024-01-28 06:43:00,Московская,CSH,2024,26 days 10:27:00,38067.0,845.0,0.0610236220472441
1,2024-01-29 13:00:00,Горьковская,CSH,2024,27 days 16:44:00,39884.0,1817.0,0.06299212598425197
1,2024-01-29 14:13:00,Западно-Сибирская,CSH,2024,27 days 17:57:00,39957.0,73.0,0.06496062992125984
1,2024-01-29 20:22:00,Западно-Сибирская,CSH,2024,28 days 00:06:00,40326.0,369.0,0.06692913385826772
1,2024-01-31 08:45:00,Западно-Сибирская,CSH,2024,29 days 12:29:00,42509.0,2183.0,0.0688976377952756
1,2024-01-31 22:11:00,Восточно-Сибирская,CSH,2024,30 days 01:55:00,43315.0,806.0,0.07086614173228346
1,2024-02-05 01:49:00,Забайкальская,CSH,2024,34 days 05:33:00,49293.0,5978.0,0.07283464566929133
1,2024-02-05 03:58:00,Октябрьская,CSH,2024,34 days 07:42:00,49422.0,129.0,0.07480314960629922
1,2024-02-05 07:25:00,Дальневосточная,CSH,2024,34 days 11:09:00,49629.0,207.0,0.07677165354330709
1,2024-02-06 04:15:00,Московская,CSH,2024,35 days 07:59:00,50879.0,1250.0,0.07874015748031496
1,2024-02-06 05:10:00,Забайкальская,CSH,2024,35 days 08:54:00,50934.0,55.0,0.08070866141732283
1,2024-02-06 15:38:00,Западно-Сибирская,CSH,2024,35 days 19:22:00,51562.0,628.0,0.08267716535433071
1,2024-02-07 22:48:00,Забайкальская,CSH,2024,37 days 02:32:00,53432.0,1870.0,0.08464566929133858
1,2024-02-08 03:38:00,Октябрьская,CSH,2024,37 days 07:22:00,53722.0,290.0,0.08661417322834646
1,2024-02-08 20:27:00,Западно-Сибирская,CSH,2024,38 days 00:11:00,54731.0,1009.0,0.08858267716535433
1,2024-02-08 23:44:00,Северная,CSH,2024,38 days 03:28:00,54928.0,197.0,0.09055118110236221
1,2024-02-09 01:12:00,Октябрьская,CSH,2024,38 days 04:56:00,55016.0,88.0,0.09251968503937008
1,2024-02-10 01:35:00,Красноярская,CSH,2024,39 days 05:19:00,56479.0,1463.0,0.09448818897637795
1,2024-02-11 02:06:00,Западно-Сибирская,CSH,2024,40 days 05:50:00,57950.0,1471.0,0.09645669291338582
1,2024-02-11 02:50:00,Забайкальская,CSH,2024,40 days 06:34:00,57994.0,44.0,0.0984251968503937
1,2024-02-11 14:45:00,Октябрьская,CSH,2024,40 days 18:29:00,58709.0,715.0,0.10039370078740158
1,2024-02-12 05:15:00,Московская,CSH,2024,41 days 08:59:00,59579.0,870.0,0.10236220472440945
1,2024-02-12 23:40:00,Западно-Сибирская,CSH,2024,42 days 03:24:00,60684.0,1105.0,0.10433070866141732
1,2024-02-13 09:09:00,Свердловская,CSH,2024,42 days 12:53:00,61253.0,569.0,0.1062992125984252
1,2024-02-13 09:16:00,Западно-Сибирская,CSH,2024,42 days 13:00:00,61260.0,7.0,0.10826771653543307
1,2024-02-13 17:40:00,Восточно-Сибирская,CSH,2024,42 days 21:24:00,61764.0,504.0,0.11023622047244094
1,2024-02-15 07:20:00,Октябрьская,CSH,2024,44 days 11:04:00,64024.0,2260.0,0.11220472440944881
1,2024-02-17 01:30:00,Октябрьская,CSH,2024,46 days 05:14:00,66554.0,2530.0,0.1141732283464567
1,2024-02-17 15:17:00,Свердловская,CSH,2024,46 days 19:01:00,67381.0,827.0,0.11614173228346457
1,2024-02-18 17:40:00,Свердловская,CSH,2024,47 days 21:24:00,68964.0,1583.0,0.11811023622047244
1,2024-02-20 05:12:00,Свердловская,CSH,2024,49 days 08:56:00,71096.0,2132.0,0.12007874015748031
1,2024-02-21 00:43:00,Северная,CSH,2024,50 days 04:27:00,72267.0,1171.0,0.1220472440944882
1,2024-02-24 01:29:00,Восточно-Сибирская,CSH,2024,53 days 05:13:00,76633.0,4366.0,0.12401574803149606
1,2024-02-24 19:56:00,Свердловская,CSH,2024,53 days 23:40:00,77740.0,1107.0,0.12598425196850394
1,2024-02-25 00:30:00,Октябрьская,CSH,2024,54 days 04:14:00,78014.0,274.0,0.1279527559055118
1,2024-02-25 03:50:00,Горьковская,CSH,2024,54 days 07:34:00,78214.0,200.0,0.12992125984251968
1,2024-02-26 04:25:00,Октябрьская,CSH,2024,55 days 08:09:00,79689.0,1475.0,0.13188976377952755
1,2024-02-26 20:28:00,Западно-Сибирская,CSH,2024,56 days 00:12:00,80652.0,963.0,0.13385826771653545
1,2024-02-29 16:48:00,Октябрьская,CSH,2024,58 days 20:32:00,84752.0,4100.0,0.13582677165354332
1,2024-03-01 10:21:00,Дальневосточная,CSH,2024,59 days 14:05:00,85805.0,1053.0,0.1377952755905512
1,2024-03-01 11:00:00,Московская,CSH,2024,59 days 14:44:00,85844.0,39.0,0.13976377952755906
1,2024-03-01 15:37:00,Дальневосточная,CSH,2024,59 days 19:21:00,86121.0,277.0,0.14173228346456693
1,2024-03-02 09:34:00,Западно-Сибирская,CSH,2024,60 days 13:18:00,87198.0,1077.0,0.1437007874015748
1,2024-03-03 08:01:00,Горьковская,CSH,2024,61 days 11:45:00,88545.0,1347.0,0.14566929133858267
1,2024-03-04 12:26:00,Забайкальская,CSH,2024,62 days 16:10:00,90250.0,1705.0,0.14763779527559054
1,2024-03-05 11:47:00,Дальневосточная,CSH,2024,63 days 15:31:00,91651.0,1401.0,0.14960629921259844
1,2024-03-06 07:16:00,Дальневосточная,CSH,2024,64 days 11:00:00,92820.0,1169.0,0.1515748031496063
1,2024-03-07 03:17:00,Свердловская,CSH,2024,65 days 07:01:00,94021.0,1201.0,0.15354330708661418
1,2024-03-07 10:46:00,Западно-Сибирская,CSH,2024,65 days 14:30:00,94470.0,449.0,0.15551181102362205
1,2024-03-07 16:59:00,Восточно-Сибирская,CSH,2024,65 days 20:43:00,94843.0,373.0,0.15748031496062992
1,2024-03-07 17:27:00,Свердловская,CSH,2024,65 days 21:11:00,94871.0,28.0,0.1594488188976378
1,2024-03-09 07:42:00,Забайкальская,CSH,2024,67 days 11:26:00,97166.0,2295.0,0.16141732283464566
1,2024-03-09 08:50:00,Свердловская,CSH,2024,67 days 12:34:00,97234.0,68.0,0.16338582677165353
1,2024-03-09 11:24:00,Северная,CSH,2024,67 days 15:08:00,97388.0,154.0,0.16535433070866143
1,2024-03-09 11:28:00,Дальневосточная,CSH,2024,67 days 15:12:00,97392.0,4.0,0.1673228346456693
1,2024-03-09 14:32:00,Московская,CSH,2024,67 days 18:16:00,97576.0,184.0,0.16929133858267717
1,2024-03-10 17:08:00,Забайкальская,CSH,2024,68 days 20:52:00,99172.0,1596.0,0.17125984251968504
1,2024-03-12 22:40:00,Дальневосточная,CSH,2024,71 days 02:24:00,102384.0,3212.0,0.1732283464566929
1,2024-03-13 02:43:00,Дальневосточная,CSH,2024,71 days 06:27:00,102627.0,243.0,0.17519685039370078
1,2024-03-15 06:42:00,Свердловская,CSH,2024,73 days 10:26:00,105746.0,3119.0,0.17716535433070865
1,2024-03-19 22:50:00,Октябрьская,CSH,2024,78 days 02:34:00,112474.0,6728.0,0.17913385826771652
1,2024-03-21 07:08:00,Забайкальская,CSH,2024,79 days 10:52:00,114412.0,1938.0,0.18110236220472442
