CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX
2,2023-01-02 04:34:00,Западно-Сибирская,CT,2023,0 days 00:00:00,0.0,0.0,0.0
2,2023-01-04 01:09:00,Московская,CT,2023,1 days 20:35:00,2675.0,2675.0,0.007936507936507936
2,2023-01-09 08:00:00,Октябрьская,CT,2023,7 days 03:26:00,10286.0,7611.0,0.015873015873015872
2,2023-01-09 08:11:00,Московская,CT,2023,7 days 03:37:00,10297.0,11.0,0.023809523809523808
2,2023-01-10 22:03:00,Московская,CT,2023,8 days 17:29:00,12569.0,2272.0,0.031746031746031744
2,2023-01-13 05:38:00,Восточно-Сибирская,CT,2023,11 days 01:04:00,15904.0,3335.0,0.03968253968253968
2,2023-01-17 05:48:00,Московская,CT,2023,15 days 01:14:00,21674.0,5770.0,0.047619047619047616
2,2023-01-17 23:57:00,Западно-Сибирская,CT,2023,15 days 19:23:00,22763.0,1089.0,0.05555555555555555
2,2023-01-19 04:17:00,Восточно-Сибирская,CT,2023,16 days 23:43:00,24463.0,1700.0,0.06349206349206349
2,2023-01-20 00:46:00,Московская,CT,2023,17 days 20:12:00,25692.0,1229.0,0.07142857142857142
2,2023-01-21 15:59:00,Октябрьская,CT,2023,19 days 11:25:00,28045.0,2353.0,0.07936507936507936
2,2023-01-22 03:29:00,Забайкальская,CT,2023,19 days 22:55:00,28735.0,690.0,0.0873015873015873
2,2023-01-28 04:42:00,Московская,CT,2023,26 days 00:08:00,37448.0,8713.0,0.09523809523809523
2,2023-01-28 15:58:00,Восточно-Сибирская,CT,2023,26 days 11:24:00,38124.0,676.0,0.10317460317460317
2,2023-01-29 04:55:00,Красноярская,CT,2023,27 days 00:21:00,38901.0,777.0,0.1111111111111111
2,2023-02-07 01:18:00,Октябрьская,CT,2023,35 days 20:44:00,51644.0,12743.0,0.11904761904761904
2,2023-02-08 19:42:00,Калининградская,CT,2023,37 days 15:08:00,54188.0,2544.0,0.12698412698412698
2,2023-02-09 13:09:00,Октябрьская,CT,2023,38 days 08:35:00,55235.0,1047.0,0.1349206349206349
2,2023-02-10 05:45:00,Московская,CT,2023,39 days 01:11:00,56231.0,996.0,0.14285714285714285
2,2023-02-13 03:18:00,Октябрьская,CT,2023,41 days 22:44:00,60404.0,4173.0,0.15079365079365079
2,2023-02-15 01:54:00,Красноярская,CT,2023,43 days 21:20:00,63200.0,2796.0,0.15873015873015872
2,2023-02-16 22:44:00,Октябрьская,CT,2023,45 days 18:10:00,65890.0,2690.0,0.16666666666666666
2,2023-02-20 16:22:00,Октябрьская,CT,2023,49 days 11:48:00,71268.0,5378.0,0.1746031746031746
2,2023-02-24 09:19:00,Октябрьская,CT,2023,53 days 04:45:00,76605.0,5337.0,0.18253968253968253
2,2023-03-01 00:11:00,Октябрьская,CT,2023,57 days 19:37:00,83257.0,6652.0,0.19047619047619047
2,2023-03-05 04:20:00,Красноярская,CT,2023,61 days 23:46:00,89266.0,6009.0,0.1984126984126984
2,2023-03-05 16:19:00,Октябрьская,CT,2023,62 days 11:45:00,89985.0,719.0,0.20634920634920634
2,2023-03-07 12:19:00,Забайкальская,CT,2023,64 days 07:45:00,92625.0,2640.0,0.21428571428571427
2,2023-03-07 22:10:00,Забайкальская,CT,2023,64 days 17:36:00,93216.0,591.0,0.2222222222222222
2,2023-03-19 06:49:00,Красноярская,CT,2023,76 days 02:15:00,109575.0,16359.0,0.23015873015873015
2,2023-03-26 19:20:00,Красноярская,CT,2023,83 days 14:46:00,120406.0,10831.0,0.23809523809523808
2,2023-03-27 19:32:00,Восточно-Сибирская,CT,2023,84 days 14:58:00,121858.0,1452.0,0.24603174603174602
2,2023-03-29 03:10:00,Октябрьская,CT,2023,85 days 22:36:00,123756.0,1898.0,0.25396825396825395
2,2023-03-30 19:17:00,Южно-Уральская,CT,2023,87 days 14:43:00,126163.0,2407.0,0.2619047619047619
2,2023-04-02 14:58:00,Северная,CT,2023,90 days 10:24:00,130224.0,4061.0,0.2698412698412698
2,2023-04-02 15:07:00,Октябрьская,CT,2023,90 days 10:33:00,130233.0,9.0,0.2777777777777778
2,2023-04-05 18:09:00,Красноярская,CT,2023,93 days 13:35:00,134735.0,4502.0,0.2857142857142857
2,2023-04-06 08:50:00,Московская,CT,2023,94 days 04:16:00,135616.0,881.0,0.29365079365079366
2,2023-04-08 04:15:00,Октябрьская,CT,2023,95 days 23:41:00,138221.0,2605.0,0.30158730158730157
2,2023-04-21 16:08:00,Октябрьская,CT,2023,109 days 11:34:00,157654.0,19433.0,0.30952380952380953
2,2023-04-22 22:09:00,Красноярская,CT,2023,110 days 17:35:00,159455.0,1801.0,0.31746031746031744
2,2023-04-28 00:09:00,Северо-Кавказская,CT,2023,115 days 19:35:00,166775.0,7320.0,0.3253968253968254
2,2023-04-28 04:30:00,Северо-Кавказская,CT,2023,115 days 23:56:00,167036.0,261.0,0.3333333333333333
2,2023-05-01 14:56:00,Свердловская,CT,2023,119 days 10:22:00,171982.0,4946.0,0.3412698412698413
2,2023-05-04 12:37:00,Западно-Сибирская,CT,2023,122 days 08:03:00,176163.0,4181.0,0.3492063492063492
2,2023-05-04 23:00:00,Красноярская,CT,2023,122 days 18:26:00,176786.0,623.0,0.35714285714285715
2,2023-05-05 16:15:00,Октябрьская,CT,2023,123 days 11:41:00,177821.0,1035.0,0.36507936507936506
2,2023-05-14 23:36:00,Свердловская,CT,2023,132 days 19:02:00,191222.0,13401.0,0.373015873015873
2,2023-05-16 07:03:00,Октябрьская,CT,2023,134 days 02:29:00,193109.0,1887.0,0.38095238095238093
2,2023-05-23 03:05:00,Московская,CT,2023,140 days 22:31:00,202951.0,9842.0,0.3888888888888889
2,2023-05-23 03:23:00,Октябрьская,CT,2023,140 days 22:49:00,202969.0,18.0,0.3968253968253968
