CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX
1,2024-01-01 06:11:00,Октябрьская,CT,2024,0 days 00:00:00,0.0,0.0,0.0
1,2024-01-03 00:10:00,Октябрьская,CT,2024,1 days 17:59:00,2519.0,2519.0,0.009433962264150943
1,2024-01-06 12:22:00,Октябрьская,CT,2024,5 days 06:11:00,7571.0,5052.0,0.018867924528301886
1,2024-01-08 00:10:00,Октябрьская,CT,2024,6 days 17:59:00,9719.0,2148.0,0.02830188679245283
1,2024-01-09 08:00:00,Октябрьская,CT,2024,8 days 01:49:00,11629.0,1910.0,0.03773584905660377
1,2024-01-12 22:30:00,Октябрьская,CSH,2024,11 days 16:19:00,16819.0,5190.0,0.04716981132075472
1,2024-01-13 04:27:00,Октябрьская,CT,2024,11 days 22:16:00,17176.0,357.0,0.05660377358490566
1,2024-01-18 08:25:00,Октябрьская,CV,2024,17 days 02:14:00,24614.0,7438.0,0.0660377358490566
1,2024-01-18 18:16:00,Октябрьская,CSH,2024,17 days 12:05:00,25205.0,591.0,0.07547169811320754
1,2024-01-22 22:55:00,Октябрьская,CT,2024,21 days 16:44:00,31244.0,6039.0,0.08490566037735849
1,2024-01-25 06:36:00,Октябрьская,CT,2024,24 days 00:25:00,34585.0,3341.0,0.09433962264150944
1,2024-01-25 21:42:00,Октябрьская,CT,2024,24 days 15:31:00,35491.0,906.0,0.10377358490566038
1,2024-02-05 03:58:00,Октябрьская,CSH,2024,34 days 21:47:00,50267.0,14776.0,0.11320754716981132
1,2024-02-06 02:00:00,Октябрьская,CT,2024,35 days 19:49:00,51589.0,1322.0,0.12264150943396226
1,2024-02-07 00:07:00,Октябрьская,CT,2024,36 days 17:56:00,52916.0,1327.0,0.1320754716981132
1,2024-02-07 00:42:00,Октябрьская,CT,2024,36 days 18:31:00,52951.0,35.0,0.14150943396226415
1,2024-02-07 17:02:00,Октябрьская,CT,2024,37 days 10:51:00,53931.0,980.0,0.1509433962264151
1,2024-02-08 03:38:00,Октябрьская,CSH,2024,37 days 21:27:00,54567.0,636.0,0.16037735849056603
1,2024-02-09 01:12:00,Октябрьская,CSH,2024,38 days 19:01:00,55861.0,1294.0,0.16981132075471697
1,2024-02-11 14:45:00,Октябрьская,CSH,2024,41 days 08:34:00,59554.0,3693.0,0.1792452830188679
1,2024-02-15 07:20:00,Октябрьская,CSH,2024,45 days 01:09:00,64869.0,5315.0,0.18867924528301888
1,2024-02-17 01:30:00,Октябрьская,CSH,2024,46 days 19:19:00,67399.0,2530.0,0.19811320754716982
1,2024-02-18 04:26:00,Октябрьская,CT,2024,47 days 22:15:00,69015.0,1616.0,0.20754716981132076
1,2024-02-25 00:30:00,Октябрьская,CSH,2024,54 days 18:19:00,78859.0,9844.0,0.2169811320754717
1,2024-02-26 04:22:00,Октябрьская,CV,2024,55 days 22:11:00,80531.0,1672.0,0.22641509433962265
1,2024-02-26 04:25:00,Октябрьская,CSH,2024,55 days 22:14:00,80534.0,3.0,0.2358490566037736
1,2024-02-29 16:48:00,Октябрьская,CSH,2024,59 days 10:37:00,85597.0,5063.0,0.24528301886792453
1,2024-03-01 22:00:00,Октябрьская,CT,2024,60 days 15:49:00,87349.0,1752.0,0.25471698113207547
1,2024-03-12 23:15:00,Октябрьская,CT,2024,71 days 17:04:00,103264.0,15915.0,0.2641509433962264
1,2024-03-15 07:04:00,Октябрьская,CT,2024,74 days 00:53:00,106613.0,3349.0,0.27358490566037735
1,2024-03-16 09:51:00,Октябрьская,CT,2024,75 days 03:40:00,108220.0,1607.0,0.2830188679245283
1,2024-03-19 22:50:00,Октябрьская,CSH,2024,78 days 16:39:00,113319.0,5099.0,0.29245283018867924
1,2024-03-25 14:14:00,Октябрьская,CV,2024,84 days 08:03:00,121443.0,8124.0,0.3018867924528302
1,2024-03-26 19:55:00,Октябрьская,CSH,2024,85 days 13:44:00,123224.0,1781.0,0.3113207547169811
1,2024-03-29 03:20:00,Октябрьская,CSH,2024,87 days 21:09:00,126549.0,3325.0,0.32075471698113206
1,2024-03-29 18:25:00,Октябрьская,CSH,2024,88 days 12:14:00,127454.0,905.0,0.330188679245283
1,2024-03-30 03:35:00,Октябрьская,CT,2024,88 days 21:24:00,128004.0,550.0,0.33962264150943394
1,2024-04-01 19:10:00,Октябрьская,CT,2024,91 days 12:59:00,131819.0,3815.0,0.3490566037735849
1,2024-04-07 15:07:00,Октябрьская,CT,2024,97 days 08:56:00,140216.0,8397.0,0.3584905660377358
1,2024-04-07 19:11:00,Октябрьская,CT,2024,97 days 13:00:00,140460.0,244.0,0.36792452830188677
1,2024-04-07 23:43:00,Октябрьская,CSH,2024,97 days 17:32:00,140732.0,272.0,0.37735849056603776
1,2024-04-09 14:41:00,Октябрьская,CSH,2024,99 days 08:30:00,143070.0,2338.0,0.3867924528301887
1,2024-04-12 13:30:00,Октябрьская,CSH,2024,102 days 07:19:00,147319.0,4249.0,0.39622641509433965
1,2024-04-12 19:35:00,Октябрьская,CSH,2024,102 days 13:24:00,147684.0,365.0,0.4056603773584906
1,2024-04-21 00:04:00,Октябрьская,CV,2024,110 days 17:53:00,159473.0,11789.0,0.41509433962264153
1,2024-04-21 06:24:00,Октябрьская,CV,2024,111 days 00:13:00,159853.0,380.0,0.42452830188679247
1,2024-04-22 08:00:00,Октябрьская,CV,2024,112 days 01:49:00,161389.0,1536.0,0.4339622641509434
1,2024-04-22 20:43:00,Октябрьская,CSH,2024,112 days 14:32:00,162152.0,763.0,0.44339622641509435
1,2024-04-24 17:20:00,Октябрьская,CSH,2024,114 days 11:09:00,164829.0,2677.0,0.4528301886792453
1,2024-05-04 23:08:00,Октябрьская,CSH,2024,124 days 16:57:00,179577.0,14748.0,0.46226415094339623
1,2024-05-05 22:52:00,Октябрьская,CT,2024,125 days 16:41:00,181001.0,1424.0,0.4716981132075472
1,2024-05-07 02:40:00,Октябрьская,CT,2024,126 days 20:29:00,182669.0,1668.0,0.4811320754716981
1,2024-05-08 04:25:00,Октябрьская,CSH,2024,127 days 22:14:00,184214.0,1545.0,0.49056603773584906
1,2024-05-21 15:59:00,Октябрьская,CV,2024,141 days 09:48:00,203628.0,19414.0,0.5
1,2024-05-22 12:28:00,Октябрьская,CSH,2024,142 days 06:17:00,204857.0,1229.0,0.5094339622641509
1,2024-05-24 12:11:00,Октябрьская,CV,2024,144 days 06:00:00,207720.0,2863.0,0.5188679245283019
1,2024-05-28 03:23:00,Октябрьская,CSH,2024,147 days 21:12:00,212952.0,5232.0,0.5283018867924528
1,2024-06-01 20:54:00,Октябрьская,CSH,2024,152 days 14:43:00,219763.0,6811.0,0.5377358490566038
1,2024-06-05 14:06:00,Октябрьская,CSH,2024,156 days 07:55:00,225115.0,5352.0,0.5471698113207547
1,2024-06-14 12:49:00,Октябрьская,CSH,2024,165 days 06:38:00,237998.0,12883.0,0.5566037735849056
1,2024-06-14 13:39:00,Октябрьская,CV,2024,165 days 07:28:00,238048.0,50.0,0.5660377358490566
1,2024-06-23 23:10:00,Октябрьская,CV,2024,174 days 16:59:00,251579.0,13531.0,0.5754716981132075
1,2024-06-29 19:27:00,Октябрьская,CSH,2024,180 days 13:16:00,259996.0,8417.0,0.5849056603773585
1,2024-07-02 07:40:00,Октябрьская,CT,2024,183 days 01:29:00,263609.0,3613.0,0.5943396226415094
1,2024-07-20 14:17:00,Октябрьская,CSH,2024,201 days 08:06:00,289926.0,26317.0,0.6037735849056604
1,2024-07-22 21:02:00,Октябрьская,CSH,2024,203 days 14:51:00,293211.0,3285.0,0.6132075471698113
1,2024-07-23 04:55:00,Октябрьская,CSH,2024,203 days 22:44:00,293684.0,473.0,0.6226415094339622
1,2024-07-23 08:42:00,Октябрьская,CT,2024,204 days 02:31:00,293911.0,227.0,0.6320754716981132
1,2024-07-24 22:10:00,Октябрьская,CSH,2024,205 days 15:59:00,296159.0,2248.0,0.6415094339622641
1,2024-08-01 16:43:00,Октябрьская,CSH,2024,213 days 10:32:00,307352.0,11193.0,0.6509433962264151
1,2024-08-11 00:00:00,Октябрьская,CSH,2024,222 days 17:49:00,320749.0,13397.0,0.660377358490566
