CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX
3,2024-01-01 07:32:00,Восточно-Сибирская,CSH,2024,0 days 00:00:00,0.0,0.0,0.0
3,2024-01-02 08:27:00,Восточно-Сибирская,CV,2024,1 days 00:55:00,1495.0,1495.0,0.0011363636363636363
3,2024-01-02 09:28:00,Восточно-Сибирская,CV,2024,1 days 01:56:00,1556.0,61.0,0.0022727272727272726
3,2024-01-02 10:25:00,Восточно-Сибирская,CV,2024,1 days 02:53:00,1613.0,57.0,0.003409090909090909
3,2024-01-02 14:22:00,Восточно-Сибирская,CSH,2024,1 days 06:50:00,1850.0,237.0,0.004545454545454545
3,2024-01-02 14:55:00,Восточно-Сибирская,CSH,2024,1 days 07:23:00,1883.0,33.0,0.005681818181818182
3,2024-01-02 20:35:00,Восточно-Сибирская,CV,2024,1 days 13:03:00,2223.0,340.0,0.006818181818181818
3,2024-01-02 21:35:00,Восточно-Сибирская,CSH,2024,1 days 14:03:00,2283.0,60.0,0.007954545454545454
3,2024-01-03 06:46:00,Восточно-Сибирская,CSH,2024,1 days 23:14:00,2834.0,551.0,0.00909090909090909
3,2024-01-03 15:10:00,Восточно-Сибирская,CV,2024,2 days 07:38:00,3338.0,504.0,0.010227272727272727
3,2024-01-04 05:48:00,Восточно-Сибирская,CV,2024,2 days 22:16:00,4216.0,878.0,0.011363636363636364
3,2024-01-04 07:40:00,Восточно-Сибирская,CSH,2024,3 days 00:08:00,4328.0,112.0,0.0125
3,2024-01-04 10:05:00,Восточно-Сибирская,CV,2024,3 days 02:33:00,4473.0,145.0,0.013636363636363636
3,2024-01-04 14:13:00,Восточно-Сибирская,CV,2024,3 days 06:41:00,4721.0,248.0,0.014772727272727272
3,2024-01-05 02:26:00,Восточно-Сибирская,CSH,2024,3 days 18:54:00,5454.0,733.0,0.015909090909090907
3,2024-01-06 12:05:00,Восточно-Сибирская,CSH,2024,5 days 04:33:00,7473.0,2019.0,0.017045454545454544
3,2024-01-06 16:20:00,Восточно-Сибирская,CV,2024,5 days 08:48:00,7728.0,255.0,0.01818181818181818
3,2024-01-06 23:25:00,Восточно-Сибирская,CV,2024,5 days 15:53:00,8153.0,425.0,0.019318181818181818
3,2024-01-07 06:15:00,Восточно-Сибирская,CSH,2024,5 days 22:43:00,8563.0,410.0,0.020454545454545454
3,2024-01-07 10:00:00,Восточно-Сибирская,CSH,2024,6 days 02:28:00,8788.0,225.0,0.02159090909090909
3,2024-01-07 10:04:00,Восточно-Сибирская,CSH,2024,6 days 02:32:00,8792.0,4.0,0.022727272727272728
3,2024-01-07 12:11:00,Восточно-Сибирская,CSH,2024,6 days 04:39:00,8919.0,127.0,0.023863636363636365
3,2024-01-07 13:00:00,Восточно-Сибирская,CSH,2024,6 days 05:28:00,8968.0,49.0,0.025
3,2024-01-07 14:30:00,Восточно-Сибирская,CSH,2024,6 days 06:58:00,9058.0,90.0,0.026136363636363635
3,2024-01-07 17:33:00,Восточно-Сибирская,CSH,2024,6 days 10:01:00,9241.0,183.0,0.02727272727272727
3,2024-01-07 23:24:00,Восточно-Сибирская,CSH,2024,6 days 15:52:00,9592.0,351.0,0.028409090909090908
3,2024-01-08 04:50:00,Восточно-Сибирская,CSH,2024,6 days 21:18:00,9918.0,326.0,0.029545454545454545
3,2024-01-08 07:30:00,Восточно-Сибирская,CV,2024,6 days 23:58:00,10078.0,160.0,0.03068181818181818
3,2024-01-08 08:50:00,Восточно-Сибирская,CSH,2024,7 days 01:18:00,10158.0,80.0,0.031818181818181815
3,2024-01-09 11:46:00,Восточно-Сибирская,CSH,2024,8 days 04:14:00,11774.0,1616.0,0.03295454545454545
3,2024-01-09 13:48:00,Восточно-Сибирская,CSH,2024,8 days 06:16:00,11896.0,122.0,0.03409090909090909
3,2024-01-09 17:20:00,Восточно-Сибирская,CSH,2024,8 days 09:48:00,12108.0,212.0,0.035227272727272725
3,2024-01-10 03:00:00,Восточно-Сибирская,CT,2024,8 days 19:28:00,12688.0,580.0,0.03636363636363636
3,2024-01-10 04:43:00,Восточно-Сибирская,CSH,2024,8 days 21:11:00,12791.0,103.0,0.0375
3,2024-01-10 21:49:00,Восточно-Сибирская,CSH,2024,9 days 14:17:00,13817.0,1026.0,0.038636363636363635
3,2024-01-11 15:30:00,Восточно-Сибирская,CSH,2024,10 days 07:58:00,14878.0,1061.0,0.03977272727272727
3,2024-01-12 03:40:00,Восточно-Сибирская,CSH,2024,10 days 20:08:00,15608.0,730.0,0.04090909090909091
3,2024-01-12 03:58:00,Восточно-Сибирская,CSH,2024,10 days 20:26:00,15626.0,18.0,0.042045454545454546
3,2024-01-14 16:10:00,Восточно-Сибирская,CSH,2024,13 days 08:38:00,19238.0,3612.0,0.04318181818181818
3,2024-01-15 01:50:00,Восточно-Сибирская,CV,2024,13 days 18:18:00,19818.0,580.0,0.04431818181818182
3,2024-01-16 08:44:00,Восточно-Сибирская,CSH,2024,15 days 01:12:00,21672.0,1854.0,0.045454545454545456
3,2024-01-16 13:56:00,Восточно-Сибирская,CSH,2024,15 days 06:24:00,21984.0,312.0,0.04659090909090909
3,2024-01-16 15:54:00,Восточно-Сибирская,CSH,2024,15 days 08:22:00,22102.0,118.0,0.04772727272727273
3,2024-01-17 10:13:00,Восточно-Сибирская,CSH,2024,16 days 02:41:00,23201.0,1099.0,0.048863636363636366
3,2024-01-17 11:44:00,Восточно-Сибирская,CSH,2024,16 days 04:12:00,23292.0,91.0,0.05
3,2024-01-17 14:20:00,Восточно-Сибирская,CSH,2024,16 days 06:48:00,23448.0,156.0,0.05113636363636364
3,2024-01-18 13:00:00,Восточно-Сибирская,CV,2024,17 days 05:28:00,24808.0,1360.0,0.05227272727272727
3,2024-01-18 15:23:00,Восточно-Сибирская,CSH,2024,17 days 07:51:00,24951.0,143.0,0.053409090909090906
