CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX
1,2023-01-01 13:33:00,Дальневосточная,CV,2023,0 days 00:00:00,0.0,0.0,0.0
1,2023-01-01 17:22:00,Дальневосточная,CV,2023,0 days 03:49:00,229.0,229.0,0.006369426751592357
1,2023-01-01 21:03:00,Восточно-Сибирская,CV,2023,0 days 07:30:00,450.0,221.0,0.012738853503184714
1,2023-01-01 21:40:00,Забайкальская,CV,2023,0 days 08:07:00,487.0,37.0,0.01910828025477707
1,2023-01-02 14:39:00,Южно-Уральская,CV,2023,1 days 01:06:00,1506.0,1019.0,0.025477707006369428
1,2023-01-07 07:15:00,Забайкальская,CV,2023,5 days 17:42:00,8262.0,6756.0,0.03184713375796178
1,2023-01-07 21:36:00,Забайкальская,CV,2023,6 days 08:03:00,9123.0,861.0,0.03821656050955414
1,2023-01-09 18:54:00,Красноярская,CV,2023,8 days 05:21:00,11841.0,2718.0,0.044585987261146494
1,2023-01-10 15:04:00,Горьковская,CV,2023,9 days 01:31:00,13051.0,1210.0,0.050955414012738856
1,2023-01-17 08:08:00,Красноярская,CV,2023,15 days 18:35:00,22715.0,9664.0,0.05732484076433121
1,2023-01-17 14:35:00,Забайкальская,CV,2023,16 days 01:02:00,23102.0,387.0,0.06369426751592357
1,2023-01-17 19:17:00,Забайкальская,CV,2023,16 days 05:44:00,23384.0,282.0,0.07006369426751592
1,2023-01-18 05:12:00,Забайкальская,CV,2023,16 days 15:39:00,23979.0,595.0,0.07643312101910828
1,2023-01-19 23:49:00,Забайкальская,CV,2023,18 days 10:16:00,26536.0,2557.0,0.08280254777070063
1,2023-01-21 01:48:00,Забайкальская,CV,2023,19 days 12:15:00,28095.0,1559.0,0.08917197452229299
1,2023-01-22 09:09:00,Восточно-Сибирская,CV,2023,20 days 19:36:00,29976.0,1881.0,0.09554140127388536
1,2023-01-24 03:24:00,Дальневосточная,CV,2023,22 days 13:51:00,32511.0,2535.0,0.10191082802547771
1,2023-01-24 04:47:00,Забайкальская,CV,2023,22 days 15:14:00,32594.0,83.0,0.10828025477707007
1,2023-01-26 12:30:00,Забайкальская,CV,2023,24 days 22:57:00,35937.0,3343.0,0.11464968152866242
1,2023-01-26 13:25:00,Забайкальская,CV,2023,24 days 23:52:00,35992.0,55.0,0.12101910828025478
1,2023-01-27 12:19:00,Забайкальская,CV,2023,25 days 22:46:00,37366.0,1374.0,0.12738853503184713
1,2023-01-29 15:08:00,Западно-Сибирская,CV,2023,28 days 01:35:00,40415.0,3049.0,0.1337579617834395
1,2023-02-03 02:55:00,Забайкальская,CV,2023,32 days 13:22:00,46882.0,6467.0,0.14012738853503184
1,2023-02-10 21:20:00,Забайкальская,CV,2023,40 days 07:47:00,58067.0,11185.0,0.1464968152866242
1,2023-02-14 15:45:00,Забайкальская,CV,2023,44 days 02:12:00,63492.0,5425.0,0.15286624203821655
1,2023-02-15 08:20:00,Горьковская,CV,2023,44 days 18:47:00,64487.0,995.0,0.1592356687898089
1,2023-02-17 02:55:00,Дальневосточная,CV,2023,46 days 13:22:00,67042.0,2555.0,0.16560509554140126
1,2023-02-18 02:28:00,Западно-Сибирская,CV,2023,47 days 12:55:00,68455.0,1413.0,0.17197452229299362
1,2023-02-18 15:55:00,Дальневосточная,CV,2023,48 days 02:22:00,69262.0,807.0,0.17834394904458598
