CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX
2,2023-01-01 13:10:00,Восточно-Сибирская,CV,2023,0 days 00:00:00,0.0,0.0,0.0
2,2023-01-01 22:55:00,Восточно-Сибирская,CV,2023,0 days 09:45:00,585.0,585.0,0.0025974025974025974
2,2023-01-02 03:44:00,Восточно-Сибирская,CV,2023,0 days 14:34:00,874.0,289.0,0.005194805194805195
2,2023-01-02 14:24:00,Восточно-Сибирская,CV,2023,1 days 01:14:00,1514.0,640.0,0.007792207792207792
2,2023-01-03 09:55:00,Восточно-Сибирская,CV,2023,1 days 20:45:00,2685.0,1171.0,0.01038961038961039
2,2023-01-04 13:59:00,Восточно-Сибирская,CV,2023,3 days 00:49:00,4369.0,1684.0,0.012987012987012988
2,2023-01-05 08:09:00,Восточно-Сибирская,CSH,2023,3 days 18:59:00,5459.0,1090.0,0.015584415584415584
2,2023-01-05 21:11:00,Восточно-Сибирская,CSH,2023,4 days 08:01:00,6241.0,782.0,0.01818181818181818
2,2023-01-06 09:12:00,Восточно-Сибирская,CV,2023,4 days 20:02:00,6962.0,721.0,0.02077922077922078
2,2023-01-09 01:00:00,Восточно-Сибирская,CV,2023,7 days 11:50:00,10790.0,3828.0,0.023376623376623377
2,2023-01-09 20:11:00,Восточно-Сибирская,CSH,2023,8 days 07:01:00,11941.0,1151.0,0.025974025974025976
2,2023-01-10 10:04:00,Восточно-Сибирская,CSH,2023,8 days 20:54:00,12774.0,833.0,0.02857142857142857
2,2023-01-10 10:47:00,Восточно-Сибирская,CV,2023,8 days 21:37:00,12817.0,43.0,0.03116883116883117
2,2023-01-13 04:05:00,Восточно-Сибирская,CV,2023,11 days 14:55:00,16735.0,3918.0,0.033766233766233764
2,2023-01-13 05:38:00,Восточно-Сибирская,CT,2023,11 days 16:28:00,16828.0,93.0,0.03636363636363636
2,2023-01-13 06:28:00,Восточно-Сибирская,CSH,2023,11 days 17:18:00,16878.0,50.0,0.03896103896103896
2,2023-01-13 08:19:00,Восточно-Сибирская,CV,2023,11 days 19:09:00,16989.0,111.0,0.04155844155844156
2,2023-01-13 21:10:00,Восточно-Сибирская,CV,2023,12 days 08:00:00,17760.0,771.0,0.04415584415584416
2,2023-01-14 07:11:00,Восточно-Сибирская,CV,2023,12 days 18:01:00,18361.0,601.0,0.046753246753246755
2,2023-01-14 13:46:00,Восточно-Сибирская,CV,2023,13 days 00:36:00,18756.0,395.0,0.04935064935064935
2,2023-01-14 16:35:00,Восточно-Сибирская,CV,2023,13 days 03:25:00,18925.0,169.0,0.05194805194805195
2,2023-01-15 07:01:00,Восточно-Сибирская,CV,2023,13 days 17:51:00,19791.0,866.0,0.05454545454545454
2,2023-01-15 15:49:00,Восточно-Сибирская,CV,2023,14 days 02:39:00,20319.0,528.0,0.05714285714285714
2,2023-01-16 05:55:00,Восточно-Сибирская,CV,2023,14 days 16:45:00,21165.0,846.0,0.05974025974025974
2,2023-01-16 07:28:00,Восточно-Сибирская,CSH,2023,14 days 18:18:00,21258.0,93.0,0.06233766233766234
2,2023-01-16 09:58:00,Восточно-Сибирская,CSH,2023,14 days 20:48:00,21408.0,150.0,0.06493506493506493
2,2023-01-16 18:55:00,Восточно-Сибирская,CSH,2023,15 days 05:45:00,21945.0,537.0,0.06753246753246753
2,2023-01-17 10:38:00,Восточно-Сибирская,CV,2023,15 days 21:28:00,22888.0,943.0,0.07012987012987013
2,2023-01-18 00:31:00,Восточно-Сибирская,CV,2023,16 days 11:21:00,23721.0,833.0,0.07272727272727272
2,2023-01-18 02:45:00,Восточно-Сибирская,CV,2023,16 days 13:35:00,23855.0,134.0,0.07532467532467532
2,2023-01-18 04:25:00,Восточно-Сибирская,CV,2023,16 days 15:15:00,23955.0,100.0,0.07792207792207792
2,2023-01-18 11:36:00,Восточно-Сибирская,CV,2023,16 days 22:26:00,24386.0,431.0,0.08051948051948052
2,2023-01-19 00:48:00,Восточно-Сибирская,CSH,2023,17 days 11:38:00,25178.0,792.0,0.08311688311688312
2,2023-01-19 04:17:00,Восточно-Сибирская,CT,2023,17 days 15:07:00,25387.0,209.0,0.08571428571428572
2,2023-01-19 04:28:00,Восточно-Сибирская,CV,2023,17 days 15:18:00,25398.0,11.0,0.08831168831168831
2,2023-01-19 06:11:00,Восточно-Сибирская,CV,2023,17 days 17:01:00,25501.0,103.0,0.09090909090909091
2,2023-01-19 06:28:00,Восточно-Сибирская,CV,2023,17 days 17:18:00,25518.0,17.0,0.09350649350649351
2,2023-01-19 17:58:00,Восточно-Сибирская,CV,2023,18 days 04:48:00,26208.0,690.0,0.09610389610389611
2,2023-01-19 22:40:00,Восточно-Сибирская,CV,2023,18 days 09:30:00,26490.0,282.0,0.0987012987012987
2,2023-01-20 07:10:00,Восточно-Сибирская,CV,2023,18 days 18:00:00,27000.0,510.0,0.1012987012987013
2,2023-01-22 01:10:00,Восточно-Сибирская,CSH,2023,20 days 12:00:00,29520.0,2520.0,0.1038961038961039
2,2023-01-23 01:55:00,Восточно-Сибирская,CV,2023,21 days 12:45:00,31005.0,1485.0,0.10649350649350649
2,2023-01-23 09:03:00,Восточно-Сибирская,CV,2023,21 days 19:53:00,31433.0,428.0,0.10909090909090909
2,2023-01-24 06:03:00,Восточно-Сибирская,CV,2023,22 days 16:53:00,32693.0,1260.0,0.11168831168831168
2,2023-01-24 17:38:00,Восточно-Сибирская,CSH,2023,23 days 04:28:00,33388.0,695.0,0.11428571428571428
2,2023-01-25 18:33:00,Восточно-Сибирская,CSH,2023,24 days 05:23:00,34883.0,1495.0,0.11688311688311688
2,2023-01-26 01:00:00,Восточно-Сибирская,CV,2023,24 days 11:50:00,35270.0,387.0,0.11948051948051948
2,2023-01-26 06:05:00,Восточно-Сибирская,CSH,2023,24 days 16:55:00,35575.0,305.0,0.12207792207792208
2,2023-01-26 10:10:00,Восточно-Сибирская,CV,2023,24 days 21:00:00,35820.0,245.0,0.12467532467532468
2,2023-01-26 21:36:00,Восточно-Сибирская,CV,2023,25 days 08:26:00,36506.0,686.0,0.12727272727272726
2,2023-01-27 00:00:00,Восточно-Сибирская,CV,2023,25 days 10:50:00,36650.0,144.0,0.12987012987012986
2,2023-01-27 03:32:00,Восточно-Сибирская,CV,2023,25 days 14:22:00,36862.0,212.0,0.13246753246753246
2,2023-01-27 23:40:00,Восточно-Сибирская,CV,2023,26 days 10:30:00,38070.0,1208.0,0.13506493506493505
2,2023-01-28 03:50:00,Восточно-Сибирская,CV,2023,26 days 14:40:00,38320.0,250.0,0.13766233766233765
2,2023-01-28 05:39:00,Восточно-Сибирская,CV,2023,26 days 16:29:00,38429.0,109.0,0.14025974025974025
2,2023-01-28 15:58:00,Восточно-Сибирская,CT,2023,27 days 02:48:00,39048.0,619.0,0.14285714285714285
2,2023-01-29 17:49:00,Восточно-Сибирская,CV,2023,28 days 04:39:00,40599.0,1551.0,0.14545454545454545
2,2023-02-01 06:03:00,Восточно-Сибирская,CSH,2023,30 days 16:53:00,44213.0,3614.0,0.14805194805194805
2,2023-02-01 14:41:00,Восточно-Сибирская,CV,2023,31 days 01:31:00,44731.0,518.0,0.15064935064935064
2,2023-02-03 07:18:00,Восточно-Сибирская,CV,2023,32 days 18:08:00,47168.0,2437.0,0.15324675324675324
2,2023-02-03 08:30:00,Восточно-Сибирская,CV,2023,32 days 19:20:00,47240.0,72.0,0.15584415584415584
2,2023-02-03 14:47:00,Восточно-Сибирская,CSH,2023,33 days 01:37:00,47617.0,377.0,0.15844155844155844
